Caudal impulsión pozo (m3/h),on/off (0/1),2022 Nivel depósito ,2021 Nivel depósito ,2020 Nivel depósito ,2019 Nivel depósito ,2018 Nivel depósito ,2017 Nivel depósito ,2021 nivel depósito calculado,2021 nivel depósito normalizado,Caudal.Imp.GrupoBombeo (m3/h),Caudal impulsion Pozo1 (m3/h),Caudal.Inyectado.Verger (m3/h),2022 Caudal Iny. Dep. Municipal,2021 Caudal Iny. Dep. Municipal,2020 Caudal Iny. Dep. Municipal,2019 Caudal Iny. Dep. Municipal,2018 Caudal Iny. Dep. Municipal,2017 Caudal Iny. Dep. Municipal,2021 Caudal Iny. Dep. Municipal Calculado,2021 Caudal Iny. Dep. Municipal Normalizado,2022 SECTOR2 (BOTICARI VELL),2021 SECTOR2 (BOTICARI VELL),2020 SECTOR2 (BOTICARI VELL),2019 SECTOR2 (BOTICARI VELL),2018 SECTOR2 (BOTICARI VELL),2017 SECTOR2 (BOTICARI VELL),2021 SECTOR2 CALCULADA (BOTICARI VELL),2021 SECTOR2 NORMALIZADA (BOTICARI VELL),2022 SECTOR3 (LA VIA),2021 SECTOR3 (LA VIA),2020 SECTOR3 (LA VIA),2019 SECTOR3 (LA VIA),2018 SECTOR3 (LA VIA),2017 SECTOR3 (LA VIA),2021 SECTOR3 CALCULADA (LA VIA),2021 SECTOR3 NORMALIZADA (LA VIA),2022 SECTOR4 (PASSATGE),2021 SECTOR4 (PASSATGE),2020 SECTOR4 (PASSATGE),2019 SECTOR4 (PASSATGE),2018 SECTOR4 (PASSATGE),2017 SECTOR4 (PASSATGE),2021 SECTOR4 CALCULADA (PASSATGE),2021 SECTOR4 NORMALIZADA (PASSATGE),2022 SECTOR6 (POLIGON),2021 SECTOR6 (POLIGON),2020 SECTOR6 (POLIGON),2019 SECTOR6 (POLIGON),2018 SECTOR6 (POLIGON),2017 SECTOR6 (POLIGON),2021 SECTOR6 CALCULADA (POLIGON),2021 SECTOR6 NORMALIZADA (POLIGON),2022 SECTOR7 (PONT),2021 SECTOR7 (PONT),2020 SECTOR7 (PONT),2019 SECTOR7 (PONT),2018 SECTOR7 (PONT),2017 SECTOR7 (PONT),2021 SECTOR7 CALCULADA (PONT),2021 SECTOR7 NORMALIZADA (PONT),2022 SECTOR8 (OLIVAR),2021 SECTOR8 (OLIVAR),2020 SECTOR8 (OLIVAR),2019 SECTOR8 (OLIVAR),2018 SECTOR8 (OLIVAR),2017 SECTOR8 (OLIVAR),2021 SECTOR8 CALCULADA (OLIVAR),2021 SECTOR8 NORMALIZADA (OLIVAR),﻿Fecha_hora
0.9983633387888706,1,0.9642857142857145,0.29487179487179493,0.06818181818181834,0.24571428571428566,0,0,0.29487179487179493,0.29487179487179493,0.4456375838926175,0.406301824212272,0.4376830766323349,0,0,0,0.14161220043572986,0,0,0.01995412844036697,0.01995412844036697,0.22222222222222224,0.5733333333333334,0,0.15873015873015872,0.20512820512820512,0,0.5733333333333334,0.5733333333333334,0.16666666666666666,0.09999999999999998,0.09090909090909091,0.14285714285714285,0,0,0.09999999999999998,0.09999999999999998,0.2783505154639175,0,0.15384615384615385,0.03125,0,0,0.21410256410256406,0.21410256410256406,1,0.07692307692307694,0.0903225806451613,0.5219123505976095,0,0,0.07692307692307694,0.07692307692307694,0.28888888888888886,0.04545454545454544,0.28421052631578947,0.19512195121951223,0,0,0.04545454545454544,0.04545454545454544,0.057971014492753624,0,0.17647058823529413,0.06451612903225806,0.44776119402985076,0,0.3217665615141956,0.3217665615141956,0
0.9934533551554828,1,0.9404761904761907,0.37179487179487136,0.04545454545454529,0.27428571428571424,0,0,0.37179487179487136,0.37179487179487136,0.9910921293471628,0,0.7674572427478031,0,0,0.1549636803874092,0.1394335511982571,0,0,0.03922018348623853,0.03922018348623853,0.1919191919191919,0.46666666666666673,0,0.126984126984127,0.1923076923076923,0,0.46666666666666673,0.46666666666666673,0.08333333333333334,0,0.18181818181818182,0.11904761904761904,0,0,0,0,0.3195876288659793,0.02531645569620253,0.21153846153846154,0.03125,0,0,0.01282051282051282,0.01282051282051282,1,0.07692307692307694,0.03225806451612903,0.44621513944223107,0,0,0.07692307692307694,0.07692307692307694,0.2666666666666666,0.04545454545454544,0.2947368421052632,0.17073170731707318,0,0,0.04545454545454544,0.04545454545454544,0.04347826086956522,0,0.03921568627450981,0.06451612903225806,0.22388059701492538,0,0.1419558359621451,0.1419558359621451,0.002004008016032064
0.9950900163666121,1,0.9523809523809523,0.43589743589743585,0.07954545454545446,0.2971428571428571,0,0,0.43589743589743585,0.43589743589743585,0.9077486272117145,0,0.7029197770008504,0.4811320754716981,0,0.19854721549636803,0.11546840958605666,0,0,0.19724770642201833,0.19724770642201833,0.1818181818181818,0.6000000000000001,0,0.1746031746031746,0.16666666666666663,0,0.6000000000000001,0.6000000000000001,0.08333333333333334,0.09999999999999998,0.09090909090909091,0.11904761904761904,0,0,0.09999999999999998,0.09999999999999998,0.3092783505154639,0.012658227848101266,0.18269230769230768,0.04166666666666667,0,0,0,0,1,0.10256410256410262,0.04946236559139785,0.6733067729083665,0,0,0.10256410256410262,0.10256410256410262,0.24444444444444446,0.04545454545454544,0.24210526315789477,0.21951219512195122,0,0,0.04545454545454544,0.04545454545454544,0.057971014492753624,0,0.07843137254901962,0.16129032258064516,0.4626865671641791,0,0.31545741324921134,0.31545741324921134,0.004008016032064128
0.9967266775777414,1,1,0.4999999999999997,0.11363636363636363,0.32,0,0,0.4999999999999997,0.4999999999999997,0.17705918242830992,0,0.13710668052537087,0.4622641509433963,0,0.2009685230024213,0.10675381263616558,0,0,0.19013761467889906,0.19013761467889906,0.20202020202020202,0.56,0,0.19047619047619047,0.24358974358974356,0,0.56,0.56,0.16666666666666666,0.09999999999999998,0.09090909090909091,0.11904761904761904,0,0,0.09999999999999998,0.09999999999999998,0.3092783505154639,0.02531645569620253,0.1346153846153846,0.010416666666666668,0,0,0.01282051282051282,0.01282051282051282,1,0.07692307692307694,0.038709677419354833,0.6972111553784861,0,0,0.07692307692307694,0.07692307692307694,0.2222222222222222,0.04545454545454544,0.2736842105263158,0.13414634146341467,0,0,0.04545454545454544,0.04545454545454544,0.057971014492753624,0,0.03921568627450981,0.12903225806451613,0.6417910447761194,0,0.3848580441640379,0.3848580441640379,0.006012024048096192
0.9967266775777414,1,1,0.5641025641025642,0.1477272727272728,0.34285714285714286,0,0,0.5641025641025642,0.5641025641025642,0.022574740695546065,0,0.017480865539072098,0,0,0.19128329297820826,0.10239651416122005,0,0,0.038532110091743114,0.038532110091743114,0.2323232323232323,0.5466666666666666,0,0.14285714285714285,0.23076923076923073,0,0.5466666666666666,0.5466666666666666,0.08333333333333334,0.09999999999999998,0.09090909090909091,0.11904761904761904,0,0,0.09999999999999998,0.09999999999999998,0.268041237113402,0.012658227848101266,0.125,0.052083333333333336,0,0,0,0,1,0.07692307692307694,0.06021505376344086,0.8366533864541833,0.24242424242424246,0,0.07692307692307694,0.07692307692307694,0.21111111111111114,0.04545454545454544,0.26315789473684204,0.15853658536585366,0.45833333333333337,0,0.04545454545454544,0.04545454545454544,0.15942028985507245,0,0.03921568627450981,0.0967741935483871,0.582089552238806,0,0.40063091482649843,0.40063091482649843,0.008016032064128256
0.9950900163666121,1,0.9880952380952378,0.6025641025641024,0.17045454545454544,0.36571428571428566,0,0,0.6025641025641024,0.6025641025641024,0.4885906040268456,0,0.37834262496456583,0,0,0.12590799031476999,0.1328976034858388,0,0,0.03463302752293578,0.03463302752293578,0.15151515151515152,0.46666666666666673,0,0.23809523809523805,0.21794871794871795,0,0.46666666666666673,0.46666666666666673,0.08333333333333334,0.09999999999999998,0,0.11904761904761904,0,0,0.09999999999999998,0.09999999999999998,0.2783505154639175,0,0.1346153846153846,0.04166666666666667,0,0,0.20897435897435895,0.20897435897435895,1,0.10256410256410262,0.038709677419354833,0.6852589641434264,0.24242424242424246,0,0.10256410256410262,0.10256410256410262,0.3888888888888889,0.04545454545454544,0.2736842105263158,0.12195121951219513,0.45833333333333337,0,0.04545454545454544,0.04545454545454544,0.17391304347826086,0,0.11764705882352941,0.06451612903225806,0.6417910447761194,0,0.46372239747634075,0.46372239747634075,0.01002004008016032
0.9950900163666121,1,0.9642857142857145,0.6410256410256412,0.1931818181818181,0.3885714285714286,0,0,0.6410256410256412,0.6410256410256412,0.9913361805979255,0,0.7676462250779552,0,0,0.16222760290556903,0.1459694989106754,0,0,0.041055045871559635,0.041055045871559635,0.1414141414141414,0.46666666666666673,0,0.22222222222222224,0.20512820512820512,0,0.46666666666666673,0.46666666666666673,0.16666666666666666,0.09999999999999998,0.09090909090909091,0.11904761904761904,0,0,0.09999999999999998,0.09999999999999998,0.2783505154639175,0,0.11538461538461538,0.010416666666666668,0,0,0.18846153846153843,0.18846153846153843,1,0.07692307692307694,0.04516129032258065,0.856573705179283,0.24242424242424246,0,0.07692307692307694,0.07692307692307694,0.2666666666666666,0.04545454545454544,0.31578947368421045,0.21951219512195122,0.45833333333333337,0,0.04545454545454544,0.04545454545454544,0.11594202898550725,0,0.3137254901960785,0.0967741935483871,0.582089552238806,0,0.48895899053627756,0.48895899053627756,0.012024048096192385
0.9950900163666121,1,0.9523809523809523,0.6794871794871794,0.22727272727272727,0.4171428571428572,0,0,0.6794871794871794,0.6794871794871794,0.999633923123856,0,0.7740716243031277,0,0,0.18159806295399517,0.1459694989106754,0,0,0.043348623853211005,0.043348623853211005,0.2323232323232323,0.46666666666666673,0,0.1111111111111111,0.14102564102564102,0,0.46666666666666673,0.46666666666666673,0.08333333333333334,0,0.09090909090909091,0.14285714285714285,0,0,0,0,0.268041237113402,0,0.22115384615384612,0.020833333333333336,0,0,0.2346153846153846,0.2346153846153846,1,0.07692307692307694,0.07956989247311828,0.8804780876494024,0.24242424242424246,0,0.07692307692307694,0.07692307692307694,0.21111111111111114,0.04545454545454544,0.31578947368421045,0.17073170731707318,0.45833333333333337,0,0.04545454545454544,0.04545454545454544,0.057971014492753624,0,0.29411764705882354,0.06451612903225806,0.34328358208955223,0,0.31545741324921134,0.31545741324921134,0.014028056112224449
0.9950900163666121,1,0.9404761904761907,0.7051282051282051,0.2613636363636364,0.44571428571428573,0,0,0.7051282051282051,0.7051282051282051,0.9910921293471628,0,0.7674572427478031,0,0,0.2106537530266344,0.14379084967320263,0,0,0.046788990825688076,0.046788990825688076,0.12121212121212123,0.56,0,0.1746031746031746,0.17948717948717946,0,0.56,0.56,0.16666666666666666,0.09999999999999998,0.09090909090909091,0.19047619047619047,0,0,0.09999999999999998,0.09999999999999998,0.2164948453608247,0,0.1346153846153846,0.09375,0,0,0.2051282051282051,0.2051282051282051,1,0.07692307692307694,0.012903225806451615,0.5816733067729083,0.24242424242424246,0,0.07692307692307694,0.07692307692307694,0.15555555555555556,0.04545454545454544,0.3263157894736842,0.19512195121951223,0.45833333333333337,0,0.04545454545454544,0.04545454545454544,0.02898550724637681,0,0.27450980392156865,0.0967741935483871,0.08955223880597014,0,0.1640378548895899,0.1640378548895899,0.01603206412825651
0.9967266775777414,1,0.9285714285714285,0.7435897435897433,0.2954545454545456,0.4685714285714285,0,0,0.7435897435897433,0.7435897435897433,0.5463087248322148,0,0.42303694604554476,0,0,0.1961259079903148,0.1459694989106754,0,0,0.045183486238532106,0.045183486238532106,0.0707070707070707,0.4533333333333333,0,0.19047619047619047,0.17948717948717946,0,0.4533333333333333,0.4533333333333333,0.16666666666666666,0.09999999999999998,0.09090909090909091,0.23809523809523808,0,0,0.09999999999999998,0.09999999999999998,0.20618556701030927,0,0.10576923076923077,0.3229166666666667,0,0,0.282051282051282,0.282051282051282,1,0.07692307692307694,0.010752688172043012,0.6055776892430279,0.24242424242424246,0,0.07692307692307694,0.07692307692307694,0.2,0.04545454545454544,0.2736842105263158,0.09756097560975609,0.45833333333333337,0,0.04545454545454544,0.04545454545454544,0.04347826086956522,0,0.09803921568627452,0.16129032258064516,0.07462686567164178,0,0.11041009463722397,0.11041009463722397,0.018036072144288578
