month,day,hour,min,n_p,i_uiip,p_uiip,truth
3,26,14,45,1.541,157.7,20.65,0
3,26,16,0,1.45,173.44,21.29,0
3,26,18,15,1.266,97.35,18.88,0
3,26,21,0,0.819,96.49,19.88,0
3,27,8,45,2.702,97.68,20.22,0
3,27,9,45,2.589,129.58,20.22,0
3,27,10,0,2.557,137.49,20.34,0
3,27,11,15,2.397,173.46,20.59,0
3,27,12,30,2.195,172.12,19.58,0
3,27,13,0,2.113,169.87,19.76,0
3,27,13,45,1.99,172.37,19.72,0
3,27,14,15,1.908,160.42,19.73,0
3,27,15,0,1.787,140.89,19.55,0
3,27,17,30,1.461,163.68,20.73,0
3,27,18,45,1.351,154.45,20.71,0
3,27,19,30,1.284,157.68,20.76,0
3,27,20,0,1.243,211.95,21.67,0
3,28,1,45,1.809,362.22,22.87,0
3,28,2,15,1.975,347.26,23.56,0
3,28,3,45,2.466,356.62,23.09,0
3,28,4,45,2.797,344.87,23.84,0
3,28,6,15,3.111,141.33,18.3,0
3,28,15,0,1.672,140.17,20.36,0
3,28,16,45,1.54,187.93,21.14,0
3,28,17,30,1.523,168.53,20.91,0
3,28,19,0,1.402,156.66,20.8,0
3,28,20,0,1.299,126.05,20.03,0
3,28,20,30,1.235,126,19.93,0
3,28,22,0,0.999,167.95,20.64,0
3,28,23,45,0.94,162.22,20.59,0
3,29,1,45,1.522,342.21,23.94,0
3,29,2,30,1.763,348.95,23.76,0
3,29,3,15,2.001,346.92,23.83,0
3,29,4,30,2.396,336.07,24,0
3,29,7,0,3.06,171.78,20.03,0
3,29,7,15,3.06,168.18,20.24,0
3,29,7,45,3.06,216.59,20.38,0
3,29,8,15,2.993,113.44,18.1,0
3,29,9,45,2.737,111.84,19.7,0
3,29,10,15,2.676,49.96,19.59,0
3,29,12,15,2.293,49.16,17.78,0
3,29,14,30,1.803,221.76,21.62,0
3,29,14,45,1.792,222.69,21.64,0
3,29,16,0,1.689,151.8,20.56,0
3,29,18,0,1.508,152.96,20.71,0
3,29,19,15,1.403,148.82,20.74,0
3,29,19,45,1.358,152.26,20.6,0
3,29,20,45,1.201,97.79,19.39,0
3,29,22,30,0.98,177.19,21.12,0
3,29,23,45,0.96,166.19,21.11,0
3,30,2,30,1.887,407.62,24.72,0
3,30,5,15,2.723,322.78,20.05,0
3,30,5,30,2.794,306.92,18.82,0
3,30,8,15,2.874,80.69,18,0
3,30,11,0,2.237,99.04,19.99,0
3,30,12,15,2.091,223.33,21.03,0
3,30,13,0,1.976,203.19,21.14,0
3,30,13,45,1.879,221.19,21.04,0
3,30,14,30,1.784,208.69,21.38,0
3,30,15,0,1.729,188.25,20.99,0
3,30,15,30,1.671,192.99,21.39,0
3,30,17,0,1.557,192.61,21.01,0
3,30,17,30,1.525,191.65,21.28,0
3,30,17,45,1.51,183.47,21.29,0
3,30,18,15,1.487,186.11,21.17,0
3,30,20,0,1.318,111,17.92,0
3,30,20,15,1.27,108.84,19.32,0
3,30,20,30,1.223,108.44,19.23,0
3,30,21,0,1.139,110.71,17.9,0
3,30,21,15,1.094,112.38,17.23,0
3,30,22,45,0.969,193.9,21.97,0
3,30,23,0,0.969,187.56,22.14,0
3,31,0,15,1.081,394.87,24.28,0
3,31,1,15,1.441,374.01,23.69,0
3,31,1,30,1.531,379.03,23.71,0
3,31,2,30,1.871,319.52,21.67,0
3,31,3,30,2.154,310.23,20.67,0
3,31,3,45,2.223,312.78,20.68,0
3,31,4,0,2.295,313.3,20.67,0
3,31,8,0,2.876,109.81,16.63,0
3,31,9,0,2.647,106.72,18.37,0
3,31,9,45,2.487,104.97,18.54,0
3,31,10,15,2.399,102.16,19.97,0
3,31,11,15,2.243,159.57,21.29,0
3,31,11,30,2.229,161.7,21.07,0
3,31,12,0,2.203,198.75,21.29,0
3,31,12,15,2.173,215.92,21.25,0
3,31,12,30,2.143,206.51,20.94,0
3,31,13,45,1.95,132.54,19.81,0
3,31,14,0,1.91,138.89,19.66,0
3,31,14,30,1.83,137.86,19.72,0
3,31,15,45,1.637,152.68,20.69,0
3,31,19,0,1.321,159.97,20.71,0
3,31,19,30,1.284,210.32,21.71,0
3,31,23,30,0.871,195.56,21.85,0
4,1,1,0,1.224,358.3,24.77,0
4,1,1,45,1.471,342.4,24.75,0
4,1,3,15,1.953,304.54,20.77,0
4,1,6,0,2.794,327.09,20.78,0
4,1,7,45,2.925,53.7,18.09,0
4,1,8,0,2.864,54.09,17.54,0
4,1,8,15,2.792,54.75,17.1,0
4,1,8,30,2.717,88.7,18.37,0
4,1,11,15,2.191,90.75,20.21,0
4,1,13,45,1.797,165.09,20.01,0
4,1,15,30,1.531,173.83,20.24,0
4,1,15,45,1.493,146.35,20.16,0
4,1,17,30,1.268,183.42,21.14,0
4,1,18,45,1.182,180.14,21.22,0
4,1,19,0,1.165,187.42,21.17,0
4,1,20,45,0.993,113.87,19.56,0
4,1,21,0,0.962,120.45,19.59,0
4,1,22,0,0.824,120.89,19.7,0
4,1,23,30,0.7,174.84,21.21,0
4,2,0,15,0.807,384.58,22.7,0
4,2,1,45,1.271,324.14,22.67,0
4,2,2,15,1.432,375.3,24.8,0
4,2,4,15,2.168,364.42,24.69,0
4,2,5,45,2.711,349.35,22.53,0
4,2,6,30,2.933,333.44,21.03,0
4,2,7,45,3,173.77,19.51,0
4,2,8,15,2.985,137,19.79,0
4,2,8,45,2.911,176.06,20.74,0
4,2,9,15,2.84,191.81,20.36,0
4,2,11,0,2.579,184.69,21.13,0
4,2,11,45,2.511,177.17,21.15,0
4,2,12,15,2.447,196.12,19.95,0
4,2,14,15,2.19,193.6,21.15,0
4,2,15,0,2.122,194.09,20.88,0
4,2,15,15,2.098,194.36,21.1,0
4,2,15,30,2.069,195.19,20.92,0
4,2,16,45,1.99,193.31,21.21,0
4,2,17,0,1.98,192.45,21.22,0
4,2,17,30,1.955,192.38,21.08,0
4,2,18,0,1.925,192.5,21.27,0
4,2,18,15,1.912,192.31,21.44,0
4,2,18,45,1.893,193.5,21.33,0
4,2,20,15,1.765,47.54,18.19,0
4,2,20,30,1.7,48.97,17.34,0
4,2,23,0,1.126,126.92,20.36,0
4,2,23,15,1.102,126.56,20.41,0
4,3,1,45,1.166,190.29,16.39,0
4,3,7,15,2.65,126.28,20.63,0
4,3,8,0,2.65,193.01,20.87,0
4,3,8,15,2.65,206.22,21.2,0
4,3,9,30,2.65,200.74,22.15,0
4,3,9,45,2.65,226.47,21.82,0
4,3,11,0,2.605,233.51,21.88,0
4,3,11,15,2.594,234.09,21.8,0
4,3,13,15,2.475,234.64,21.82,0
4,3,14,30,2.42,235.98,21.12,0
4,3,15,30,2.389,234.23,21.54,0
4,3,21,45,1.879,0,17.85,0
4,3,23,15,1.572,0,18.74,0
4,4,0,30,1.633,0,20.52,0
4,4,0,45,1.697,0,19.69,0
4,4,1,30,1.877,0,19.59,0
4,4,2,45,2.171,0,19.15,0
4,4,4,0,2.455,0,17.56,0
4,4,4,45,2.598,0,16.74,0
4,4,6,0,2.845,0,20.66,0
4,4,9,15,2.761,114.86,20.14,0
4,4,10,15,2.635,81.81,19.78,0
4,4,11,0,2.539,79.64,19.88,0
4,4,11,15,2.503,80.39,19.1,0
4,4,12,30,2.283,83.5,18.78,0
4,4,12,45,2.236,149.43,20.53,0
4,4,14,15,2.059,136.81,20.05,0
4,4,14,45,1.987,151.93,19.82,0
4,4,16,15,1.797,142.84,20.64,0
4,4,17,30,1.71,139.67,20.71,0
4,4,17,45,1.693,138.81,20.59,0
4,4,18,30,1.636,144.72,20.53,0
4,5,0,30,1.183,366.45,21.31,0
4,5,2,15,1.663,299.85,20.64,0
4,5,2,45,1.797,295.05,20.63,0
4,5,4,0,2.129,287.6,20.71,0
4,5,4,30,2.259,297.57,20.72,0
4,5,5,30,2.52,284.44,18.63,0
4,5,7,0,2.77,178.16,20.63,0
4,5,8,30,2.716,176.32,20.75,0
4,5,11,0,2.403,46.31,17.82,0
4,5,11,30,2.331,93.96,20.52,0
4,5,13,30,2.055,175.73,20.86,0
4,5,14,30,1.923,129.67,20.12,0
4,5,16,0,1.733,110.06,20.2,0
4,5,17,0,1.667,179.17,21.14,0
4,5,17,30,1.655,181.78,21.18,0
4,5,17,45,1.648,185.43,21.14,0
4,5,19,15,1.471,118.02,19.61,0
4,5,21,0,1.189,119.35,17.9,0
4,5,22,0,1.033,183.15,21.07,0
4,5,22,30,1.02,181.1,21.15,0
4,5,23,15,1.02,167.6,21.18,0
4,6,0,30,1.163,322.39,20.65,0
4,6,1,30,1.425,303.44,20.61,0
4,6,2,0,1.553,303.48,20.6,0
4,6,3,0,1.817,310.96,20.62,0
4,6,4,45,2.265,295.35,21.04,0
4,6,5,15,2.398,320.01,21.71,0
4,6,8,15,2.583,108.66,17.76,0
4,6,10,30,2.13,150.78,18.78,0
4,6,12,15,1.849,233.45,21.57,0
4,6,14,30,1.738,270.54,22.58,0
4,6,16,0,1.603,149.85,20.64,0
4,6,17,0,1.534,186.95,21.07,0
4,6,18,0,1.472,183.44,21.29,0
4,6,20,0,1.415,128.65,17.98,0
4,6,21,0,1.244,128.3,18.13,0
4,6,22,0,1.075,130.56,20.07,0
4,6,22,45,0.964,112.18,20.19,0
4,6,23,45,0.94,170.43,21.54,0
4,7,0,15,1.024,343.55,21.67,0
4,7,0,30,1.094,333.06,21.78,0
4,7,1,30,1.371,321.45,20.69,0
4,7,2,0,1.508,313,20.69,0
4,7,5,45,2.526,312.5,20.7,0
4,7,6,30,2.725,349.53,20.63,0
4,7,7,0,2.78,182.85,20.07,0
4,7,8,30,2.513,90.41,19.01,0
4,7,10,30,2.071,129.62,17.12,0
4,7,12,0,1.812,296.64,22.83,0
4,7,12,30,1.765,294.29,22.73,0
4,7,15,15,1.614,295.8,22.73,0
4,7,15,45,1.567,262.35,22.34,0
4,7,19,15,1.336,230.39,22.17,0
4,7,19,30,1.326,230.88,21.99,0
4,7,20,0,1.287,179.92,18.55,0
4,7,23,15,0.92,217.47,22.14,0
4,8,0,0,0.935,307.66,20.39,0
4,8,0,15,0.983,313.46,20.87,0
4,8,0,30,1.033,312.87,20.73,0
4,8,0,45,1.083,308.95,20.76,0
4,8,1,45,1.303,316.18,20.73,0
4,8,2,15,1.431,316.35,20.73,0
4,8,2,30,1.496,316.03,20.71,0
4,8,4,15,1.94,327.87,20.59,0
4,8,5,45,2.319,332.46,20.61,0
4,8,6,45,2.554,243.58,19.25,0
4,8,7,30,2.465,97.73,19.55,0
4,8,13,0,1.428,360.66,24.31,0
4,8,14,15,1.38,355.07,24.33,0
4,8,14,45,1.38,348.98,24.38,0
4,8,15,30,1.38,325.75,22.81,0
4,8,16,30,1.377,296.51,21.82,0
4,8,20,30,1.082,194.83,20.6,0
4,8,21,30,0.93,189.82,21.01,0
4,8,22,30,0.846,209.4,21.76,0
4,8,23,15,0.82,204.38,21.76,0
4,8,23,30,0.812,211.45,21.73,0
4,9,0,30,0.933,340.53,21.71,0
4,9,1,0,1.051,339.2,21.76,0
4,9,1,30,1.169,326.17,21.74,0
4,9,4,45,1.967,310.8,21.73,0
4,9,5,0,2.029,319.96,21.73,0
4,9,6,30,2.426,397.6,24.76,0
4,9,7,15,2.5,180.56,21.61,0
4,9,7,45,2.501,118.54,21.83,0
4,9,8,15,2.501,201.65,22.54,0
4,9,9,0,2.497,295.59,22.8,0
4,9,10,0,2.42,282.9,22.69,0
4,9,12,45,2.091,269.04,22.31,0
4,9,13,0,2.065,280.44,22.58,0
4,9,14,45,1.927,293.37,22.69,0
4,9,15,15,1.888,294.14,22.74,0
4,9,15,30,1.873,292.53,22.73,0
4,9,18,15,1.663,238.27,21.82,0
4,9,19,0,1.596,158.48,15.81,0
4,9,19,45,1.381,118.29,18.82,0
4,9,20,0,1.315,118.24,18.84,0
4,9,20,45,1.097,118.21,18.71,0
4,9,21,30,0.886,117.67,18.97,0
4,9,21,45,0.817,119.09,18.65,0
4,9,23,30,0.395,137.96,20.57,0
4,10,1,0,0.593,385.65,22.77,0
4,10,2,30,1.027,359.95,22.76,0
4,10,3,15,1.219,348.56,23.27,0
4,10,3,30,1.293,371.24,23.22,0
4,10,4,0,1.466,370.34,23.16,0
4,10,5,0,1.808,384.93,23.26,0
4,10,5,15,1.893,367.65,23.27,0
4,10,5,30,1.978,366.13,23.22,0
4,10,6,15,2.232,371.33,23.19,0
4,10,8,45,3.5835,321.82500000000005,31.905,1
4,10,9,30,2.297,231.82,21.96,0
4,10,10,30,2.18,290.99,22.83,0
4,10,12,45,1.936,294.58,22.63,0
4,10,13,15,1.903,298.45,22.75,0
4,10,14,45,1.743,248.85,21.7,0
4,10,17,15,1.6,281.15,22.78,0
4,10,18,30,1.56,279.26,22.65,0
4,10,20,0,1.475,291.35,22.71,0
4,10,20,45,1.397,237.22,21.22,0
4,10,22,15,1.189,182.98,20.68,0
4,10,23,0,1.081,168.47,21.07,0
4,10,23,15,1.066,217.23,21.72,0
4,11,0,30,1.181,370.01,21.8,0
4,11,1,0,1.303,334.42,21.71,0
4,11,1,15,1.367,325.45,21.74,0
4,11,1,30,1.428,321.28,21.69,0
4,11,2,15,1.618,330.94,21.61,0
4,11,3,0,1.827,365.09,22.65,0
4,11,4,45,2.326,347.55,23.7,0
4,11,5,15,2.476,370.45,23.77,0
4,11,7,45,2.905,147.15,20.48,0
4,11,9,0,2.641,130.09,19.24,0
4,11,11,30,1.794,329.19,23.18,0
4,11,12,0,1.745,316.16,23.2,0
4,11,12,30,1.717,314.19,23.1,0
4,11,14,0,1.65,350.69,24.19,0
4,11,14,30,1.65,357.24,24.24,0
4,11,15,0,1.65,363.11,22.99,0
4,11,18,30,1.509,300.37,22.67,0
4,11,21,30,1.094,199.43,19.76,0
4,11,21,45,1.058,194.68,20.92,0
4,11,22,0,1.026,200.02,20.88,0
4,12,0,30,1.173,390.71,22.56,0
4,12,2,0,1.627,348.17,22.16,0
4,12,3,45,2.153,331.45,21.68,0
4,12,4,45,2.45,327.38,21.29,0
4,12,7,0,3.01,188.68,20.41,0
4,12,7,45,3.01,161.57,21.66,0
4,12,8,0,3.002,186.83,20.84,0
4,12,12,0,2.263,190.59,20.67,0
4,12,12,15,2.214,245.36,21.76,0
4,12,13,45,2.015,219.9,21.25,0
4,12,16,0,1.707,267.16,22.57,0
4,12,17,45,1.68,263.03,22.65,0
4,12,19,0,1.66,290.16,22.91,0
4,12,19,15,1.657,231.22,21.24,0
4,12,20,0,1.546,184.69,19.94,0
4,12,21,15,1.303,188.83,20.72,0
4,12,21,45,1.268,333.01,23.74,0
4,12,23,0,1.26,277.44,23.78,0
4,13,0,0,1.277,342.16,21.69,0
4,13,0,30,1.375,327.47,21.63,0
4,13,0,45,1.426,347.46,21.71,0
4,13,2,0,1.77,340.34,21.58,0
4,13,4,30,2.386,299.3,20.19,0
4,13,5,15,2.554,314.8,21.22,0
4,13,5,30,2.61,313.4,21.2,0
4,13,6,15,2.809,373.3,21.76,0
4,13,6,30,2.879,303.73,18.09,0
4,13,6,45,2.917,226.16,18.67,0
4,13,9,0,2.72,128.84,20.78,0
4,13,12,0,1.954,178.54,19.76,0
4,13,15,15,1.561,290.41,22.65,0
4,13,16,45,1.499,292.19,22.97,0
4,13,17,15,1.49,293.31,22.95,0
4,13,18,30,1.48,298.9,23.31,0
4,13,20,15,1.48,301.57,23.35,0
4,13,20,30,1.48,316.33,23.12,0
4,13,22,0,1.48,316.14,23.31,0
4,13,22,30,1.48,276.5,23.31,0
4,13,23,0,1.48,267.05,22.09,0
4,13,23,45,1.48,222.37,22.23,0
4,14,0,0,1.499,307.79,19.73,0
4,14,0,45,1.645,298.61,19.39,0
4,14,1,0,1.696,296.32,20.22,0
4,14,1,15,1.747,287.22,20.18,0
4,14,1,30,1.797,295.11,20.12,0
4,14,1,45,1.851,316.74,20.54,0
4,14,4,0,2.381,262.35,19.73,0
4,14,7,0,2.955,53.6,19.25,0
4,14,7,15,2.917,53.35,19.6,0
4,14,8,30,2.813,153.05,20.95,0
4,14,10,30,2.293,172.98,19.45,0
4,14,13,30,1.442,362.83,24.12,0
4,14,14,0,1.43,355.82,24,0
4,14,15,30,1.314,356.94,23.86,0
4,14,16,0,1.29,356.54,24.1,0
4,14,16,15,1.283,353.3,24.07,0
4,14,16,30,1.279,341.84,24.15,0
4,14,18,45,1.28,348.83,24.06,0
4,14,19,15,1.277,330.39,22.69,0
4,14,19,45,1.206,254.21,21.26,0
4,14,23,30,0.76,305.49,23.22,0
4,15,0,15,0.823,417.11,22.66,0
4,15,3,15,1.662,365.53,23.18,0
4,15,7,45,2.73,90.93,20.33,0
4,15,9,30,2.397,150.5,16.8,0
4,15,10,45,1.808,152.09,15.12,0
4,15,11,15,1.61,412.37,24.16,0
4,15,11,30,1.56,426.41,24.7,0
4,15,11,45,1.513,425.28,24.71,0
4,15,12,0,1.47,419.63,25.35,0
4,15,12,15,1.445,444.37,25.69,0
4,15,13,45,1.41,380.68,24.77,0
4,15,14,0,1.4,374.43,24.28,0
4,15,16,15,1.28,389.17,25.23,0
4,15,18,15,1.28,368.48,24.07,0
4,15,23,45,1.145,232.49,20.93,0
4,16,1,0,1.337,395.95,22.98,0
4,16,2,15,1.704,352.38,23.14,0
4,16,2,45,1.853,339.68,23.28,0
4,16,3,0,1.923,348.23,23.2,0
4,16,3,30,2.072,364.56,23.25,0
4,16,3,45,2.143,356.7,22.31,0
4,16,4,0,2.215,334.66,22.24,0
4,16,4,15,2.287,332.73,22.21,0
4,16,5,0,2.501,346.18,22.15,0
4,16,5,15,2.574,344.92,22.18,0
4,16,5,30,2.645,337.99,22.25,0
4,16,6,0,2.79,335.06,22.17,0
4,16,6,15,2.862,337.27,22.21,0
4,16,8,0,2.991,165.15,20.44,0
4,16,14,30,1.341,412.2,25.42,0
4,16,15,15,1.303,411.48,25.25,0
4,16,15,45,1.291,402.04,25.5,0
4,16,17,15,1.27,377.03,25.32,0
4,16,17,30,1.27,383.9,25.39,0
4,16,18,30,1.27,408.03,25.41,0
4,16,19,0,1.27,419.09,24.87,0
4,16,19,30,1.239,409.25,24.97,0
4,16,23,45,0.963,308.43,23.19,0
4,17,0,45,1.123,397.58,22.86,0
4,17,2,45,1.672,349.61,22.8,0
4,17,4,0,2.027,345.09,22.74,0
4,17,7,15,2.93,0,19.88,0
4,17,8,30,2.819,0,16,0
4,17,8,45,2.733,0,15.88,0
4,17,11,30,1.836,0,24.71,0
4,17,11,45,1.799,0,25.38,0
4,17,12,45,1.77,0,25.99,0
4,17,15,15,1.623,0,23.8,0
4,17,16,0,1.563,0,23.8,0
4,17,16,45,1.517,0,22.83,0
4,17,17,30,1.463,0,22.78,0
4,17,17,45,1.443,0,22.85,0
4,17,18,45,1.355,0,21.83,0
4,17,19,15,1.285,0,21.82,0
4,17,20,0,1.175,0,21.76,0
4,17,21,0,1.034,0,21.75,0
4,17,21,45,0.934,0,21.67,0
4,17,22,0,0.898,0,21.85,0
4,17,22,45,0.818,0,21.68,0
4,18,0,15,0.832,0,23.93,0
4,18,1,0,1.041,0,23.77,0
4,18,1,15,1.109,0,23.86,0
4,18,1,30,1.183,0,24.22,0
4,18,2,0,1.337,0,25.23,0
4,18,3,15,1.813,0,25.91,0
4,18,4,45,2.399,0,25.76,0
4,18,12,0,1.837,266.01,21.78,0
4,18,12,15,1.791,254.29,21.78,0
4,18,12,45,1.715,261.71,21.76,0
4,18,13,45,1.572,247.08,21.76,0
4,18,15,15,1.371,247.41,22.03,0
4,18,17,45,1.173,251.65,22.3,0
4,18,18,15,1.149,213.76,21.04,0
4,18,18,30,1.134,232.83,21.75,0
4,18,19,15,1.076,231.49,21.66,0
4,18,20,30,0.97,173.68,20.4,0
4,18,22,30,0.84,253.93,22.24,0
4,18,23,15,0.84,205.97,21.26,0
4,19,0,45,1.092,381.1,24.92,0
4,19,2,30,1.671,378.88,25.12,0
4,19,4,0,2.176,368.4,25.54,0
4,19,6,15,2.968,396.29,24.16,0
4,19,6,45,3.127,288.23,22.78,0
4,19,7,30,3.125,97.2,20.05,0
4,19,7,45,3.099,39.82,19.95,0
4,19,8,0,3.063,40.87,18.12,0
4,19,11,45,1.917,92.77,18.99,0
4,19,13,30,1.616,198.66,21.2,0
4,19,13,45,1.594,219.21,21.55,0
4,19,14,30,1.543,217.71,21.73,0
4,19,16,15,1.393,186.8,21.33,0
4,19,18,15,1.283,210.7,21.79,0
4,19,18,45,1.27,211.5,21.76,0
4,19,20,0,1.187,170.5,20.45,0
4,19,21,15,1.052,185.58,20.43,0
4,19,22,45,1.002,213.36,22.23,0
4,20,0,0,1.019,277.19,20.18,0
4,20,1,15,1.268,282.38,20.28,0
4,20,1,45,1.39,307.81,20.66,0
4,20,2,0,1.452,309.31,20.62,0
4,20,2,30,2.3625,448.91999999999996,30.974999999999998,1
4,20,3,15,1.759,311.28,20.69,0
4,20,3,30,1.822,303,20.73,0
4,20,3,45,1.883,306.63,20.7,0
4,20,4,45,2.128,294.36,21.16,0
4,20,5,30,2.312,304.3,21.16,0
4,20,6,45,2.612,260.21,21.49,0
4,20,7,15,2.62,197.87,20.82,0
4,20,8,45,2.46,179.52,20.09,0
4,20,9,30,2.339,161.68,20.03,0
4,20,11,0,2.099,172.39,20.17,0
4,20,11,15,2.06,165.53,20.2,0
4,20,12,15,1.907,150.16,20.24,0
4,20,13,45,1.685,148.28,20.07,0
4,20,14,45,1.543,148.09,20.25,0
4,20,15,0,1.54,147.23,20.31,0
4,20,20,30,1.101,163.07,20.4,0
4,20,22,45,0.91,209.19,21.56,0
4,21,4,15,2.357,342.37,22.69,0
4,21,5,0,2.597,326.61,21.23,0
4,21,5,30,2.743,317.79,21.18,0
4,21,6,0,2.885,320.56,21.13,0
4,21,6,15,2.957,322.57,21.12,0
4,21,6,30,3.029,337.75,21.96,0
4,21,8,0,2.915,51.1,17.38,0
4,21,8,15,2.85,50.43,17.78,0
4,21,12,45,1.666,199.67,21.22,0
4,21,13,15,1.62,226.46,21.6,0
4,21,13,45,1.579,224.91,21.78,0
4,21,14,45,1.501,226.51,21.78,0
4,21,15,15,1.452,221.02,21.59,0
4,21,15,45,1.419,223.34,21.59,0
4,21,17,45,1.285,205.82,21.73,0
4,21,20,0,1.148,182.44,20.99,0
4,21,21,45,0.975,230.03,21.97,0
4,22,0,30,1.099,343.73,22.57,0
4,22,0,45,1.167,338.5,22.48,0
4,22,1,45,1.455,362.27,22.44,0
4,22,3,15,1.936,343.54,22.48,0
4,22,3,30,2.016,336.17,22.5,0
4,22,4,30,2.333,341.04,22.44,0
4,22,5,45,2.729,356.46,23.18,0
4,22,6,15,2.889,358.18,23.23,0
4,22,6,30,2.969,380.73,23.18,0
4,22,6,45,3.033,247.58,20.45,0
4,22,9,15,2.574,90.68,16.95,0
4,22,13,15,1.474,223.96,21.84,0
4,22,16,15,1.28,184.51,21.12,0
4,22,16,30,1.255,183.28,21.18,0
4,22,20,30,1.488,270.46500000000003,30.839999999999996,1
4,22,20,45,0.963,180.65,20.76,0
4,22,21,45,0.841,214.03,21.63,0
4,22,22,30,0.787,210.78,21.9,0
4,23,2,15,1.403,330,22.84,0
4,23,2,30,1.475,327.53,22.68,0
4,23,3,30,1.771,347.05,24.18,0
4,23,3,45,1.861,384.68,24.24,0
4,23,6,15,2.796,396.92,23.8,0
4,23,8,0,2.95,157.37,21.05,0
4,23,8,15,2.924,159.97,20.52,0
4,23,9,30,2.715,210.38,20.28,0
4,23,9,45,2.675,160.31,18.69,0
4,23,12,45,2.081,206.36,21.12,0
4,23,13,0,2.045,186.58,20.71,0
4,23,14,0,1.886,174.28,20.24,0
4,23,16,15,1.533,142.51,20.1,0
4,23,17,0,1.46,230.46,21.44,0
4,23,21,15,0.919,124.24,19.88,0
4,23,23,15,0.8,227.03,22.88,0
4,23,23,30,0.8,226.44,23.47,0
4,24,2,0,2.1525,593.0699999999999,35.325,1
4,24,3,0,1.755,357.11,23.72,0
4,24,4,45,2.319,343.2,24.27,0
4,24,6,15,2.809,351.83,24.69,0
4,24,10,45,2.376,142.84,18.91,0
4,24,11,0,2.304,145.28,18.05,0
4,24,11,30,2.157,143.55,18.78,0
4,24,12,45,1.828,142.38,19.87,0
4,24,13,15,1.749,252.29,22.18,0
4,24,14,0,1.705,257.43,22.19,0
4,24,14,45,1.657,257.62,22.18,0
4,24,15,30,1.613,253.63,22.29,0
4,24,16,15,1.584,238.18,21.9,0
4,24,21,30,0.949,193.14,21.81,0
4,25,0,45,1.132,357.76,23.41,0
4,25,1,0,1.209,372.6,24.27,0
4,25,1,30,1.365,360.67,24.29,0
4,25,2,45,1.757,388.41,24.23,0
4,25,4,30,2.305,345.26,24.23,0
4,25,4,45,2.383,350.63,24.18,0
4,25,5,15,2.539,353.99,24.21,0
4,25,7,30,2.993,92.98,17.47,0
4,25,8,0,2.923,81.49,17.84,0
4,25,10,0,2.314,99.3,16.76,0
4,25,12,15,1.59,128.64,19.24,0
4,25,13,30,1.409,169,20.72,0
4,25,14,45,1.305,232.58,21.78,0
4,25,15,15,1.275,231.88,21.94,0
4,25,16,15,1.229,232.2,22.07,0
4,25,17,45,1.181,207.46,21.76,0
4,25,18,15,1.169,232.49,21.97,0
4,25,19,15,1.139,232.48,21.69,0
4,25,19,45,1.116,232.34,21.69,0
4,25,20,15,1.054,140.51,16.64,0
4,25,20,30,1.007,134.87,19.62,0
4,25,22,0,0.86,226.07,21.7,0
4,25,22,15,0.86,215.82,21.69,0
4,25,22,45,0.86,216.14,21.51,0
4,26,0,0,0.884,393.92,23,0
4,26,2,15,1.633,375.98,24.52,0
4,26,2,30,1.722,377.24,24.62,0
4,26,4,45,2.402,327.16,22.8,0
4,26,5,0,2.471,321.18,23.22,0
4,26,6,30,2.872,278.07,18.57,0
4,26,7,15,2.91,217.8,20.24,0
4,26,8,30,2.675,83.62,17.35,0
4,26,8,45,2.594,84.27,17.43,0
4,26,9,15,2.434,83.61,17.61,0
4,26,10,15,2.103,84.92,16.3,0
4,26,10,30,2.02,83.4,17.44,0
4,26,10,45,1.942,107.68,18.31,0
4,26,11,0,1.878,151.18,19.52,0
4,26,11,15,1.822,175.51,20.1,0
4,26,12,45,1.562,182.42,20.79,0
4,26,13,45,1.43,166.29,20.86,0
4,26,14,15,1.364,166.08,20.84,0
4,26,15,30,1.219,199.78,21.44,0
4,26,16,30,1.2,215.33,22.17,0
4,26,19,15,1.115,141.73,19.95,0
4,26,22,45,0.72,197.76,21.65,0
4,26,23,0,0.72,187.69,21.8,0
4,27,2,30,1.586,366.52,24.71,0
4,27,3,0,1.755,363.91,24.65,0
4,27,3,30,1.921,354.45,24.74,0
4,27,5,0,2.417,368.86,24.73,0
4,27,6,15,2.831,370.15,24.38,0
4,27,7,30,2.939,101.94,19.55,0
4,27,10,0,2.385,102.96,18.88,0
4,27,11,0,2.142,15.93,14.69,0
4,27,12,0,1.886,128.37,19.78,0
4,27,14,15,1.548,165.63,20.81,0
4,27,15,0,1.465,157.37,20.59,0
4,27,15,15,1.437,170.61,20.82,0
4,27,15,30,1.408,154.6,20.69,0
4,27,17,0,1.3,224.99,22.16,0
4,27,19,30,1.163,117.06,19.88,0
4,27,20,30,0.993,116.39,19.67,0
4,27,21,0,0.893,117.08,19.54,0
4,27,21,30,0.801,115.78,19.8,0
4,28,1,15,1.125,359.25,24.76,0
4,28,1,30,1.207,356.44,24.8,0
4,28,2,15,1.453,356.12,24.78,0
4,28,3,30,1.862,344.72,24.72,0
4,28,4,30,2.187,342,24.72,0
4,28,4,45,2.268,344.44,24.77,0
4,28,5,30,2.518,405.64,26.35,0
4,28,6,30,2.911,418.8,26.3,0
4,28,8,30,2.799,109.59,19.54,0
4,28,8,45,2.761,109.51,19.87,0
4,28,9,30,2.64,112.18,18.52,0
4,28,11,0,2.389,111.79,18.25,0
