id,received_at,end_device_ids.device_id,end_device_ids.dev_eui,end_device_ids.join_eui,end_device_ids.dev_addr,end_device_ids.application_ids.application_id,correlation_ids.0,uplink_message.network_ids.net_id,uplink_message.network_ids.ns_id,uplink_message.network_ids.tenant_id,uplink_message.network_ids.cluster_id,uplink_message.network_ids.cluster_address,score
1041,0.11468546876721383,0,0,0,0,0,0.11468546876721383,0,0,0,0,0,0.54
1257,0.1384818772722265,0,0,0,0,0,0.1384818772722265,0,0,0,0,0,0.54
1311,0.14443097939847968,0,0,0,0,0,0.14443097939847968,0,0,0,0,0,0.54
1382,0.15225294700892367,0,0,0,0,0,0.15225294700892367,0,0,0,0,0,0.54
1400,0.15423598105100805,0,0,0,0,0,0.15423598105100805,0,0,0,0,0,0.54
1418,0.15621901509309244,0,0,0,0,0,0.15621901509309244,0,0,0,0,0,0.54
1436,0.15820204913517683,0,0,0,0,0,0.15820204913517683,0,0,0,0,0,0.54
1454,0.1601850831772612,0,0,0,0,0,0.1601850831772612,0,0,0,0,0,0.54
1509,0.16624435386140796,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.16624435386140796,0,0,0,0,0,0.54
1992,0.21945576732400573,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.21945576732400573,0,0,0,0,0,0.54
2009,0.22132863280819653,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.22132863280819653,0,0,0,0,0,0.54
2116,0.2331166685028093,0,0,0,0,0,0.2331166685028093,0,0,0,0,0,0.54
2296,0.2529470089236532,0,0,0,0,0,0.2529470089236532,0,0,0,0,0,0.54
2314,0.25493004296573757,0,0,0,0,0,0.25493004296573757,0,0,0,0,0,0.54
6220,0.68524843009805,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.68524843009805,0,0,0,0,0,0.54
6271,0.6908670265506225,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.6908670265506225,0,0,0,0,0,0.54
6322,0.6964856230031949,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.6964856230031949,0,0,0,0,0,0.54
6340,0.6984686570452793,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.6984686570452793,0,0,0,0,0,0.54
6647,0.7322904043186075,0,0,0,0,0,0.7322904043186075,0,0,0,0,0,0.54
6719,0.740222540486945,0,0,0,0,0,0.740222540486945,0,0,0,0,0,0.54
6755,0.7441886085711138,0,0,0,0,0,0.7441886085711138,0,0,0,0,0,0.54
6773,0.7461716426131982,0,0,0,0,0,0.7461716426131982,0,0,0,0,0,0.54
6791,0.7481546766552826,0,0,0,0,0,0.7481546766552826,0,0,0,0,0,0.54
8060,0.887958576622232,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.887958576622232,0,0,0,0,0,0.54
8078,0.8899416106643164,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.8899416106643164,0,0,0,0,0,0.54
8096,0.8919246447064008,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.8919246447064008,0,0,0,0,0,0.54
8114,0.8939076787484852,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.8939076787484852,0,0,0,0,0,0.54
8206,0.9040431860746942,0,0,0,0,0,0.9040431860746942,0,0,0,0,0,0.54
8224,0.9060262201167787,0,0,0,0,0,0.9060262201167787,0,0,0,0,0,0.54
8670,0.9551613969373141,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.9551613969373141,0,0,0,0,0,0.54
8724,0.9611104990635673,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.9611104990635673,0,0,0,0,0,0.54
8736,0.9624325217582902,0.2,0.2,0.5,0.2,0,0.9624325217582902,0,0,0,0,0,0.54
8745,0.9634240387793324,0,0,0,0,0,0.9634240387793324,0,0,0,0,0,0.54
8759,0.9649663985898425,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.9649663985898425,0,0,0,0,0,0.54
8777,0.9669494326319269,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.9669494326319269,0,0,0,0,0,0.54
8836,0.9734493775476479,0.26666666666666666,0.26666666666666666,0,0.26666666666666666,0,0.9734493775476479,0,0,0,0,0,0.54
8847,0.9746612316844773,0.8,0.8,0,0.8,0,0.9746612316844773,0,0,0,0,0,0.54
8865,0.9766442657265616,0.8,0.8,0,0.8,0,0.9766442657265616,0,0,0,0,0,0.54
8879,0.9781866255370717,0.2,0.2,0.5,0.2,0,0.9781866255370717,0,0,0,0,0,0.54
8901,0.9806103338107304,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.9806103338107304,0,0,0,0,0,0.54
8902,0.980720502368624,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.980720502368624,0,0,0,0,0,0.54
8906,0.9811611766001983,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.9811611766001983,0,0,0,0,0,0.54
8918,0.9824831992949212,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.9824831992949212,0,0,0,0,0,0.54
8935,0.9843560647791121,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.9843560647791121,0,0,0,0,0,0.54
8951,0.9861187617054092,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.9861187617054092,0,0,0,0,0,0.54
8954,0.98644926737909,0.2,0.2,0.5,0.2,0,0.98644926737909,0,0,0,0,0,0.54
8964,0.9875509529580258,0.2,0.2,0.5,0.2,0,0.9875509529580258,0,0,0,0,0,0.54
8968,0.9879916271896001,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.9879916271896001,0,0,0,0,0,0.54
8971,0.9883221328632809,0.2,0.2,0.5,0.2,0,0.9883221328632809,0,0,0,0,0,0.54
8973,0.988542469979068,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.988542469979068,0,0,0,0,0,0.54
8977,0.9889831442106423,0.4,0.4,0,0.4,0,0.9889831442106423,0,0,0,0,0,0.54
8978,0.9890933127685358,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.9890933127685358,0,0,0,0,0,0.54
8987,0.990084829789578,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.990084829789578,0,0,0,0,0,0.54
8988,0.9901949983474716,0.2,0.2,0.5,0.2,0,0.9901949983474716,0,0,0,0,0,0.54
8990,0.9904153354632588,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.9904153354632588,0,0,0,0,0,0.54
8991,0.9905255040211524,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.9905255040211524,0,0,0,0,0,0.54
8993,0.9907458411369395,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.9907458411369395,0,0,0,0,0,0.54
8995,0.9909661782527267,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.9909661782527267,0,0,0,0,0,0.54
9001,0.9916271896000881,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.9916271896000881,0,0,0,0,0,0.54
9012,0.9928390437369174,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.9928390437369174,0,0,0,0,0,0.54
9017,0.9933898865263854,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.9933898865263854,0,0,0,0,0,0.54
9021,0.9938305607579597,0.2,0.2,0.5,0.2,0,0.9938305607579597,0,0,0,0,0,0.54
9028,0.9946017406632147,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.9946017406632147,0,0,0,0,0,0.54
9033,0.9951525834526826,0.7333333333333333,0.7333333333333333,0,0.7333333333333333,0,0.9951525834526826,0,0,0,0,0,0.54
9035,0.9953729205684697,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.9953729205684697,0,0,0,0,0,0.54
9042,0.9961441004737248,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.9961441004737248,0,0,0,0,0,0.54
9045,0.9964746061474056,0.6,0.6,0,0.6,0,0.9964746061474056,0,0,0,0,0,0.54
122,0.013440564063016415,0.2,0.2,0.5,0.2,0,0.013440564063016415,0,0,0,0,0,0.53
132,0.014542249641952186,0.4,0.4,0,0.4,0,0.014542249641952186,0,0,0,0,0,0.53
149,0.016415115126143,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.016415115126143,0,0,0,0,0,0.53
150,0.016525283684036576,0.4,0.4,0,0.4,0,0.016525283684036576,0,0,0,0,0,0.53
152,0.01674562079982373,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.01674562079982373,0,0,0,0,0,0.53
167,0.01839814916822739,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.01839814916822739,0,0,0,0,0,0.53
170,0.01872865484190812,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.01872865484190812,0,0,0,0,0,0.53
176,0.019389666189269582,0.2,0.2,0.5,0.2,0,0.019389666189269582,0,0,0,0,0,0.53
178,0.019610003305056738,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.019610003305056738,0,0,0,0,0,0.53
185,0.020381183210311776,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.020381183210311776,0,0,0,0,0,0.53
186,0.020491351768205355,0.4,0.4,0,0.4,0,0.020491351768205355,0,0,0,0,0,0.53
187,0.02060152032609893,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.02060152032609893,0,0,0,0,0,0.53
189,0.020821857441886086,0.6,0.6,0,0.6,0,0.020821857441886086,0,0,0,0,0,0.53
191,0.02104219455767324,0.8,0.8,0,0.8,0,0.02104219455767324,0,0,0,0,0,0.53
193,0.021262531673460393,0.2,0.2,0.5,0.2,0,0.021262531673460393,0,0,0,0,0,0.53
202,0.02225404869450259,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.02225404869450259,0,0,0,0,0,0.53
204,0.022474385810289745,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.022474385810289745,0,0,0,0,0,0.53
211,0.023245565715544782,0.2,0.2,0.5,0.2,0,0.023245565715544782,0,0,0,0,0,0.53
212,0.023355734273438362,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.023355734273438362,0,0,0,0,0,0.53
213,0.023465902831331938,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.023465902831331938,0,0,0,0,0,0.53
218,0.024016745620799824,0.2,0.2,0.5,0.2,0,0.024016745620799824,0,0,0,0,0,0.53
220,0.02423708273658698,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.02423708273658698,0,0,0,0,0,0.53
229,0.025228599757629172,0.2,0.2,0.5,0.2,0,0.025228599757629172,0,0,0,0,0,0.53
230,0.02533876831552275,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.02533876831552275,0,0,0,0,0,0.53
236,0.025999779662884213,0.2,0.2,0.5,0.2,0,0.025999779662884213,0,0,0,0,0,0.53
238,0.02622011677867137,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.02622011677867137,0,0,0,0,0,0.53
242,0.026660791010245675,0.6,0.6,0,0.6,0,0.026660791010245675,0,0,0,0,0,0.53
247,0.02721163379971356,0.2,0.2,0.5,0.2,0,0.02721163379971356,0,0,0,0,0,0.53
248,0.027321802357607138,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.027321802357607138,0,0,0,0,0,0.53
249,0.027431970915500717,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.027431970915500717,0,0,0,0,0,0.53
254,0.027982813704968603,0.2,0.2,0.5,0.2,0,0.027982813704968603,0,0,0,0,0,0.53
256,0.028203150820755755,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.028203150820755755,0,0,0,0,0,0.53
258,0.02842348793654291,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.02842348793654291,0,0,0,0,0,0.53
260,0.028643825052330065,0.6,0.6,0,0.6,0,0.028643825052330065,0,0,0,0,0,0.53
265,0.02919466784179795,0.2,0.2,0.5,0.2,0,0.02919466784179795,0,0,0,0,0,0.53
266,0.029304836399691527,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.029304836399691527,0,0,0,0,0,0.53
274,0.030186184862840144,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.030186184862840144,0,0,0,0,0,0.53
276,0.0304065219786273,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.0304065219786273,0,0,0,0,0,0.53
285,0.031398038999669496,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.031398038999669496,0,0,0,0,0,0.53
294,0.03238955602071169,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.03238955602071169,0,0,0,0,0,0.53
295,0.03249972457860527,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.03249972457860527,0,0,0,0,0,0.53
296,0.03260989313649884,0.6,0.6,0,0.6,0,0.03260989313649884,0,0,0,0,0,0.53
313,0.034482758620689655,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.034482758620689655,0,0,0,0,0,0.53
314,0.034592927178583234,0.6,0.6,0,0.6,0,0.034592927178583234,0,0,0,0,0,0.53
320,0.035253938525944696,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.035253938525944696,0,0,0,0,0,0.53
326,0.03591494987330616,0.2,0.2,0.5,0.2,0,0.03591494987330616,0,0,0,0,0,0.53
330,0.03635562410488047,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.03635562410488047,0,0,0,0,0,0.53
331,0.03646579266277404,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.03646579266277404,0,0,0,0,0,0.53
337,0.03712680401013551,0.2,0.2,0.5,0.2,0,0.03712680401013551,0,0,0,0,0,0.53
338,0.03723697256802908,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.03723697256802908,0,0,0,0,0,0.53
348,0.038338658146964855,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.038338658146964855,0,0,0,0,0,0.53
356,0.039220006610113475,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.039220006610113475,0,0,0,0,0,0.53
357,0.03933017516800705,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.03933017516800705,0,0,0,0,0,0.53
364,0.04010135507326209,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.04010135507326209,0,0,0,0,0,0.53
367,0.04043186074694282,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.04043186074694282,0,0,0,0,0,0.53
368,0.0405420293048364,0.6,0.6,0,0.6,0,0.0405420293048364,0,0,0,0,0,0.53
370,0.04076236642062355,0.8,0.8,0,0.8,0,0.04076236642062355,0,0,0,0,0,0.53
372,0.04098270353641071,0.2,0.2,0.5,0.2,0,0.04098270353641071,0,0,0,0,0,0.53
373,0.04109287209430428,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.04109287209430428,0,0,0,0,0,0.53
374,0.04120304065219786,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.04120304065219786,0,0,0,0,0,0.53
381,0.0419742205574529,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.0419742205574529,0,0,0,0,0,0.53
384,0.042304726231133634,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.042304726231133634,0,0,0,0,0,0.53
385,0.04241489478902721,0.6,0.6,0,0.6,0,0.04241489478902721,0,0,0,0,0,0.53
387,0.042635231904814365,0.7333333333333333,0.7333333333333333,0,0.7333333333333333,0,0.042635231904814365,0,0,0,0,0,0.53
388,0.042745400462707944,0.8,0.8,0,0.8,0,0.042745400462707944,0,0,0,0,0,0.53
391,0.043075906136388675,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.043075906136388675,0,0,0,0,0,0.53
392,0.043186074694282255,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.043186074694282255,0,0,0,0,0,0.53
400,0.04406742315743087,0.4,0.4,0,0.4,0,0.04406742315743087,0,0,0,0,0,0.53
401,0.04417759171532445,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.04417759171532445,0,0,0,0,0,0.53
403,0.0443979288311116,0.6,0.6,0,0.6,0,0.0443979288311116,0,0,0,0,0,0.53
404,0.04450809738900518,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.04450809738900518,0,0,0,0,0,0.53
409,0.04505894017847306,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.04505894017847306,0,0,0,0,0,0.53
418,0.04605045719951526,0.4,0.4,0,0.4,0,0.04605045719951526,0,0,0,0,0,0.53
427,0.047041974220557455,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.047041974220557455,0,0,0,0,0,0.53
428,0.04715214277845103,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.04715214277845103,0,0,0,0,0,0.53
445,0.04902500826264184,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.04902500826264184,0,0,0,0,0,0.53
446,0.04913517682053542,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.04913517682053542,0,0,0,0,0,0.53
470,0.05177922220998127,0.26666666666666666,0.26666666666666666,0,0.26666666666666666,0,0.05177922220998127,0,0,0,0,0,0.53
473,0.052109727883662006,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.052109727883662006,0,0,0,0,0,0.53
488,0.05376225625206566,0.26666666666666666,0.26666666666666666,0,0.26666666666666666,0,0.05376225625206566,0,0,0,0,0,0.53
494,0.05442326759942712,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.05442326759942712,0,0,0,0,0,0.53
510,0.05618596452572436,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.05618596452572436,0,0,0,0,0,0.53
515,0.05673680731519225,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.05673680731519225,0,0,0,0,0,0.53
524,0.05772832433623444,0.26666666666666666,0.26666666666666666,0,0.26666666666666666,0,0.05772832433623444,0,0,0,0,0,0.53
537,0.059160515588850944,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.059160515588850944,0,0,0,0,0,0.53
539,0.059380852704638096,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.059380852704638096,0,0,0,0,0,0.53
542,0.05971135837831883,0.26666666666666666,0.26666666666666666,0,0.26666666666666666,0,0.05971135837831883,0,0,0,0,0,0.53
552,0.0608130439572546,0.2,0.2,0.5,0.2,0,0.0608130439572546,0,0,0,0,0,0.53
569,0.0626859094414454,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.0626859094414454,0,0,0,0,0,0.53
573,0.06312658367301972,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.06312658367301972,0,0,0,0,0,0.53
575,0.06334692078880687,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.06334692078880687,0,0,0,0,0,0.53
576,0.06345708934670045,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.06345708934670045,0,0,0,0,0,0.53
593,0.06532995483089127,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.06532995483089127,0,0,0,0,0,0.53
605,0.06665197752561419,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.06665197752561419,0,0,0,0,0,0.53
629,0.06929602291506004,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.06929602291506004,0,0,0,0,0,0.53
633,0.06973669714663434,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.06973669714663434,0,0,0,0,0,0.53
699,0.07700782196761044,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.07700782196761044,0,0,0,0,0,0.53
753,0.08295692409386361,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.08295692409386361,0,0,0,0,0,0.53
824,0.09077889170430758,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.09077889170430758,0,0,0,0,0,0.53
860,0.09474495978847637,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.09474495978847637,0,0,0,0,0,0.53
897,0.09882119643053873,0,0,0,0,0,0.09882119643053873,0,0,0,0,0,0.53
988,0.10884653519885425,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.10884653519885425,0,0,0,0,0,0.53
1003,0.1104990635672579,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.1104990635672579,0,0,0,0,0,0.53
1024,0.11281260328302302,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.11281260328302302,0,0,0,0,0,0.53
1042,0.11479563732510742,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.11479563732510742,0,0,0,0,0,0.53
1129,0.12438030186184863,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.12438030186184863,0,0,0,0,0,0.53
1131,0.12460063897763578,0,0,0,0,0,0.12460063897763578,0,0,0,0,0,0.53
1149,0.12658367301972018,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.12658367301972018,0,0,0,0,0,0.53
1169,0.1287870441775917,0,0,0,0,0,0.1287870441775917,0,0,0,0,0,0.53
1205,0.13275311226176048,0,0,0,0,0,0.13275311226176048,0,0,0,0,0,0.53
1223,0.1347361463038449,0,0,0,0,0,0.1347361463038449,0,0,0,0,0,0.53
1240,0.1366090117880357,0,0,0,0,0,0.1366090117880357,0,0,0,0,0,0.53
1241,0.13671918034592928,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.13671918034592928,0,0,0,0,0,0.53
1258,0.13859204583012008,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.13859204583012008,0,0,0,0,0,0.53
1275,0.1404649113143109,0,0,0,0,0,0.1404649113143109,0,0,0,0,0,0.53
1276,0.14057507987220447,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.14057507987220447,0,0,0,0,0,0.53
1293,0.1424479453563953,0,0,0,0,0,0.1424479453563953,0,0,0,0,0,0.53
1329,0.14641401344056407,0,0,0,0,0,0.14641401344056407,0,0,0,0,0,0.53
1347,0.14839704748264845,0,0,0,0,0,0.14839704748264845,0,0,0,0,0,0.53
1365,0.15038008152473284,0,0,0,0,0,0.15038008152473284,0,0,0,0,0,0.53
1472,0.1621681172193456,0,0,0,0,0,0.1621681172193456,0,0,0,0,0,0.53
1488,0.16393081414564284,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.16393081414564284,0,0,0,0,0,0.53
1491,0.16426131981932357,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.16426131981932357,0,0,0,0,0,0.53
1524,0.1678968822298116,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.1678968822298116,0,0,0,0,0,0.53
1526,0.16811721934559876,0,0,0,0,0,0.16811721934559876,0,0,0,0,0,0.53
1527,0.16822738790349234,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.16822738790349234,0,0,0,0,0,0.53
1634,0.1800154235981051,0,0,0,0,0,0.1800154235981051,0,0,0,0,0,0.53
1919,0.2114134625977746,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.2114134625977746,0,0,0,0,0,0.53
1937,0.213396496639859,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.213396496639859,0,0,0,0,0,0.53
1944,0.214167676545114,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.214167676545114,0,0,0,0,0,0.53
1955,0.21537953068194338,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.21537953068194338,0,0,0,0,0,0.53
1962,0.21615071058719842,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.21615071058719842,0,0,0,0,0,0.53
1973,0.21736256472402776,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.21736256472402776,0,0,0,0,0,0.53
1984,0.2185744188608571,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.2185744188608571,0,0,0,0,0,0.53
1991,0.21934559876611215,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.21934559876611215,0,0,0,0,0,0.53
2010,0.22143880136609012,0,0,0,0,0,0.22143880136609012,0,0,0,0,0,0.53
2099,0.2312438030186185,0,0,0,0,0,0.2312438030186185,0,0,0,0,0,0.53
2170,0.23906577062906245,0,0,0,0,0,0.23906577062906245,0,0,0,0,0,0.53
2260,0.2489809408394844,0,0,0,0,0,0.2489809408394844,0,0,0,0,0,0.53
2278,0.2509639748815688,0,0,0,0,0,0.2509639748815688,0,0,0,0,0,0.53
2368,0.2608791450919907,0,0,0,0,0,0.2608791450919907,0,0,0,0,0,0.53
2496,0.2749807205023686,0,0,0,0,0,0.2749807205023686,0,0,0,0,0,0.53
2550,0.2809298226286218,0,0,0,0,0,0.2809298226286218,0,0,0,0,0,0.53
2568,0.2829128566707062,0,0,0,0,0,0.2829128566707062,0,0,0,0,0,0.53
2603,0.2867687561969814,0,0,0,0,0,0.2867687561969814,0,0,0,0,0,0.53
2837,0.31254819874407846,0,0,0,0,0,0.31254819874407846,0,0,0,0,0,0.53
4245,0.4676655282582351,0,0,0,0,0,0.4676655282582351,0,0,0,0,0,0.53
4263,0.4696485623003195,0,0,0,0,0,0.4696485623003195,0,0,0,0,0,0.53
4334,0.47747052991076344,0,0,0,0,0,0.47747052991076344,0,0,0,0,0,0.53
4531,0.49917373581579816,0,0,0,0,0,0.49917373581579816,0,0,0,0,0,0.53
4585,0.5051228379420514,0,0,0,0,0,0.5051228379420514,0,0,0,0,0,0.53
4641,0.5112922771840916,0.26666666666666666,0.26666666666666666,0,0.26666666666666666,0,0.5112922771840916,0,0,0,0,0,0.53
4874,0.5369615511732951,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.5369615511732951,0,0,0,0,0,0.53
4892,0.5389445852153796,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.5389445852153796,0,0,0,0,0,0.53
4964,0.5468767213837171,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.5468767213837171,0,0,0,0,0,0.53
5985,0.6593588189930594,0,0,0,0,0,0.6593588189930594,0,0,0,0,0,0.53
6003,0.6613418530351438,0,0,0,0,0,0.6613418530351438,0,0,0,0,0,0.53
6039,0.6653079211193126,0,0,0,0,0,0.6653079211193126,0,0,0,0,0,0.53
6090,0.670926517571885,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.670926517571885,0,0,0,0,0,0.53
6108,0.6729095516139694,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.6729095516139694,0,0,0,0,0,0.53
6126,0.6748925856560538,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.6748925856560538,0,0,0,0,0,0.53
6198,0.6828247218243914,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.6828247218243914,0,0,0,0,0,0.53
6215,0.6846975873085821,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.6846975873085821,0,0,0,0,0,0.53
6233,0.6866806213506665,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.6866806213506665,0,0,0,0,0,0.53
6238,0.6872314641401344,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.6872314641401344,0,0,0,0,0,0.53
6251,0.6886636553927509,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.6886636553927509,0,0,0,0,0,0.53
6276,0.6914178693400903,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.6914178693400903,0,0,0,0,0,0.53
6327,0.6970364657926628,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.6970364657926628,0,0,0,0,0,0.53
