id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
425,correlation_ids_0,0.830078125,received_at,0.830078125,0.47,0.49,0.49,0.48,0.49,0.48,0.49,0.47,0.48,0.48,0.49,0.49,0.49,0.49,0.50,0.47,0.47,0.48,0.48,0.48,0.49,0.49,0.47,0.48,0.48,12.07,0.48,false
426,correlation_ids_0,0.83203125,received_at,0.83203125,0.58,0.58,0.57,0.57,0.58,0.57,0.57,0.57,0.56,0.57,0.57,0.57,0.57,0.56,0.56,0.58,0.56,0.57,0.57,0.57,0.58,0.56,0.56,0.57,0.58,14.25,0.57,false
427,correlation_ids_0,0.833984375,received_at,0.833984375,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.52,0.50,0.52,0.52,0.53,0.51,0.50,0.50,0.51,0.51,0.52,0.52,0.52,0.51,0.52,0.52,0.51,0.51,12.86,0.51,false
428,correlation_ids_0,0.8359375,received_at,0.8359375,0.56,0.57,0.56,0.55,0.56,0.55,0.56,0.56,0.57,0.57,0.57,0.55,0.55,0.56,0.56,0.57,0.55,0.55,0.54,0.56,0.56,0.57,0.56,0.55,0.57,13.98,0.56,false
429,correlation_ids_0,0.837890625,received_at,0.837890625,0.52,0.51,0.51,0.49,0.49,0.50,0.51,0.50,0.51,0.51,0.51,0.51,0.49,0.52,0.51,0.50,0.49,0.50,0.51,0.51,0.50,0.49,0.51,0.49,0.50,12.59,0.50,false
430,correlation_ids_0,0.83984375,received_at,0.83984375,0.49,0.49,0.50,0.50,0.50,0.50,0.51,0.50,0.50,0.51,0.51,0.50,0.51,0.49,0.49,0.51,0.50,0.51,0.51,0.50,0.50,0.50,0.52,0.51,0.50,12.56,0.50,false
431,correlation_ids_0,0.841796875,received_at,0.841796875,0.53,0.51,0.51,0.50,0.52,0.53,0.53,0.53,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.52,0.51,0.52,0.52,0.52,0.52,0.53,0.52,0.52,0.53,12.98,0.52,false
432,correlation_ids_0,0.84375,received_at,0.84375,0.48,0.48,0.47,0.46,0.46,0.47,0.48,0.47,0.47,0.47,0.47,0.48,0.47,0.48,0.48,0.46,0.47,0.48,0.48,0.48,0.47,0.46,0.47,0.48,0.47,11.81,0.47,false
433,correlation_ids_0,0.845703125,received_at,0.845703125,0.49,0.49,0.49,0.47,0.48,0.48,0.50,0.48,0.48,0.49,0.49,0.48,0.46,0.50,0.50,0.47,0.48,0.50,0.48,0.51,0.48,0.47,0.48,0.50,0.49,12.14,0.49,false
434,correlation_ids_0,0.84765625,received_at,0.84765625,0.52,0.52,0.52,0.51,0.51,0.51,0.53,0.52,0.51,0.52,0.52,0.53,0.51,0.50,0.51,0.52,0.51,0.53,0.53,0.53,0.52,0.53,0.51,0.51,0.52,12.95,0.52,false
435,correlation_ids_0,0.849609375,received_at,0.849609375,0.45,0.46,0.46,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.47,0.44,0.45,0.47,0.43,0.44,0.45,0.45,0.46,0.45,0.44,0.43,0.46,0.44,11.27,0.45,false
436,correlation_ids_0,0.8515625,received_at,0.8515625,0.47,0.47,0.48,0.46,0.46,0.46,0.47,0.45,0.46,0.48,0.47,0.48,0.45,0.46,0.48,0.45,0.46,0.47,0.45,0.48,0.47,0.45,0.45,0.48,0.46,11.62,0.46,false
437,correlation_ids_0,0.853515625,received_at,0.853515625,0.45,0.46,0.46,0.45,0.47,0.45,0.46,0.45,0.45,0.46,0.45,0.47,0.44,0.46,0.47,0.44,0.44,0.46,0.44,0.46,0.45,0.44,0.44,0.46,0.45,11.33,0.45,false
438,correlation_ids_0,0.85546875,received_at,0.85546875,0.46,0.46,0.47,0.45,0.48,0.47,0.47,0.46,0.46,0.47,0.46,0.48,0.45,0.45,0.48,0.47,0.45,0.48,0.45,0.47,0.47,0.45,0.46,0.48,0.48,11.63,0.47,false
439,correlation_ids_0,0.857421875,received_at,0.857421875,0.46,0.46,0.46,0.45,0.46,0.46,0.46,0.45,0.45,0.46,0.46,0.48,0.45,0.45,0.47,0.46,0.44,0.47,0.45,0.45,0.46,0.45,0.45,0.48,0.46,11.45,0.46,false
440,correlation_ids_0,0.859375,received_at,0.859375,0.50,0.50,0.50,0.50,0.51,0.50,0.52,0.51,0.50,0.51,0.53,0.51,0.52,0.49,0.49,0.51,0.51,0.52,0.51,0.51,0.51,0.50,0.51,0.52,0.51,12.70,0.51,false
441,correlation_ids_0,0.861328125,received_at,0.861328125,0.54,0.52,0.52,0.51,0.54,0.53,0.54,0.54,0.52,0.53,0.53,0.54,0.52,0.51,0.51,0.53,0.52,0.53,0.52,0.52,0.52,0.53,0.52,0.52,0.53,13.14,0.53,false
442,correlation_ids_0,0.86328125,received_at,0.86328125,0.49,0.49,0.49,0.48,0.49,0.49,0.48,0.48,0.49,0.49,0.48,0.50,0.48,0.48,0.51,0.51,0.47,0.50,0.48,0.49,0.49,0.48,0.49,0.52,0.49,12.24,0.49,false
443,correlation_ids_0,0.865234375,received_at,0.865234375,0.49,0.48,0.49,0.48,0.50,0.50,0.49,0.49,0.49,0.50,0.50,0.50,0.50,0.48,0.50,0.50,0.48,0.50,0.49,0.48,0.50,0.49,0.49,0.51,0.49,12.32,0.49,false
444,correlation_ids_0,0.8671875,received_at,0.8671875,0.59,0.58,0.56,0.58,0.58,0.58,0.57,0.58,0.57,0.58,0.57,0.58,0.58,0.56,0.58,0.59,0.56,0.58,0.58,0.58,0.59,0.56,0.57,0.59,0.59,14.43,0.58,false
445,correlation_ids_0,0.869140625,received_at,0.869140625,0.52,0.52,0.53,0.51,0.52,0.52,0.53,0.52,0.51,0.53,0.53,0.53,0.52,0.51,0.51,0.52,0.52,0.53,0.53,0.54,0.53,0.53,0.51,0.53,0.53,13.08,0.52,false
446,correlation_ids_0,0.87109375,received_at,0.87109375,0.59,0.58,0.58,0.57,0.58,0.57,0.57,0.58,0.58,0.60,0.58,0.60,0.58,0.58,0.59,0.60,0.58,0.59,0.58,0.58,0.59,0.60,0.58,0.58,0.60,14.61,0.58,false
447,correlation_ids_0,0.873046875,received_at,0.873046875,0.52,0.51,0.50,0.50,0.49,0.50,0.51,0.51,0.51,0.52,0.50,0.53,0.52,0.51,0.51,0.51,0.51,0.51,0.52,0.51,0.52,0.50,0.51,0.52,0.52,12.77,0.51,false
448,correlation_ids_0,0.875,received_at,0.875,0.50,0.50,0.51,0.50,0.52,0.50,0.52,0.52,0.51,0.51,0.53,0.51,0.52,0.50,0.50,0.51,0.52,0.52,0.51,0.51,0.52,0.51,0.51,0.52,0.51,12.79,0.51,false
449,correlation_ids_0,0.876953125,received_at,0.876953125,0.54,0.51,0.52,0.52,0.53,0.54,0.54,0.55,0.53,0.53,0.54,0.54,0.54,0.51,0.53,0.53,0.52,0.53,0.53,0.53,0.53,0.54,0.53,0.53,0.53,13.27,0.53,false
450,correlation_ids_0,0.87890625,received_at,0.87890625,0.47,0.47,0.47,0.48,0.47,0.48,0.49,0.48,0.48,0.49,0.47,0.49,0.48,0.48,0.48,0.47,0.47,0.49,0.48,0.50,0.49,0.48,0.48,0.49,0.47,12.00,0.48,false
451,correlation_ids_0,0.880859375,received_at,0.880859375,0.49,0.48,0.49,0.48,0.49,0.49,0.50,0.49,0.49,0.50,0.49,0.50,0.48,0.50,0.50,0.49,0.49,0.49,0.47,0.50,0.50,0.47,0.49,0.50,0.49,12.26,0.49,false
452,correlation_ids_0,0.8828125,received_at,0.8828125,0.53,0.52,0.53,0.52,0.53,0.53,0.53,0.52,0.52,0.53,0.54,0.53,0.53,0.51,0.52,0.53,0.52,0.53,0.54,0.54,0.54,0.54,0.52,0.53,0.54,13.22,0.53,false
453,correlation_ids_0,0.884765625,received_at,0.884765625,0.45,0.45,0.47,0.45,0.46,0.46,0.47,0.45,0.46,0.46,0.46,0.47,0.47,0.46,0.47,0.45,0.46,0.46,0.45,0.47,0.47,0.45,0.45,0.48,0.46,11.51,0.46,false
454,correlation_ids_0,0.88671875,received_at,0.88671875,0.47,0.46,0.48,0.46,0.47,0.47,0.47,0.46,0.48,0.47,0.47,0.48,0.47,0.48,0.48,0.47,0.49,0.48,0.46,0.47,0.50,0.46,0.48,0.48,0.47,11.83,0.47,false
455,correlation_ids_0,0.888671875,received_at,0.888671875,0.46,0.46,0.46,0.45,0.46,0.46,0.46,0.44,0.46,0.46,0.46,0.47,0.47,0.46,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.46,0.46,0.48,0.46,11.53,0.46,false
456,correlation_ids_0,0.890625,received_at,0.890625,0.47,0.46,0.47,0.46,0.48,0.48,0.47,0.46,0.47,0.47,0.47,0.48,0.48,0.47,0.48,0.48,0.48,0.47,0.47,0.47,0.48,0.47,0.48,0.48,0.47,11.82,0.47,false
457,correlation_ids_0,0.892578125,received_at,0.892578125,0.46,0.47,0.46,0.45,0.47,0.47,0.46,0.45,0.46,0.46,0.47,0.48,0.48,0.46,0.48,0.48,0.47,0.46,0.47,0.46,0.48,0.46,0.48,0.48,0.47,11.69,0.47,false
458,correlation_ids_0,0.89453125,received_at,0.89453125,0.51,0.51,0.51,0.50,0.53,0.50,0.52,0.53,0.52,0.52,0.53,0.52,0.52,0.51,0.51,0.51,0.53,0.53,0.52,0.54,0.53,0.52,0.51,0.54,0.52,12.99,0.52,false
459,correlation_ids_0,0.896484375,received_at,0.896484375,0.54,0.52,0.53,0.52,0.53,0.54,0.54,0.55,0.54,0.55,0.54,0.54,0.55,0.52,0.53,0.53,0.54,0.53,0.54,0.53,0.54,0.54,0.53,0.54,0.54,13.40,0.54,false
460,correlation_ids_0,0.8984375,received_at,0.8984375,0.50,0.49,0.49,0.49,0.51,0.50,0.49,0.48,0.50,0.49,0.49,0.50,0.51,0.48,0.51,0.52,0.49,0.50,0.50,0.50,0.51,0.49,0.52,0.51,0.49,12.46,0.50,false
461,correlation_ids_0,0.900390625,received_at,0.900390625,0.50,0.49,0.48,0.49,0.50,0.50,0.49,0.49,0.50,0.50,0.50,0.52,0.52,0.50,0.51,0.51,0.49,0.50,0.49,0.49,0.52,0.50,0.51,0.51,0.50,12.51,0.50,false
462,correlation_ids_0,0.90234375,received_at,0.90234375,0.59,0.59,0.59,0.59,0.60,0.59,0.58,0.58,0.59,0.59,0.59,0.60,0.59,0.58,0.60,0.60,0.58,0.59,0.59,0.59,0.60,0.57,0.60,0.60,0.60,14.77,0.59,false
463,correlation_ids_0,0.904296875,received_at,0.904296875,0.54,0.52,0.53,0.53,0.53,0.53,0.53,0.53,0.52,0.54,0.54,0.54,0.53,0.52,0.53,0.54,0.53,0.54,0.54,0.55,0.54,0.54,0.53,0.55,0.54,13.36,0.53,false
464,correlation_ids_0,0.90625,received_at,0.90625,0.59,0.58,0.59,0.58,0.57,0.57,0.58,0.56,0.59,0.59,0.58,0.58,0.58,0.59,0.58,0.59,0.58,0.59,0.58,0.59,0.59,0.59,0.57,0.58,0.60,14.57,0.58,false
465,correlation_ids_0,0.908203125,received_at,0.908203125,0.52,0.53,0.52,0.53,0.51,0.52,0.53,0.52,0.53,0.53,0.49,0.54,0.53,0.53,0.53,0.52,0.53,0.52,0.53,0.53,0.54,0.52,0.53,0.52,0.53,13.13,0.53,false
466,correlation_ids_0,0.91015625,received_at,0.91015625,0.53,0.51,0.51,0.52,0.53,0.51,0.52,0.53,0.52,0.52,0.53,0.53,0.53,0.52,0.51,0.52,0.53,0.53,0.52,0.53,0.53,0.52,0.52,0.53,0.51,13.06,0.52,false
467,correlation_ids_0,0.912109375,received_at,0.912109375,0.54,0.53,0.54,0.53,0.54,0.54,0.55,0.55,0.55,0.56,0.54,0.54,0.55,0.53,0.53,0.54,0.54,0.54,0.53,0.53,0.55,0.55,0.55,0.54,0.54,13.53,0.54,false
468,correlation_ids_0,0.9140625,received_at,0.9140625,0.48,0.50,0.50,0.51,0.49,0.49,0.50,0.50,0.51,0.49,0.47,0.50,0.49,0.50,0.49,0.49,0.48,0.49,0.50,0.50,0.50,0.49,0.50,0.49,0.50,12.36,0.49,false
469,correlation_ids_0,0.916015625,received_at,0.916015625,0.50,0.50,0.51,0.51,0.50,0.51,0.50,0.50,0.51,0.49,0.49,0.52,0.49,0.50,0.51,0.50,0.50,0.50,0.50,0.51,0.51,0.50,0.51,0.51,0.51,12.59,0.50,false
470,correlation_ids_0,0.91796875,received_at,0.91796875,0.54,0.52,0.54,0.54,0.54,0.54,0.54,0.54,0.53,0.55,0.54,0.54,0.54,0.53,0.53,0.55,0.54,0.54,0.55,0.55,0.55,0.55,0.54,0.55,0.54,13.52,0.54,false
471,correlation_ids_0,0.919921875,received_at,0.919921875,0.47,0.48,0.49,0.48,0.47,0.48,0.48,0.47,0.48,0.47,0.45,0.49,0.48,0.47,0.48,0.47,0.47,0.46,0.46,0.48,0.49,0.47,0.47,0.48,0.47,11.86,0.47,false
472,correlation_ids_0,0.921875,received_at,0.921875,0.48,0.47,0.50,0.48,0.50,0.49,0.49,0.47,0.49,0.47,0.48,0.49,0.48,0.48,0.49,0.48,0.48,0.48,0.48,0.49,0.50,0.48,0.49,0.50,0.48,12.12,0.48,false
473,correlation_ids_0,0.923828125,received_at,0.923828125,0.47,0.47,0.49,0.46,0.48,0.47,0.49,0.46,0.48,0.46,0.45,0.49,0.48,0.47,0.49,0.47,0.47,0.47,0.47,0.48,0.49,0.48,0.48,0.49,0.47,11.88,0.48,false
474,correlation_ids_0,0.92578125,received_at,0.92578125,0.50,0.47,0.50,0.48,0.50,0.49,0.50,0.48,0.49,0.47,0.48,0.49,0.49,0.48,0.50,0.50,0.48,0.48,0.48,0.48,0.49,0.49,0.50,0.49,0.48,12.19,0.49,false
475,correlation_ids_0,0.927734375,received_at,0.927734375,0.48,0.48,0.49,0.47,0.49,0.48,0.48,0.47,0.48,0.47,0.46,0.49,0.49,0.48,0.48,0.49,0.47,0.48,0.48,0.47,0.50,0.48,0.51,0.48,0.47,12.02,0.48,false
476,correlation_ids_0,0.9296875,received_at,0.9296875,0.55,0.52,0.51,0.52,0.53,0.52,0.55,0.54,0.52,0.54,0.54,0.53,0.54,0.52,0.52,0.54,0.54,0.53,0.52,0.53,0.54,0.54,0.53,0.54,0.52,13.28,0.53,false
477,correlation_ids_0,0.931640625,received_at,0.931640625,0.55,0.54,0.54,0.54,0.55,0.55,0.56,0.56,0.55,0.57,0.55,0.55,0.56,0.55,0.54,0.55,0.54,0.55,0.54,0.54,0.56,0.56,0.56,0.55,0.55,13.76,0.55,false
478,correlation_ids_0,0.93359375,received_at,0.93359375,0.52,0.50,0.53,0.51,0.53,0.51,0.51,0.51,0.53,0.49,0.50,0.53,0.51,0.51,0.53,0.54,0.50,0.52,0.51,0.52,0.53,0.52,0.53,0.53,0.50,12.92,0.52,false
479,correlation_ids_0,0.935546875,received_at,0.935546875,0.51,0.50,0.53,0.51,0.53,0.51,0.52,0.50,0.52,0.51,0.50,0.55,0.52,0.51,0.52,0.53,0.50,0.51,0.52,0.51,0.54,0.52,0.52,0.52,0.51,12.92,0.52,false
480,correlation_ids_0,0.9375,received_at,0.9375,0.61,0.60,0.60,0.61,0.62,0.61,0.60,0.60,0.60,0.60,0.59,0.62,0.61,0.61,0.61,0.61,0.61,0.60,0.61,0.60,0.61,0.60,0.62,0.61,0.61,15.17,0.61,false
481,correlation_ids_0,0.939453125,received_at,0.939453125,0.54,0.54,0.55,0.54,0.55,0.55,0.56,0.55,0.55,0.56,0.55,0.55,0.55,0.54,0.53,0.57,0.54,0.56,0.56,0.55,0.55,0.56,0.55,0.56,0.55,13.76,0.55,false
482,correlation_ids_0,0.94140625,received_at,0.94140625,0.61,0.60,0.61,0.60,0.60,0.59,0.60,0.59,0.61,0.62,0.60,0.60,0.60,0.61,0.61,0.60,0.60,0.60,0.60,0.61,0.62,0.61,0.60,0.61,0.61,15.11,0.60,false
483,correlation_ids_0,0.943359375,received_at,0.943359375,0.54,0.55,0.54,0.55,0.53,0.54,0.55,0.54,0.53,0.54,0.51,0.55,0.54,0.54,0.54,0.54,0.54,0.54,0.55,0.55,0.55,0.54,0.54,0.53,0.54,13.51,0.54,false
484,correlation_ids_0,0.9453125,received_at,0.9453125,0.55,0.53,0.53,0.53,0.53,0.54,0.55,0.55,0.54,0.54,0.54,0.53,0.55,0.52,0.53,0.54,0.54,0.54,0.54,0.54,0.54,0.55,0.54,0.54,0.52,13.45,0.54,false
485,correlation_ids_0,0.947265625,received_at,0.947265625,0.56,0.55,0.56,0.55,0.55,0.57,0.58,0.58,0.56,0.57,0.56,0.56,0.57,0.55,0.55,0.56,0.56,0.56,0.56,0.56,0.57,0.57,0.57,0.56,0.56,14.05,0.56,false
486,correlation_ids_0,0.94921875,received_at,0.94921875,0.50,0.51,0.52,0.52,0.50,0.51,0.52,0.51,0.51,0.50,0.49,0.52,0.53,0.51,0.51,0.51,0.50,0.52,0.51,0.53,0.52,0.51,0.51,0.51,0.50,12.78,0.51,false
487,correlation_ids_0,0.951171875,received_at,0.951171875,0.51,0.51,0.53,0.52,0.52,0.52,0.52,0.51,0.52,0.51,0.51,0.53,0.53,0.52,0.52,0.52,0.51,0.53,0.51,0.53,0.53,0.53,0.52,0.53,0.51,13.00,0.52,false
488,correlation_ids_0,0.953125,received_at,0.953125,0.55,0.55,0.56,0.56,0.56,0.56,0.57,0.56,0.56,0.57,0.56,0.56,0.56,0.55,0.54,0.57,0.56,0.56,0.57,0.57,0.56,0.56,0.56,0.57,0.56,14.01,0.56,false
489,correlation_ids_0,0.955078125,received_at,0.955078125,0.49,0.49,0.50,0.49,0.49,0.50,0.49,0.48,0.50,0.48,0.47,0.50,0.50,0.49,0.49,0.49,0.48,0.48,0.49,0.49,0.50,0.49,0.49,0.50,0.47,12.24,0.49,false
490,correlation_ids_0,0.95703125,received_at,0.95703125,0.50,0.50,0.51,0.49,0.51,0.52,0.51,0.49,0.50,0.49,0.49,0.51,0.50,0.51,0.50,0.50,0.49,0.50,0.50,0.51,0.51,0.51,0.50,0.51,0.49,12.55,0.50,false
491,correlation_ids_0,0.958984375,received_at,0.958984375,0.49,0.50,0.50,0.47,0.49,0.50,0.50,0.47,0.49,0.48,0.48,0.50,0.50,0.50,0.49,0.49,0.47,0.48,0.50,0.50,0.50,0.49,0.49,0.50,0.49,12.27,0.49,false
492,correlation_ids_0,0.9609375,received_at,0.9609375,0.51,0.51,0.51,0.49,0.51,0.52,0.52,0.49,0.51,0.50,0.49,0.52,0.51,0.51,0.51,0.51,0.50,0.52,0.51,0.51,0.52,0.51,0.50,0.51,0.49,12.69,0.51,false
493,correlation_ids_0,0.962890625,received_at,0.962890625,0.50,0.51,0.52,0.48,0.50,0.51,0.51,0.49,0.51,0.50,0.48,0.51,0.51,0.50,0.51,0.50,0.49,0.50,0.50,0.49,0.52,0.50,0.50,0.51,0.49,12.54,0.50,false
494,correlation_ids_0,0.96484375,received_at,0.96484375,0.55,0.55,0.54,0.54,0.55,0.56,0.56,0.56,0.56,0.56,0.55,0.55,0.56,0.53,0.54,0.56,0.55,0.56,0.56,0.56,0.56,0.57,0.56,0.55,0.55,13.84,0.55,false
495,correlation_ids_0,0.966796875,received_at,0.966796875,0.58,0.57,0.57,0.58,0.57,0.60,0.59,0.60,0.58,0.59,0.58,0.58,0.59,0.57,0.58,0.58,0.58,0.60,0.59,0.59,0.59,0.60,0.59,0.58,0.58,14.61,0.58,false
496,correlation_ids_0,0.96875,received_at,0.96875,0.54,0.54,0.55,0.52,0.54,0.55,0.56,0.55,0.55,0.53,0.53,0.55,0.55,0.54,0.56,0.55,0.53,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.53,13.62,0.54,false
497,correlation_ids_0,0.970703125,received_at,0.970703125,0.55,0.53,0.56,0.53,0.56,0.55,0.55,0.55,0.56,0.55,0.52,0.57,0.55,0.53,0.56,0.55,0.54,0.54,0.56,0.54,0.56,0.55,0.55,0.54,0.55,13.70,0.55,false
498,correlation_ids_0,0.97265625,received_at,0.97265625,0.63,0.64,0.63,0.63,0.65,0.64,0.63,0.63,0.64,0.65,0.62,0.65,0.63,0.65,0.66,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.65,0.64,0.64,15.99,0.64,false
499,correlation_ids_0,0.974609375,received_at,0.974609375,0.57,0.57,0.59,0.58,0.58,0.60,0.58,0.59,0.60,0.60,0.58,0.58,0.58,0.57,0.57,0.60,0.58,0.60,0.60,0.59,0.57,0.58,0.59,0.59,0.58,14.62,0.58,false
500,correlation_ids_0,0.9765625,received_at,0.9765625,0.65,0.63,0.64,0.64,0.63,0.63,0.64,0.63,0.65,0.65,0.64,0.65,0.64,0.63,0.65,0.64,0.63,0.64,0.64,0.64,0.64,0.65,0.63,0.64,0.63,15.98,0.64,false
501,correlation_ids_0,0.978515625,received_at,0.978515625,0.57,0.58,0.58,0.58,0.57,0.57,0.59,0.59,0.57,0.57,0.55,0.58,0.56,0.57,0.58,0.58,0.58,0.57,0.58,0.58,0.59,0.57,0.58,0.56,0.59,14.39,0.58,false
502,correlation_ids_0,0.98046875,received_at,0.98046875,0.57,0.56,0.57,0.55,0.56,0.58,0.58,0.57,0.58,0.57,0.57,0.56,0.58,0.55,0.56,0.58,0.57,0.58,0.58,0.59,0.57,0.57,0.58,0.57,0.57,14.27,0.57,false
503,correlation_ids_0,0.982421875,received_at,0.982421875,0.61,0.60,0.60,0.61,0.60,0.63,0.62,0.63,0.62,0.61,0.61,0.62,0.62,0.59,0.60,0.62,0.60,0.62,0.62,0.62,0.62,0.62,0.62,0.61,0.62,15.34,0.61,false
504,correlation_ids_0,0.984375,received_at,0.984375,0.54,0.54,0.56,0.55,0.55,0.57,0.56,0.55,0.54,0.54,0.54,0.54,0.55,0.54,0.56,0.55,0.54,0.55,0.56,0.56,0.56,0.55,0.55,0.54,0.54,13.73,0.55,false
505,correlation_ids_0,0.986328125,received_at,0.986328125,0.56,0.55,0.57,0.54,0.55,0.58,0.56,0.55,0.57,0.55,0.55,0.55,0.56,0.56,0.57,0.57,0.56,0.57,0.56,0.57,0.57,0.57,0.55,0.56,0.55,14.00,0.56,false
506,correlation_ids_0,0.98828125,received_at,0.98828125,0.60,0.61,0.61,0.61,0.61,0.64,0.62,0.62,0.64,0.63,0.62,0.62,0.60,0.60,0.60,0.63,0.61,0.63,0.64,0.62,0.60,0.61,0.62,0.62,0.61,15.42,0.62,false
507,correlation_ids_0,0.990234375,received_at,0.990234375,0.53,0.54,0.55,0.53,0.54,0.55,0.54,0.53,0.53,0.53,0.52,0.54,0.54,0.53,0.56,0.54,0.54,0.54,0.53,0.54,0.54,0.53,0.53,0.55,0.53,13.43,0.54,false
508,correlation_ids_0,0.9921875,received_at,0.9921875,0.55,0.56,0.56,0.53,0.55,0.57,0.56,0.55,0.55,0.54,0.54,0.56,0.55,0.56,0.57,0.56,0.56,0.54,0.55,0.55,0.56,0.56,0.55,0.56,0.56,13.85,0.55,false
509,correlation_ids_0,0.994140625,received_at,0.994140625,0.55,0.55,0.56,0.54,0.55,0.55,0.55,0.54,0.54,0.54,0.53,0.55,0.55,0.54,0.56,0.55,0.55,0.54,0.55,0.54,0.54,0.54,0.55,0.56,0.55,13.67,0.55,false
510,correlation_ids_0,0.99609375,received_at,0.99609375,0.58,0.56,0.58,0.57,0.57,0.59,0.58,0.58,0.57,0.59,0.56,0.57,0.58,0.58,0.60,0.58,0.58,0.57,0.59,0.58,0.60,0.58,0.58,0.59,0.57,14.48,0.58,false
511,correlation_ids_0,0.998046875,received_at,0.998046875,0.58,0.57,0.59,0.57,0.58,0.59,0.58,0.58,0.57,0.59,0.57,0.59,0.60,0.57,0.60,0.58,0.59,0.57,0.59,0.58,0.60,0.57,0.57,0.60,0.58,14.56,0.58,false
512,correlation_ids_0,1,received_at,1,0.63,0.61,0.62,0.61,0.61,0.63,0.63,0.63,0.63,0.63,0.62,0.62,0.61,0.61,0.61,0.62,0.62,0.63,0.63,0.64,0.63,0.62,0.65,0.62,0.62,15.58,0.62,false
