id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
181,2021 Nivel depósito ,0.3461538461538457,,,0.38,0.37,0.39,0.37,0.37,0.38,0.39,0.39,0.38,0.39,0.38,0.38,0.39,0.38,0.39,0.38,0.39,0.38,0.38,0.37,0.37,0.38,0.39,0.38,0.39,9.54,0.38,false
182,2021 Nivel depósito ,0.37179487179487136,,,0.38,0.37,0.39,0.38,0.38,0.38,0.38,0.38,0.40,0.39,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.38,0.39,0.38,0.38,9.51,0.38,false
183,2021 Nivel depósito ,0.397435897435897,,,0.39,0.38,0.39,0.39,0.38,0.38,0.40,0.39,0.40,0.39,0.40,0.37,0.39,0.39,0.40,0.39,0.38,0.38,0.38,0.39,0.38,0.39,0.40,0.39,0.39,9.71,0.39,false
184,2021 Nivel depósito ,0.43589743589743585,,,0.39,0.38,0.40,0.39,0.39,0.38,0.40,0.39,0.39,0.38,0.39,0.37,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.39,0.38,0.39,0.39,0.39,0.37,9.62,0.38,false
185,2021 Nivel depósito ,0.4615384615384615,,,0.38,0.38,0.39,0.39,0.39,0.38,0.39,0.39,0.40,0.39,0.39,0.38,0.38,0.38,0.39,0.38,0.39,0.38,0.37,0.40,0.39,0.39,0.39,0.38,0.38,9.65,0.39,false
186,2021 Nivel depósito ,0.4487179487179484,,,0.40,0.40,0.40,0.40,0.40,0.40,0.39,0.40,0.38,0.39,0.40,0.40,0.41,0.39,0.40,0.38,0.40,0.39,0.39,0.39,0.39,0.40,0.41,0.41,0.39,9.91,0.40,false
187,2021 Nivel depósito ,0.41025641025641013,,,0.39,0.41,0.40,0.41,0.41,0.40,0.40,0.40,0.39,0.40,0.41,0.40,0.42,0.39,0.41,0.40,0.39,0.40,0.39,0.40,0.40,0.40,0.41,0.41,0.40,10.04,0.40,false
188,2021 Nivel depósito ,0.43589743589743585,,,0.40,0.40,0.40,0.41,0.40,0.38,0.39,0.40,0.39,0.40,0.39,0.40,0.39,0.38,0.41,0.39,0.39,0.39,0.39,0.40,0.41,0.39,0.40,0.41,0.39,9.90,0.40,false
189,2021 Nivel depósito ,0.47435897435897406,,,0.40,0.42,0.41,0.41,0.41,0.40,0.40,0.41,0.41,0.41,0.40,0.42,0.41,0.39,0.43,0.40,0.41,0.39,0.42,0.41,0.41,0.40,0.42,0.42,0.41,10.22,0.41,false
190,2021 Nivel depósito ,0.5128205128205129,,,0.42,0.41,0.42,0.43,0.41,0.41,0.41,0.42,0.42,0.41,0.41,0.40,0.41,0.39,0.42,0.41,0.42,0.40,0.41,0.41,0.41,0.41,0.42,0.41,0.41,10.30,0.41,false
191,2021 Nivel depósito ,0.5512820512820511,,,0.41,0.41,0.40,0.42,0.41,0.41,0.41,0.41,0.42,0.42,0.39,0.41,0.41,0.39,0.41,0.40,0.41,0.41,0.41,0.40,0.41,0.42,0.42,0.40,0.42,10.23,0.41,false
192,2021 Nivel depósito ,0.5769230769230768,,,0.43,0.39,0.41,0.42,0.40,0.40,0.43,0.41,0.43,0.40,0.41,0.43,0.41,0.41,0.42,0.42,0.42,0.42,0.41,0.41,0.44,0.43,0.43,0.42,0.41,10.41,0.42,false
193,2021 Nivel depósito ,0.5384615384615385,,,0.41,0.38,0.39,0.38,0.38,0.39,0.38,0.39,0.39,0.39,0.40,0.40,0.39,0.39,0.39,0.38,0.39,0.38,0.38,0.37,0.40,0.39,0.40,0.39,0.40,9.73,0.39,false
194,2021 Nivel depósito ,0.5384615384615385,,,0.41,0.40,0.42,0.42,0.41,0.42,0.41,0.41,0.43,0.40,0.40,0.41,0.41,0.40,0.41,0.40,0.40,0.41,0.42,0.41,0.42,0.41,0.41,0.41,0.41,10.26,0.41,false
195,2021 Nivel depósito ,0.5897435897435899,,,0.44,0.43,0.45,0.44,0.45,0.44,0.44,0.43,0.44,0.44,0.43,0.44,0.44,0.43,0.44,0.44,0.43,0.43,0.45,0.43,0.45,0.43,0.44,0.42,0.42,10.92,0.44,false
196,2021 Nivel depósito ,0.6282051282051281,,,0.41,0.40,0.42,0.42,0.41,0.42,0.40,0.41,0.42,0.41,0.41,0.41,0.41,0.40,0.40,0.40,0.41,0.41,0.41,0.40,0.42,0.41,0.42,0.41,0.41,10.25,0.41,false
197,2021 Nivel depósito ,0.6666666666666663,,,0.39,0.39,0.40,0.41,0.41,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.41,0.39,0.40,0.39,0.40,0.39,0.40,0.40,0.41,0.40,0.40,0.40,0.40,9.99,0.40,false
198,2021 Nivel depósito ,0.7179487179487176,,,0.42,0.41,0.42,0.43,0.43,0.42,0.41,0.42,0.41,0.41,0.42,0.42,0.42,0.40,0.41,0.42,0.40,0.41,0.42,0.42,0.42,0.41,0.42,0.43,0.42,10.42,0.42,false
199,2021 Nivel depósito ,0.7179487179487176,,,0.39,0.40,0.40,0.39,0.40,0.41,0.39,0.39,0.40,0.39,0.40,0.40,0.40,0.39,0.40,0.39,0.41,0.40,0.39,0.41,0.42,0.39,0.41,0.42,0.40,9.99,0.40,false
200,2021 Nivel depósito ,0.692307692307692,,,0.42,0.42,0.40,0.42,0.43,0.43,0.40,0.40,0.40,0.41,0.41,0.42,0.41,0.40,0.41,0.42,0.40,0.40,0.41,0.41,0.44,0.41,0.42,0.42,0.42,10.33,0.41,false
201,2021 Nivel depósito ,0.7307692307692307,,,0.42,0.41,0.41,0.42,0.41,0.43,0.40,0.42,0.40,0.43,0.41,0.42,0.41,0.42,0.42,0.41,0.42,0.40,0.41,0.42,0.42,0.40,0.41,0.43,0.41,10.36,0.41,false
202,2021 Nivel depósito ,0.7692307692307689,,,0.43,0.42,0.42,0.43,0.44,0.44,0.42,0.43,0.42,0.42,0.43,0.44,0.43,0.41,0.41,0.43,0.42,0.41,0.43,0.42,0.43,0.43,0.41,0.43,0.43,10.63,0.43,false
203,2021 Nivel depósito ,0.8205128205128203,,,0.43,0.42,0.40,0.43,0.43,0.42,0.41,0.42,0.40,0.41,0.41,0.43,0.41,0.40,0.41,0.41,0.42,0.40,0.41,0.42,0.41,0.41,0.40,0.42,0.42,10.35,0.41,false
204,2021 Nivel depósito ,0.8589743589743591,,,0.42,0.41,0.42,0.43,0.43,0.42,0.41,0.43,0.43,0.40,0.43,0.43,0.42,0.40,0.41,0.42,0.42,0.42,0.42,0.43,0.42,0.41,0.41,0.42,0.42,10.48,0.42,false
205,2021 Nivel depósito ,0.8974358974358974,,,0.42,0.41,0.42,0.44,0.43,0.43,0.41,0.44,0.42,0.40,0.42,0.42,0.42,0.40,0.42,0.41,0.42,0.41,0.42,0.43,0.43,0.42,0.43,0.44,0.41,10.52,0.42,false
206,2021 Nivel depósito ,0.8717948717948717,,,0.41,0.39,0.40,0.42,0.41,0.41,0.39,0.41,0.41,0.39,0.40,0.41,0.41,0.39,0.40,0.39,0.40,0.39,0.40,0.40,0.40,0.39,0.40,0.42,0.39,10.03,0.40,false
207,2021 Nivel depósito ,0.8974358974358974,,,0.43,0.42,0.42,0.44,0.44,0.42,0.43,0.44,0.43,0.41,0.42,0.42,0.44,0.40,0.43,0.42,0.42,0.41,0.43,0.44,0.43,0.42,0.42,0.44,0.43,10.65,0.43,false
208,2021 Nivel depósito ,0.9358974358974361,,,0.41,0.40,0.41,0.42,0.42,0.41,0.40,0.42,0.42,0.40,0.42,0.41,0.42,0.39,0.41,0.41,0.42,0.40,0.41,0.42,0.42,0.41,0.41,0.42,0.41,10.29,0.41,false
209,2021 Nivel depósito ,0.9871794871794869,,,0.43,0.44,0.44,0.43,0.45,0.44,0.42,0.45,0.46,0.43,0.47,0.44,0.46,0.42,0.45,0.44,0.44,0.43,0.44,0.46,0.45,0.44,0.44,0.45,0.44,11.06,0.44,false
210,2021 Nivel depósito ,0.9871794871794869,,,0.44,0.44,0.44,0.44,0.44,0.45,0.43,0.45,0.46,0.43,0.45,0.43,0.44,0.44,0.45,0.42,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.45,0.43,11.05,0.44,false
211,2021 Nivel depósito ,0.9487179487179487,,,0.44,0.42,0.41,0.42,0.42,0.42,0.41,0.43,0.42,0.40,0.42,0.40,0.41,0.40,0.42,0.41,0.41,0.42,0.42,0.42,0.43,0.41,0.43,0.40,0.41,10.40,0.42,false
212,2021 Nivel depósito ,0.9102564102564105,,,0.40,0.39,0.38,0.40,0.39,0.39,0.38,0.40,0.39,0.38,0.39,0.38,0.38,0.37,0.39,0.38,0.39,0.38,0.39,0.39,0.39,0.40,0.39,0.39,0.40,9.71,0.39,false
213,2021 Nivel depósito ,0.8717948717948717,,,0.40,0.39,0.38,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.39,0.39,0.39,0.38,0.39,0.38,0.39,0.39,0.39,0.40,0.40,0.38,0.38,0.38,0.38,9.69,0.39,false
214,2021 Nivel depósito ,0.8333333333333335,,,0.41,0.39,0.38,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.40,0.40,0.40,0.38,0.40,0.39,0.39,0.39,0.38,0.40,0.40,0.38,0.39,0.40,0.39,9.78,0.39,false
215,2021 Nivel depósito ,0.7948717948717946,,,0.40,0.39,0.40,0.40,0.39,0.41,0.39,0.40,0.41,0.39,0.40,0.40,0.40,0.39,0.42,0.39,0.40,0.40,0.39,0.40,0.41,0.39,0.40,0.42,0.42,10.01,0.40,false
216,2021 Nivel depósito ,0.7564102564102564,,,0.42,0.40,0.39,0.40,0.38,0.39,0.39,0.40,0.40,0.38,0.40,0.40,0.40,0.40,0.42,0.39,0.40,0.40,0.40,0.40,0.40,0.39,0.40,0.41,0.40,9.96,0.40,false
217,2021 Nivel depósito ,0.7051282051282051,,,0.40,0.40,0.39,0.39,0.38,0.39,0.40,0.41,0.38,0.38,0.39,0.39,0.40,0.39,0.40,0.39,0.39,0.40,0.40,0.39,0.40,0.38,0.40,0.40,0.40,9.84,0.39,false
218,2021 Nivel depósito ,0.6666666666666663,,,0.39,0.39,0.38,0.39,0.38,0.38,0.39,0.40,0.38,0.38,0.38,0.39,0.38,0.38,0.40,0.37,0.39,0.41,0.39,0.39,0.40,0.37,0.40,0.39,0.39,9.69,0.39,false
219,2021 Nivel depósito ,0.6282051282051281,,,0.43,0.42,0.41,0.41,0.40,0.40,0.41,0.41,0.41,0.39,0.40,0.44,0.42,0.42,0.43,0.42,0.41,0.42,0.41,0.41,0.42,0.41,0.42,0.41,0.42,10.35,0.41,false
220,2021 Nivel depósito ,0.5897435897435899,,,0.40,0.40,0.40,0.40,0.40,0.39,0.40,0.39,0.39,0.39,0.39,0.42,0.40,0.40,0.41,0.39,0.40,0.41,0.39,0.39,0.40,0.41,0.41,0.40,0.39,9.97,0.40,false
221,2021 Nivel depósito ,0.5512820512820511,,,0.46,0.45,0.45,0.47,0.45,0.44,0.46,0.46,0.45,0.45,0.45,0.48,0.45,0.45,0.44,0.45,0.44,0.44,0.46,0.43,0.44,0.47,0.46,0.47,0.46,11.33,0.45,false
222,2021 Nivel depósito ,0.4999999999999997,,,0.40,0.40,0.39,0.39,0.40,0.39,0.41,0.40,0.40,0.39,0.39,0.40,0.40,0.40,0.41,0.41,0.38,0.40,0.40,0.40,0.39,0.41,0.40,0.41,0.40,9.97,0.40,false
223,2021 Nivel depósito ,0.4615384615384615,,,0.39,0.39,0.38,0.39,0.39,0.38,0.40,0.41,0.38,0.39,0.38,0.40,0.40,0.39,0.40,0.40,0.37,0.40,0.39,0.40,0.40,0.40,0.40,0.41,0.39,9.83,0.39,false
224,2021 Nivel depósito ,0.41025641025641013,,,0.38,0.39,0.39,0.38,0.38,0.38,0.37,0.39,0.37,0.39,0.38,0.38,0.39,0.38,0.38,0.38,0.37,0.39,0.38,0.37,0.38,0.38,0.39,0.39,0.37,9.53,0.38,false
225,2021 Nivel depósito ,0.3589743589743588,,,0.40,0.40,0.41,0.40,0.39,0.40,0.39,0.41,0.39,0.40,0.40,0.40,0.40,0.39,0.38,0.40,0.39,0.40,0.39,0.40,0.40,0.41,0.41,0.39,0.39,9.94,0.40,false
226,2021 Nivel depósito ,0.29487179487179493,,,0.41,0.41,0.42,0.41,0.40,0.42,0.41,0.42,0.41,0.40,0.42,0.42,0.42,0.41,0.40,0.42,0.40,0.42,0.41,0.42,0.42,0.43,0.43,0.41,0.41,10.35,0.41,false
227,2021 Nivel depósito ,0.23076923076923045,,,0.42,0.41,0.44,0.39,0.41,0.41,0.42,0.41,0.41,0.42,0.41,0.39,0.43,0.40,0.39,0.41,0.40,0.42,0.40,0.42,0.40,0.42,0.42,0.41,0.41,10.27,0.41,false
228,2021 Nivel depósito ,0.16666666666666657,,,0.44,0.42,0.44,0.43,0.42,0.43,0.44,0.42,0.41,0.43,0.42,0.42,0.44,0.44,0.42,0.43,0.42,0.42,0.43,0.44,0.42,0.44,0.44,0.42,0.43,10.71,0.43,false
229,2021 Nivel depósito ,0.08974358974358956,,,0.46,0.46,0.45,0.44,0.43,0.45,0.45,0.44,0.44,0.45,0.44,0.44,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.44,0.45,0.46,0.44,0.46,11.23,0.45,false
230,2021 Nivel depósito ,0.025641025641025102,,,0.47,0.44,0.45,0.43,0.46,0.44,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.46,0.45,0.45,0.46,0.46,0.45,0.46,0.45,0.47,0.45,0.45,0.45,11.25,0.45,false
231,2021 Nivel depósito ,0,,,0.46,0.44,0.47,0.45,0.44,0.44,0.45,0.44,0.43,0.45,0.46,0.45,0.46,0.45,0.44,0.45,0.45,0.46,0.47,0.46,0.46,0.45,0.47,0.45,0.46,11.31,0.45,false
232,2021 Nivel depósito ,0.012820512820512551,,,0.44,0.43,0.44,0.43,0.44,0.42,0.44,0.42,0.41,0.42,0.43,0.43,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.43,0.42,0.43,0.44,0.42,0.42,10.66,0.43,false
233,2021 Nivel depósito ,0.025641025641025102,,,0.42,0.43,0.44,0.42,0.43,0.41,0.43,0.42,0.41,0.42,0.40,0.42,0.43,0.42,0.41,0.43,0.43,0.43,0.42,0.43,0.43,0.43,0.43,0.42,0.41,10.57,0.42,false
234,2021 Nivel depósito ,0.025641025641025102,,,0.44,0.43,0.45,0.43,0.45,0.44,0.44,0.44,0.43,0.43,0.43,0.44,0.42,0.44,0.45,0.44,0.42,0.44,0.43,0.45,0.44,0.45,0.43,0.44,0.43,10.93,0.44,false
235,2021 Nivel depósito ,0.03846153846153822,,,0.44,0.44,0.47,0.44,0.45,0.44,0.46,0.43,0.43,0.44,0.45,0.46,0.44,0.46,0.45,0.45,0.46,0.45,0.46,0.45,0.44,0.45,0.44,0.45,0.44,11.19,0.45,false
236,2021 Nivel depósito ,0.03846153846153822,,,0.46,0.47,0.48,0.46,0.47,0.48,0.48,0.46,0.46,0.46,0.48,0.48,0.46,0.47,0.47,0.47,0.46,0.47,0.47,0.47,0.46,0.46,0.47,0.47,0.46,11.70,0.47,false
237,2021 Nivel depósito ,0.051282051282050774,,,0.44,0.43,0.45,0.45,0.44,0.45,0.45,0.42,0.44,0.44,0.43,0.46,0.44,0.44,0.45,0.43,0.45,0.44,0.46,0.44,0.44,0.44,0.44,0.44,0.45,11.06,0.44,false
238,2021 Nivel depósito ,0.051282051282050774,,,0.47,0.46,0.45,0.45,0.47,0.46,0.46,0.44,0.46,0.45,0.44,0.47,0.47,0.47,0.46,0.46,0.46,0.44,0.47,0.46,0.47,0.44,0.46,0.47,0.47,11.48,0.46,false
239,2021 Nivel depósito ,0.051282051282050774,,,0.45,0.44,0.45,0.44,0.44,0.42,0.44,0.42,0.43,0.44,0.42,0.44,0.44,0.44,0.45,0.43,0.43,0.44,0.47,0.43,0.42,0.44,0.44,0.43,0.43,10.92,0.44,false
240,2021 Nivel depósito ,0.06410256410256389,,,0.45,0.43,0.43,0.43,0.44,0.41,0.45,0.42,0.43,0.43,0.43,0.44,0.44,0.43,0.45,0.43,0.42,0.43,0.45,0.44,0.42,0.43,0.44,0.43,0.42,10.82,0.43,false
241,2021 Nivel depósito ,0.06410256410256389,,,0.51,0.47,0.49,0.48,0.45,0.45,0.48,0.46,0.47,0.47,0.49,0.46,0.49,0.47,0.49,0.49,0.48,0.49,0.48,0.47,0.47,0.48,0.49,0.47,0.46,11.91,0.48,false
242,2021 Nivel depósito ,0.06410256410256389,,,0.54,0.51,0.52,0.53,0.51,0.51,0.54,0.51,0.51,0.52,0.53,0.53,0.52,0.52,0.52,0.50,0.55,0.53,0.53,0.51,0.51,0.54,0.51,0.55,0.52,13.07,0.52,false
243,2021 Nivel depósito ,0.07692307692307644,,,0.46,0.44,0.47,0.44,0.44,0.46,0.45,0.42,0.44,0.44,0.45,0.45,0.45,0.45,0.45,0.44,0.45,0.46,0.46,0.46,0.43,0.46,0.46,0.44,0.44,11.21,0.45,false
244,2021 Nivel depósito ,0.07692307692307644,,,0.46,0.43,0.46,0.45,0.43,0.42,0.45,0.43,0.44,0.44,0.44,0.45,0.45,0.44,0.44,0.43,0.47,0.44,0.45,0.45,0.43,0.45,0.43,0.43,0.45,11.06,0.44,false
245,2021 Nivel depósito ,0.08974358974358956,,,0.45,0.44,0.44,0.44,0.44,0.41,0.45,0.43,0.42,0.45,0.45,0.43,0.44,0.43,0.43,0.42,0.43,0.43,0.44,0.45,0.43,0.44,0.44,0.43,0.42,10.88,0.44,false
246,2021 Nivel depósito ,0.08974358974358956,,,0.46,0.44,0.46,0.46,0.43,0.42,0.47,0.43,0.44,0.45,0.44,0.43,0.45,0.45,0.44,0.43,0.46,0.45,0.46,0.45,0.44,0.45,0.45,0.44,0.44,11.14,0.45,false
247,2021 Nivel depósito ,0.10256410256410212,,,0.44,0.44,0.45,0.44,0.43,0.41,0.46,0.41,0.42,0.42,0.42,0.43,0.43,0.44,0.45,0.43,0.43,0.45,0.44,0.44,0.42,0.44,0.45,0.43,0.44,10.86,0.43,false
248,2021 Nivel depósito ,0.11538461538461522,,,0.47,0.44,0.45,0.45,0.43,0.42,0.45,0.42,0.42,0.42,0.43,0.44,0.43,0.43,0.46,0.42,0.46,0.45,0.45,0.43,0.43,0.44,0.45,0.42,0.45,10.96,0.44,false
249,2021 Nivel depósito ,0.12820512820512778,,,0.45,0.44,0.46,0.43,0.43,0.42,0.46,0.42,0.44,0.42,0.42,0.43,0.43,0.44,0.44,0.45,0.44,0.45,0.46,0.43,0.43,0.45,0.45,0.44,0.43,10.96,0.44,false
250,2021 Nivel depósito ,0.1410256410256409,,,0.43,0.42,0.43,0.42,0.42,0.42,0.43,0.40,0.41,0.41,0.43,0.42,0.41,0.42,0.42,0.41,0.43,0.42,0.43,0.42,0.41,0.42,0.45,0.41,0.42,10.51,0.42,false
251,2021 Nivel depósito ,0.16666666666666657,,,0.41,0.39,0.41,0.39,0.40,0.40,0.40,0.39,0.39,0.39,0.40,0.40,0.40,0.39,0.38,0.38,0.39,0.39,0.41,0.38,0.39,0.41,0.41,0.40,0.39,9.89,0.40,false
252,2021 Nivel depósito ,0.17948717948717913,,,0.43,0.41,0.42,0.41,0.43,0.42,0.43,0.40,0.41,0.41,0.42,0.42,0.42,0.40,0.41,0.42,0.41,0.42,0.41,0.41,0.40,0.42,0.43,0.42,0.42,10.40,0.42,false
253,2021 Nivel depósito ,0.19230769230769224,,,0.41,0.44,0.44,0.42,0.43,0.42,0.42,0.41,0.42,0.42,0.42,0.43,0.42,0.40,0.42,0.43,0.42,0.43,0.44,0.41,0.42,0.43,0.44,0.41,0.41,10.56,0.42,false
254,2021 Nivel depósito ,0.12820512820512778,,,0.42,0.40,0.42,0.39,0.40,0.40,0.41,0.39,0.40,0.38,0.38,0.40,0.41,0.40,0.38,0.40,0.40,0.40,0.40,0.40,0.39,0.40,0.42,0.40,0.40,9.99,0.40,false
255,2021 Nivel depósito ,0.08974358974358956,,,0.40,0.39,0.42,0.41,0.40,0.40,0.42,0.39,0.39,0.39,0.39,0.41,0.42,0.41,0.40,0.40,0.40,0.41,0.41,0.40,0.39,0.41,0.43,0.40,0.39,10.08,0.40,false
256,2021 Nivel depósito ,0.10256410256410212,,,0.41,0.39,0.40,0.40,0.41,0.40,0.42,0.39,0.39,0.39,0.40,0.40,0.41,0.40,0.39,0.38,0.40,0.41,0.40,0.40,0.39,0.42,0.41,0.39,0.41,10.01,0.40,false
257,2021 Nivel depósito ,0.12820512820512778,,,0.42,0.41,0.42,0.41,0.41,0.41,0.42,0.39,0.39,0.41,0.41,0.40,0.42,0.42,0.40,0.40,0.39,0.40,0.41,0.41,0.40,0.41,0.41,0.40,0.41,10.18,0.41,false
258,2021 Nivel depósito ,0.15384615384615344,,,0.42,0.41,0.41,0.40,0.41,0.39,0.42,0.39,0.40,0.40,0.40,0.41,0.41,0.40,0.40,0.39,0.40,0.41,0.40,0.40,0.40,0.44,0.42,0.40,0.41,10.14,0.41,false
259,2021 Nivel depósito ,0.17948717948717913,,,0.41,0.40,0.41,0.40,0.39,0.38,0.42,0.40,0.39,0.40,0.41,0.40,0.41,0.40,0.40,0.39,0.40,0.40,0.41,0.39,0.40,0.43,0.41,0.38,0.39,10.02,0.40,false
260,2021 Nivel depósito ,0.19230769230769224,,,0.39,0.37,0.39,0.38,0.39,0.36,0.38,0.38,0.37,0.38,0.38,0.37,0.39,0.38,0.38,0.38,0.38,0.38,0.39,0.38,0.38,0.39,0.39,0.38,0.38,9.52,0.38,false
261,2021 Nivel depósito ,0.1410256410256409,,,0.42,0.40,0.41,0.41,0.40,0.39,0.40,0.39,0.40,0.38,0.40,0.39,0.42,0.40,0.41,0.40,0.39,0.40,0.39,0.39,0.40,0.41,0.41,0.41,0.40,10.02,0.40,false
262,2021 Nivel depósito ,0.1410256410256409,,,0.43,0.43,0.44,0.43,0.41,0.42,0.46,0.42,0.43,0.43,0.43,0.42,0.44,0.43,0.43,0.42,0.41,0.43,0.43,0.42,0.42,0.44,0.44,0.43,0.42,10.71,0.43,false
263,2021 Nivel depósito ,0.16666666666666657,,,0.41,0.40,0.43,0.41,0.41,0.40,0.43,0.41,0.40,0.42,0.40,0.40,0.43,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.41,0.42,0.40,0.40,10.18,0.41,false
264,2021 Nivel depósito ,0.19230769230769224,,,0.41,0.40,0.43,0.40,0.40,0.39,0.42,0.41,0.40,0.41,0.40,0.40,0.41,0.39,0.39,0.41,0.40,0.40,0.40,0.41,0.41,0.41,0.42,0.40,0.40,10.12,0.40,false
265,2021 Nivel depósito ,0.21794871794871792,,,0.43,0.41,0.44,0.41,0.41,0.40,0.42,0.41,0.40,0.41,0.42,0.41,0.41,0.42,0.41,0.40,0.44,0.42,0.42,0.41,0.41,0.41,0.44,0.40,0.40,10.36,0.41,false
266,2021 Nivel depósito ,0.24358974358974358,,,0.41,0.39,0.41,0.40,0.40,0.38,0.40,0.39,0.39,0.40,0.41,0.39,0.40,0.39,0.39,0.39,0.41,0.41,0.42,0.40,0.39,0.40,0.41,0.39,0.39,9.96,0.40,false
267,2021 Nivel depósito ,0.21794871794871792,,,0.38,0.39,0.40,0.39,0.39,0.38,0.40,0.38,0.38,0.38,0.39,0.39,0.40,0.38,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.40,0.38,0.38,9.71,0.39,false
268,2021 Nivel depósito ,0.17948717948717913,,,0.40,0.39,0.41,0.40,0.40,0.39,0.40,0.38,0.39,0.40,0.39,0.40,0.40,0.39,0.40,0.39,0.39,0.40,0.40,0.38,0.39,0.39,0.41,0.39,0.39,9.87,0.39,false
269,2021 Nivel depósito ,0.2051282051282048,,,0.38,0.39,0.40,0.38,0.40,0.38,0.40,0.39,0.39,0.39,0.39,0.38,0.41,0.38,0.40,0.40,0.39,0.40,0.40,0.39,0.38,0.40,0.41,0.38,0.40,9.81,0.39,false
270,2021 Nivel depósito ,0.23076923076923045,,,0.38,0.39,0.40,0.39,0.39,0.39,0.40,0.39,0.38,0.40,0.40,0.39,0.41,0.39,0.39,0.39,0.38,0.40,0.39,0.39,0.38,0.40,0.39,0.39,0.38,9.78,0.39,false
271,2021 Nivel depósito ,0.2564102564102561,,,0.39,0.38,0.39,0.38,0.38,0.37,0.40,0.39,0.38,0.39,0.40,0.38,0.40,0.38,0.38,0.38,0.38,0.39,0.39,0.38,0.38,0.39,0.39,0.38,0.37,9.62,0.38,false
272,2021 Nivel depósito ,0.2820512820512818,,,0.38,0.38,0.39,0.38,0.39,0.38,0.39,0.38,0.39,0.39,0.39,0.38,0.39,0.39,0.38,0.39,0.38,0.40,0.38,0.38,0.39,0.39,0.39,0.39,0.39,9.66,0.39,false
273,2021 Nivel depósito ,0.2820512820512818,,,0.39,0.38,0.40,0.38,0.38,0.39,0.40,0.38,0.38,0.39,0.38,0.39,0.39,0.38,0.39,0.38,0.39,0.40,0.40,0.38,0.38,0.39,0.40,0.38,0.38,9.68,0.39,false
274,2021 Nivel depósito ,0.23076923076923045,,,0.41,0.40,0.41,0.39,0.41,0.40,0.42,0.40,0.41,0.40,0.40,0.40,0.42,0.39,0.41,0.40,0.41,0.42,0.41,0.40,0.40,0.41,0.43,0.41,0.42,10.18,0.41,false
275,2021 Nivel depósito ,0.23076923076923045,,,0.38,0.39,0.39,0.38,0.39,0.38,0.40,0.38,0.39,0.40,0.39,0.39,0.42,0.40,0.40,0.39,0.39,0.40,0.38,0.39,0.38,0.40,0.40,0.39,0.40,9.80,0.39,false
276,2021 Nivel depósito ,0.2564102564102561,,,0.39,0.38,0.40,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.41,0.39,0.39,0.38,0.39,0.38,0.39,0.39,0.39,0.39,0.40,0.39,0.39,9.76,0.39,false
277,2021 Nivel depósito ,0.2692307692307693,,,0.41,0.40,0.41,0.39,0.40,0.39,0.40,0.40,0.41,0.40,0.40,0.41,0.41,0.40,0.41,0.40,0.39,0.40,0.39,0.39,0.40,0.41,0.42,0.41,0.39,10.04,0.40,false
278,2021 Nivel depósito ,0.29487179487179493,,,0.41,0.39,0.41,0.40,0.41,0.39,0.41,0.40,0.40,0.41,0.40,0.40,0.40,0.39,0.41,0.39,0.40,0.40,0.40,0.39,0.39,0.41,0.42,0.40,0.40,10.03,0.40,false
279,2021 Nivel depósito ,0.3205128205128206,,,0.39,0.38,0.40,0.40,0.39,0.39,0.41,0.40,0.38,0.39,0.38,0.40,0.38,0.38,0.39,0.39,0.39,0.39,0.38,0.39,0.38,0.40,0.41,0.39,0.40,9.78,0.39,false
280,2021 Nivel depósito ,0.2820512820512818,,,0.40,0.39,0.41,0.40,0.39,0.39,0.41,0.39,0.40,0.40,0.39,0.40,0.39,0.39,0.40,0.40,0.40,0.40,0.39,0.40,0.39,0.41,0.41,0.40,0.40,9.95,0.40,false
281,2021 Nivel depósito ,0.2564102564102561,,,0.39,0.39,0.40,0.41,0.39,0.39,0.41,0.39,0.39,0.39,0.40,0.41,0.39,0.39,0.40,0.39,0.40,0.40,0.38,0.39,0.40,0.40,0.41,0.40,0.39,9.90,0.40,false
282,2021 Nivel depósito ,0.2820512820512818,,,0.41,0.40,0.43,0.42,0.40,0.41,0.41,0.41,0.40,0.42,0.41,0.41,0.41,0.40,0.42,0.42,0.41,0.42,0.39,0.41,0.40,0.42,0.41,0.42,0.40,10.26,0.41,false
