header,value,key
month_day_hour_min,'1_3_7_0',220
month_day_hour_min,'1_3_7_15',221
month_day_hour_min,'1_3_7_30',222
month_day_hour_min,'1_3_7_45',223
month_day_hour_min,'1_3_8_0',224
month_day_hour_min,'1_3_8_15',225
month_day_hour_min,'1_3_8_30',226
month_day_hour_min,'1_3_8_45',227
month_day_hour_min,'1_3_9_0',228
month_day_hour_min,'1_3_9_15',229
month_day_hour_min,'1_3_9_30',230
month_day_hour_min,'1_3_9_45',231
month_day_hour_min,'1_3_10_0',232
month_day_hour_min,'1_3_10_15',233
month_day_hour_min,'1_3_10_30',234
month_day_hour_min,'1_3_10_45',235
month_day_hour_min,'1_3_11_0',236
month_day_hour_min,'1_3_11_15',237
month_day_hour_min,'1_3_11_30',238
month_day_hour_min,'1_3_11_45',239
month_day_hour_min,'1_3_12_0',240
month_day_hour_min,'1_3_12_15',241
month_day_hour_min,'1_3_12_30',242
month_day_hour_min,'1_3_12_45',243
month_day_hour_min,'1_3_13_0',244
month_day_hour_min,'1_3_13_15',245
month_day_hour_min,'1_3_13_30',246
month_day_hour_min,'1_3_13_45',247
month_day_hour_min,'1_3_14_0',248
month_day_hour_min,'1_3_14_15',249
month_day_hour_min,'1_3_14_30',250
month_day_hour_min,'1_3_14_45',251
month_day_hour_min,'1_3_15_0',252
month_day_hour_min,'1_3_15_15',253
month_day_hour_min,'1_3_15_30',254
month_day_hour_min,'1_3_15_45',255
month_day_hour_min,'1_3_16_0',256
month_day_hour_min,'1_3_16_15',257
month_day_hour_min,'1_3_16_30',258
month_day_hour_min,'1_3_16_45',259
month_day_hour_min,'1_3_17_0',260
month_day_hour_min,'1_3_17_15',261
month_day_hour_min,'1_3_17_30',262
month_day_hour_min,'1_3_17_45',263
month_day_hour_min,'1_3_18_0',264
month_day_hour_min,'1_3_18_15',265
month_day_hour_min,'1_3_18_30',266
month_day_hour_min,'1_3_18_45',267
month_day_hour_min,'1_3_19_0',268
month_day_hour_min,'1_3_19_15',269
month_day_hour_min,'1_3_19_30',270
month_day_hour_min,'1_3_19_45',271
month_day_hour_min,'1_3_20_0',272
month_day_hour_min,'1_3_20_15',273
month_day_hour_min,'1_3_20_30',274
month_day_hour_min,'1_3_20_45',275
month_day_hour_min,'1_3_21_0',276
month_day_hour_min,'1_3_21_15',277
month_day_hour_min,'1_3_21_30',278
month_day_hour_min,'1_3_21_45',279
month_day_hour_min,'1_3_22_0',280
month_day_hour_min,'1_3_22_15',281
month_day_hour_min,'1_3_22_30',282
month_day_hour_min,'1_3_22_45',283
month_day_hour_min,'1_3_23_0',284
month_day_hour_min,'1_3_23_15',285
month_day_hour_min,'1_3_23_30',286
month_day_hour_min,'1_3_23_45',287
month_day_hour_min,'1_4_0_0',288
month_day_hour_min,'1_4_0_15',289
month_day_hour_min,'1_4_0_30',290
month_day_hour_min,'1_4_0_45',291
month_day_hour_min,'1_4_1_0',292
month_day_hour_min,'1_4_1_15',293
month_day_hour_min,'1_4_1_30',294
month_day_hour_min,'1_4_1_45',295
month_day_hour_min,'1_4_2_0',296
month_day_hour_min,'1_4_2_15',297
month_day_hour_min,'1_4_2_30',298
month_day_hour_min,'1_4_2_45',299
month_day_hour_min,'1_4_3_0',300
month_day_hour_min,'1_4_3_15',301
month_day_hour_min,'1_4_3_30',302
month_day_hour_min,'1_4_3_45',303
month_day_hour_min,'1_4_4_0',304
month_day_hour_min,'1_4_4_15',305
month_day_hour_min,'1_4_4_30',306
month_day_hour_min,'1_4_4_45',307
month_day_hour_min,'1_4_5_0',308
month_day_hour_min,'1_4_5_15',309
month_day_hour_min,'1_4_5_30',310
month_day_hour_min,'1_4_5_45',311
month_day_hour_min,'1_4_6_0',312
month_day_hour_min,'1_4_6_15',313
month_day_hour_min,'1_4_6_30',314
month_day_hour_min,'1_4_6_45',315
month_day_hour_min,'1_4_7_0',316
month_day_hour_min,'1_4_7_15',317
month_day_hour_min,'1_4_7_30',318
month_day_hour_min,'1_4_7_45',319
month_day_hour_min,'1_4_8_0',320
month_day_hour_min,'1_4_8_15',321
month_day_hour_min,'1_4_8_30',322
month_day_hour_min,'1_4_8_45',323
month_day_hour_min,'1_4_9_0',324
month_day_hour_min,'1_4_9_15',325
month_day_hour_min,'1_4_9_30',326
month_day_hour_min,'1_4_9_45',327
month_day_hour_min,'1_4_10_0',328
month_day_hour_min,'1_4_10_15',329
month_day_hour_min,'1_4_10_30',330
month_day_hour_min,'1_4_10_45',331
month_day_hour_min,'1_4_11_0',332
month_day_hour_min,'1_4_11_15',333
month_day_hour_min,'1_4_11_30',334
month_day_hour_min,'1_4_11_45',335
month_day_hour_min,'1_4_12_0',336
