month,day,hour,min,n_px,ce_px,cs_px
1,1,0,0,2.07,247.15,0
1,1,0,15,2.1,306.77,0
1,1,0,30,2.13,269.94,0
1,1,0,45,2.16,307.57,0
1,1,1,0,2.19,360.82,0
1,1,1,15,2.23,360.49,0
1,1,1,30,2.27,361.25,0
1,1,1,45,2.31,412.33,0
1,1,2,0,2.37,419.17,0
1,1,2,15,2.42,432.61,0
1,1,2,30,2.47,413.29,0
1,1,2,45,2.52,442.81,0
1,1,3,0,2.58,435.32,0
1,1,3,15,2.63,428.91,0
1,1,3,30,2.68,428.93,0
1,1,3,45,2.74,431.12,0
1,1,4,0,2.79,437.03,0
1,1,4,15,2.85,474.36,0
1,1,4,30,2.91,463.97,0
1,1,4,45,2.97,472.23,0
1,1,5,0,3.03,460.56,0
1,1,5,15,3.08,455.21,0
1,1,5,30,3.14,446.86,0
1,1,5,45,3.2,426.83,0
1,1,6,0,3.25,414.31,0
1,1,6,15,3.31,432.38,0
1,1,6,30,3.36,387.31,0
1,1,6,45,3.41,255.63,0
1,1,7,0,3.44,209.45,0
1,1,7,15,3.46,168.49,0
1,1,7,30,3.48,120.46,0
1,1,7,45,3.49,37.81,1.55
1,1,8,0,3.49,0.77,21.71
1,1,8,15,3.48,0,135.16
1,1,8,30,3.45,0,177.52
1,1,8,45,3.42,0,200.43
1,1,9,0,3.38,0,241.42
1,1,9,15,3.34,0,308.64
1,1,9,30,3.3,0,304.39
1,1,9,45,3.25,0,338.83
1,1,10,0,3.19,0,442.41
1,1,10,15,3.12,0,439.09
1,1,10,30,3.06,0,440.73
1,1,10,45,2.99,0,375.71
1,1,11,0,2.92,0,355.27
1,1,11,15,2.86,0,384.41
1,1,11,30,2.79,0,383.16
1,1,11,45,2.73,0,377.6
1,1,12,0,2.67,0,368.19
1,1,12,15,2.61,0,330.87
1,1,12,30,2.55,0,315
1,1,12,45,2.5,0,328.31
1,1,13,0,2.45,0,304.82
1,1,13,15,2.4,0,275.11
1,1,13,30,2.35,0,186.53
1,1,13,45,2.31,0,160.77
1,1,14,0,2.28,0,157.61
1,1,14,15,2.26,0,153.89
1,1,14,30,2.23,0,135.85
1,1,14,45,2.2,0,122.93
1,1,15,0,2.18,0,95.23
1,1,15,15,2.16,0,78.85
1,1,15,30,2.15,0,48.95
1,1,15,45,2.13,0.58,31.28
1,1,16,0,2.12,1.3,27.83
1,1,16,15,2.11,1.64,30.19
1,1,16,30,2.09,0,53.04
1,1,16,45,2.08,0,62.73
1,1,17,0,2.07,0,78.61
1,1,17,15,2.05,0,76.53
1,1,17,30,2.03,0,95.87
1,1,17,45,2.01,0,80.38
1,1,18,0,1.99,0,82.33
1,1,18,15,1.97,0,72.33
1,1,18,30,1.96,0,47.44
1,1,18,45,1.94,0,73.99
1,1,19,0,1.93,0,88.93
1,1,19,15,1.91,0,71.96
1,1,19,30,1.9,0,76.48
1,1,19,45,1.88,0,82.56
1,1,20,0,1.86,0,80.59
1,1,20,15,1.84,0,80.53
1,1,20,30,1.83,0,84.77
1,1,20,45,1.81,108.75,18.19
1,1,21,0,1.81,222.12,0
1,1,21,15,1.84,253.53,0
1,1,21,30,1.87,241.61,0
1,1,21,45,1.9,199.41,0
1,1,22,0,1.92,245.66,0
1,1,22,15,1.95,256.27,0
1,1,22,30,1.98,316.64,0
1,1,22,45,2.02,332.43,0
1,1,23,0,2.06,325.61,0
1,1,23,15,2.1,338.97,0
1,1,23,30,2.15,361.35,0
1,1,23,45,2.19,392.31,0
1,2,0,0,2.24,411.8,0
1,2,0,15,2.29,427.53,0
1,2,0,30,2.34,438.55,0
1,2,0,45,2.4,456.11,0
1,2,1,0,2.45,431.23,0
1,2,1,15,2.51,427.81,0
1,2,1,30,2.57,438.57,0
1,2,1,45,2.62,454.19,0
1,2,2,0,2.68,449.75,0
1,2,2,15,2.74,463.07,0
1,2,2,30,2.8,452.37,0
1,2,2,45,2.86,444.15,0
1,2,3,0,2.92,446.01,0
1,2,3,15,2.98,461.7,0
1,2,3,30,3.03,462.52,0
1,2,3,45,3.09,467.78,0
1,2,4,0,3.15,435.04,0
1,2,4,15,3.21,344.81,0
1,2,4,30,3.25,315.01,0
1,2,4,45,3.29,296.04,0
1,2,5,0,3.33,293.31,0
1,2,5,15,3.36,310.04,0
1,2,5,30,3.4,182.78,0
1,2,5,45,3.42,237.99,0
1,2,6,0,3.45,215.96,0
1,2,6,15,3.47,159.28,0
1,2,6,30,3.49,121.53,0
1,2,6,45,3.49,102.43,0
1,2,7,0,3.5,79.27,0
1,2,7,15,3.51,28.69,1.11
1,2,7,30,3.5,3.71,34.25
1,2,7,45,3.49,0,97.18
1,2,8,0,3.47,0,170.67
1,2,8,15,3.44,0,240.79
1,2,8,30,3.4,0,274.15
1,2,8,45,3.36,0,310.95
1,2,9,0,3.3,0,335.21
1,2,9,15,3.25,0,448.49
1,2,9,30,3.18,0,465.61
1,2,9,45,3.1,0,467.01
1,2,10,0,3.03,0,470.01
1,2,10,15,2.95,0,468.46
1,2,10,30,2.88,0,448.31
1,2,10,45,2.82,0,416.62
1,2,11,0,2.75,0,363.29
1,2,11,15,2.68,0,365.01
1,2,11,30,2.62,0,377.07
1,2,11,45,2.56,0,355.37
1,2,12,0,2.5,0,333.73
1,2,12,15,2.45,0,331.26
1,2,12,30,2.39,0,348.28
1,2,12,45,2.34,0,311.63
1,2,13,0,2.29,0,292.15
1,2,13,15,2.24,0,275.46
1,2,13,30,2.2,0,266.69
1,2,13,45,2.15,0,236.59
1,2,14,0,2.11,0,172.93
1,2,14,15,2.08,0,152.19
1,2,14,30,2.05,0,136.91
1,2,14,45,2.03,0,98.57
1,2,15,0,2.01,0,84.73
1,2,15,15,1.99,0,58.55
1,2,15,30,1.97,0,50.74
1,2,15,45,1.96,0,40.79
1,2,16,0,1.95,0,52.85
1,2,16,15,1.94,0,42.67
1,2,16,30,1.92,0,42.64
1,2,16,45,1.91,2.31,43.35
1,2,17,0,1.9,14.86,8.11
1,2,17,15,1.89,65.64,0
1,2,17,30,1.89,81.73,0
1,2,17,45,1.9,73.97,0
1,2,18,0,1.9,94.91,0
1,2,18,15,1.91,108.9,0
1,2,18,30,1.91,95.92,0
1,2,18,45,1.92,95.97,0
1,2,19,0,1.93,85.07,0
1,2,19,15,1.93,67.56,0
1,2,19,30,1.93,59.07,0
1,2,19,45,1.94,27.19,2.03
1,2,20,0,1.94,63.61,0.58
1,2,20,15,1.94,107.21,0
1,2,20,30,1.95,112.09,0
1,2,20,45,1.96,132.13,0
1,2,21,0,1.97,218.11,0
1,2,21,15,1.99,251.79,0
1,2,21,30,2.03,291.91,0
1,2,21,45,2.06,278.25,0
1,2,22,0,2.09,306.33,0
1,2,22,15,2.13,318.29,0
1,2,22,30,2.17,318.71,0
1,2,22,45,2.21,334.49,0
1,2,23,0,2.25,331.45,0
1,2,23,15,2.29,332.95,0
1,2,23,30,2.33,376.01,0
1,2,23,45,2.38,409.48,0
1,3,0,0,2.44,405.27,0
1,3,0,15,2.49,421.16,0
1,3,0,30,2.54,425.21,0
1,3,0,45,2.6,359.71,0
1,3,1,0,2.64,320.27,0
1,3,1,15,2.68,322.96,0
1,3,1,30,2.72,351.99,0
1,3,1,45,2.76,340.47,0
1,3,2,0,2.8,322.48,0
1,3,2,15,2.85,318.43,0
1,3,2,30,2.88,288.65,0
1,3,2,45,2.92,343.18,0
1,3,3,0,2.96,328.66,0
1,3,3,15,3,330.34,0
1,3,3,30,3.04,348.49,0
1,3,3,45,3.08,361.55,0
1,3,4,0,3.13,346.45,0
1,3,4,15,3.17,329.61,0
1,3,4,30,3.21,351.56,0
1,3,4,45,3.26,365.69,0
1,3,5,0,3.3,352.23,0
1,3,5,15,3.35,355.47,0
1,3,5,30,3.39,310.33,0
1,3,5,45,3.43,285.39,0
1,3,6,0,3.46,243.11,0
1,3,6,15,3.49,195.55,0
1,3,6,30,3.52,27.49,1.97
1,3,6,45,3.52,0,136.2
1,3,7,0,3.49,0,229.61
1,3,7,15,3.45,0,245.81
1,3,7,30,3.42,0,281.05
1,3,7,45,3.37,0,303.86
1,3,8,0,3.32,0,342.63
1,3,8,15,3.26,0,341.14
1,3,8,30,3.21,0,357.64
1,3,8,45,3.15,0,358.23
1,3,9,0,3.1,0,367
1,3,9,15,3.04,0,379.29
1,3,9,30,2.98,0,394.67
1,3,9,45,2.92,0,378.59
1,3,10,0,2.86,0,368.2
1,3,10,15,2.8,0,333.42
1,3,10,30,2.74,0,324.08
1,3,10,45,2.69,0,336.73
1,3,11,0,2.64,0,317.51
1,3,11,15,2.58,0,254.85
1,3,11,30,2.53,0,284.77
1,3,11,45,2.47,0,242.63
1,3,12,0,2.42,0,273.44
1,3,12,15,2.37,0,288.2
1,3,12,30,2.32,0,285.35
1,3,12,45,2.27,0,284.48
1,3,13,0,2.21,0,298.55
1,3,13,15,2.16,0,168.64
1,3,13,30,2.13,0,146.47
1,3,13,45,2.1,0,153.83
1,3,14,0,2.07,0,166.85
1,3,14,15,2.04,0,125.15
1,3,14,30,2.01,0,109.71
1,3,14,45,1.99,0,97.37
1,3,15,0,1.96,0,88.29
1,3,15,15,1.95,0,92.55
1,3,15,30,1.93,0,62.59
1,3,15,45,1.91,2.65,26.56
1,3,16,0,1.9,0,57.53
1,3,16,15,1.88,0,43.93
1,3,16,30,1.87,0,43.59
1,3,16,45,1.86,121.29,15.91
1,3,17,0,1.87,171.49,0
1,3,17,15,1.88,169.55,0
1,3,17,30,1.9,93.08,0
1,3,17,45,1.91,88.5,0
1,3,18,0,1.91,46.26,0
1,3,18,15,1.91,53.48,0
1,3,18,30,1.91,76.87,0
1,3,18,45,1.92,69.16,0
1,3,19,0,1.92,26.09,1.06
1,3,19,15,1.92,24.11,0
1,3,19,30,1.91,5.31,12.73
1,3,19,45,1.91,8.49,6.17
1,3,20,0,1.9,5.01,11.09
1,3,20,15,1.89,5.93,9.65
1,3,20,30,1.89,18.18,5.45
1,3,20,45,1.88,48.73,0
1,3,21,0,1.88,87.57,0
1,3,21,15,1.89,105.27,0
1,3,21,30,1.9,218.07,0
1,3,21,45,1.92,262.25,0
1,3,22,0,1.94,250.73,0
1,3,22,15,1.97,265.77,0
1,3,22,30,2,308.73,0
1,3,22,45,2.04,327.05,0
1,3,23,0,2.07,342.35,0
1,3,23,15,2.12,352.29,0
1,3,23,30,2.16,403.13,0
1,3,23,45,2.21,415.52,0
1,4,0,0,2.27,431.83,0
1,4,0,15,2.32,401.05,0
1,4,0,30,2.37,417.54,0
1,4,0,45,2.43,433.3,0
1,4,1,0,2.49,396.51,0
1,4,1,15,2.53,408.91,0
1,4,1,30,2.59,409.86,0
1,4,1,45,2.64,409.33,0
1,4,2,0,2.69,442.61,0
1,4,2,15,2.75,469.95,0
1,4,2,30,2.81,430.85,0
1,4,2,45,2.86,410.63,0
1,4,3,0,2.92,400.61,0
1,4,3,15,2.97,436.79,0
1,4,3,30,3.03,432.76,0
1,4,3,45,3.08,434.31,0
1,4,4,0,3.14,463.05,0
1,4,4,15,3.2,411.51,0
1,4,4,30,3.24,427.48,0
1,4,4,45,3.3,448.54,0
1,4,5,0,3.36,409.91,0
1,4,5,15,3.41,387.54,0
1,4,5,30,3.45,345.39,0
1,4,5,45,3.5,313.17,0
1,4,6,0,3.54,282.25,0
1,4,6,15,3.57,239.83,0
1,4,6,30,3.6,103.29,1.16
1,4,6,45,3.61,18.23,2.13
1,4,7,0,3.61,0,71.6
1,4,7,15,3.6,0,162.87
1,4,7,30,3.57,0,246.29
1,4,7,45,3.53,0,266.78
1,4,8,0,3.49,0,289.59
1,4,8,15,3.45,0,346.88
1,4,8,30,3.39,0,355.9
1,4,8,45,3.34,0,370.41
1,4,9,0,3.28,0,393.23
1,4,9,15,3.22,0,393.67
1,4,9,30,3.15,0,390.81
1,4,9,45,3.09,0,391.21
1,4,10,0,3.03,0,383.9
1,4,10,15,2.97,0,359.07
1,4,10,30,2.91,0,380.16
1,4,10,45,2.85,0,352.61
1,4,11,0,2.79,0,363.66
1,4,11,15,2.73,0,344.86
1,4,11,30,2.68,0,362.31
1,4,11,45,2.62,0,309.46
1,4,12,0,2.57,0,194
1,4,12,15,2.53,0,223.47
1,4,12,30,2.5,0,193.76
1,4,12,45,2.45,0,220.92
1,4,13,0,2.42,0,227.39
1,4,13,15,2.38,0,224.18
1,4,13,30,2.34,0,228.63
1,4,13,45,2.31,0,207.47
1,4,14,0,2.27,0,206.55
1,4,14,15,2.24,0,165.37
1,4,14,30,2.2,0,175.49
1,4,14,45,2.17,0,162.61
1,4,15,0,2.15,0,147.95
1,4,15,15,2.12,0,106.87
1,4,15,30,2.1,0,131.5
1,4,15,45,2.07,0,79.19
1,4,16,0,2.05,0,50.92
1,4,16,15,2.03,0,43.45
1,4,16,30,2.01,0,67.29
1,4,16,45,1.99,0,68.34
1,4,17,0,1.97,0,103.55
1,4,17,15,1.95,0,71.76
1,4,17,30,1.93,0,58.21
1,4,17,45,1.92,0,59.07
1,4,18,0,1.9,0,74.95
1,4,18,15,1.88,0,83.13
1,4,18,30,1.86,0,91.58
1,4,18,45,1.85,0,121.76
1,4,19,0,1.82,22.91,48.47
1,4,19,15,1.81,22.68,6.85
1,4,19,30,1.81,1.83,19.43
1,4,19,45,1.8,17.55,1.11
1,4,20,0,1.79,3.76,16.55
1,4,20,15,1.78,0.43,25.5
1,4,20,30,1.77,8.87,2.01
1,4,20,45,1.77,28.07,2.17
1,4,21,0,1.76,50.93,0
1,4,21,15,1.76,48.95,0.05
1,4,21,30,1.77,102.81,0
1,4,21,45,1.77,125.92,0
1,4,22,0,1.79,218.37,0
1,4,22,15,1.81,279.42,0
1,4,22,30,1.84,268.67,0
1,4,22,45,1.87,304.83,0
1,4,23,0,1.91,311.75,0
1,4,23,15,1.95,339.27,0
1,4,23,30,1.99,398.35,0
1,4,23,45,2.04,382.43,0
1,5,0,0,2.08,373.01,0
1,5,0,15,2.13,363.43,0
1,5,0,30,2.18,388.89,0
1,5,0,45,2.23,396.75,0
1,5,1,0,2.28,343.08,0
1,5,1,15,2.32,362.45,0
1,5,1,30,2.37,360.78,0
1,5,1,45,2.41,374.17,0
1,5,2,0,2.46,366.46,0
1,5,2,15,2.51,355.51,0
1,5,2,30,2.55,320.99,0
1,5,2,45,2.59,382.48,0
1,5,3,0,2.64,339.7,0
1,5,3,15,2.68,332.28,0
1,5,3,30,2.73,350.95,0
1,5,3,45,2.77,370.56,0
1,5,4,0,2.82,347.99,0
1,5,4,15,2.86,360.31,0
1,5,4,30,2.91,370.66,0
1,5,4,45,2.96,387.21,0
1,5,5,0,3,362.8,0
1,5,5,15,3.05,351.17,0
1,5,5,30,3.09,304.49,0
1,5,5,45,3.13,289.16,0
1,5,6,0,3.17,271.75,0
1,5,6,15,3.2,235.82,0
1,5,6,30,3.23,180.8,0
1,5,6,45,3.25,152.95,0
1,5,7,0,3.27,32.22,33.04
1,5,7,15,3.27,0,72.23
1,5,7,30,3.25,0,192.43
1,5,7,45,3.22,0,286.75
1,5,8,0,3.17,0,358.32
1,5,8,15,3.11,0,368.49
1,5,8,30,3.06,0,374.27
1,5,8,45,3,0,393.67
1,5,9,0,2.93,0,393.86
1,5,9,15,2.87,0,377.5
1,5,9,30,2.81,0,386.99
1,5,9,45,2.75,0,400.8
1,5,10,0,2.68,0,381.57
1,5,10,15,2.62,0,342.35
1,5,10,30,2.56,0,348.67
1,5,10,45,2.51,0,334.97
1,5,11,0,2.45,0,325.75
1,5,11,15,2.4,0,330.31
1,5,11,30,2.35,0,323.63
1,5,11,45,2.3,0,328.66
1,5,12,0,2.25,0,192.23
1,5,12,15,2.21,0,173.47
1,5,12,30,2.17,0,178.86
1,5,12,45,2.14,0,206.11
1,5,13,0,2.11,0,225.65
1,5,13,15,2.07,0,202.12
1,5,13,30,2.04,0,193.93
1,5,13,45,2,0,166.61
1,5,14,0,1.97,0,166.19
1,5,14,15,1.94,0,148.49
1,5,14,30,1.91,0,134.21
1,5,14,45,1.88,0,106.44
1,5,15,0,1.86,0,118.82
1,5,15,15,1.83,0,127.61
1,5,15,30,1.8,0,128.48
1,5,15,45,1.78,0,133.1
1,5,16,0,1.75,0,135.03
1,5,16,15,1.73,0,148.23
1,5,16,30,1.7,0,129.05
1,5,16,45,1.67,0,95.81
1,5,17,0,1.65,9.74,15.66
1,5,17,15,1.65,31.55,0.73
1,5,17,30,1.65,71.23,0
1,5,17,45,1.65,96.59,0
1,5,18,0,1.65,77.61,0
1,5,18,15,1.66,96.87,0
1,5,18,30,1.67,122.77,0
1,5,18,45,1.68,157.99,0
1,5,19,0,1.7,114.2,0
1,5,19,15,1.7,116.42,0
1,5,19,30,1.72,121.67,0
1,5,19,45,1.73,123.21,0
1,5,20,0,1.74,95.3,0
1,5,20,15,1.74,106.77,0
1,5,20,30,1.75,69.59,0
1,5,20,45,1.76,102.23,0
1,5,21,0,1.77,167.72,0
1,5,21,15,1.78,150.61,0
1,5,21,30,1.8,188.51,0
1,5,21,45,1.82,223.15,0
1,5,22,0,1.85,241.51,0
1,5,22,15,1.88,251.06,0
1,5,22,30,1.9,279.53,0
1,5,22,45,1.94,284.57,0
1,5,23,0,1.97,300.16,0
1,5,23,15,2.01,315.97,0
1,5,23,30,2.05,339.3,0
1,5,23,45,2.09,352.61,0
1,6,0,0,2.13,398.88,0
1,6,0,15,2.18,358.18,0
1,6,0,30,2.23,405.68,0
1,6,0,45,2.28,418.16,0
1,6,1,0,2.34,451.2,0
1,6,1,15,2.39,407.89,0
1,6,1,30,2.44,423.37,0
1,6,1,45,2.5,431.81,0
1,6,2,0,2.56,461.07,0
1,6,2,15,2.61,410.69,0
1,6,2,30,2.67,405.29,0
1,6,2,45,2.72,438.37,0
1,6,3,0,2.78,465.51,0
1,6,3,15,2.83,441.5,0
1,6,3,30,2.89,423.89,0
1,6,3,45,2.95,436.24,0
1,6,4,0,3,431.92,0
1,6,4,15,3.06,466.01,0
1,6,4,30,3.11,394.37,0
1,6,4,45,3.17,301.17,0
1,6,5,0,3.2,356.25,0
1,6,5,15,3.24,338.41,0
1,6,5,30,3.27,307.33,0
1,6,5,45,3.3,276.57,0
1,6,6,0,3.33,276.19,0
1,6,6,15,3.36,241.56,0
1,6,6,30,3.38,181.37,0
1,6,6,45,3.4,179.59,0
1,6,7,0,3.41,153.31,0
1,6,7,15,3.42,100.94,0
1,6,7,30,3.42,12.15,4.24
1,6,7,45,3.41,0,70.17
1,6,8,0,3.39,0,110.54
1,6,8,15,3.37,0,163.61
1,6,8,30,3.33,0,244.07
1,6,8,45,3.29,0,323.65
1,6,9,0,3.23,0,338.3
1,6,9,15,3.17,0,376.67
1,6,9,30,3.1,0,409.91
1,6,9,45,3.02,0,460.59
1,6,10,0,2.94,0,479.45
1,6,10,15,2.87,0,457.95
1,6,10,30,2.79,0,478.16
1,6,10,45,2.71,0,463.64
1,6,11,0,2.64,0,452.06
1,6,11,15,2.57,0,413.28
1,6,11,30,2.5,0,327.01
1,6,11,45,2.45,0,306.08
1,6,12,0,2.39,0,290.85
1,6,12,15,2.34,0,268.33
1,6,12,30,2.29,0,228.93
1,6,12,45,2.25,0,167
1,6,13,0,2.22,0,145.35
1,6,13,15,2.19,0,100.6
1,6,13,30,2.16,0,82.33
1,6,13,45,2.14,0,88.49
1,6,14,0,2.11,0,65.83
1,6,14,15,2.09,0,103.43
1,6,14,30,2.06,0,82.85
1,6,14,45,2.04,0,99.44
1,6,15,0,2.02,0,52.53
1,6,15,15,2,0,47.25
1,6,15,30,1.98,0,54.26
1,6,15,45,1.97,0,48.13
1,6,16,0,1.95,0,20.77
1,6,16,15,1.94,0,50.48
1,6,16,30,1.92,0,46.48
1,6,16,45,1.9,0,58.49
1,6,17,0,1.89,4,39.54
1,6,17,15,1.87,90.77,5.26
1,6,17,30,1.87,100.93,0
1,6,17,45,1.88,88.54,0
1,6,18,0,1.88,90.53,0
1,6,18,15,1.89,93.13,0
1,6,18,30,1.89,97.33,0
1,6,18,45,1.9,85.69,0
1,6,19,0,1.9,95.39,0
1,6,19,15,1.91,64.35,0
1,6,19,30,1.91,96.83,0
1,6,19,45,1.91,80.96,0
1,6,20,0,1.92,98.52,0
1,6,20,15,1.92,80.73,0
1,6,20,30,1.92,77.07,0
1,6,20,45,1.93,126.3,0
1,6,21,0,1.94,203.71,0
1,6,21,15,1.96,242.04,0
1,6,21,30,1.99,268.85,0
1,6,21,45,2.02,307.63,0
1,6,22,0,2.05,305.44,0
1,6,22,15,2.08,338.2,0
1,6,22,30,2.12,345.15,0
1,6,22,45,2.16,355.33,0
1,6,23,0,2.2,375.49,0
1,6,23,15,2.25,374.62,0
1,6,23,30,2.3,388.94,0
1,6,23,45,2.34,399.69,0
1,7,0,0,2.4,420,0
1,7,0,15,2.44,383.19,0
1,7,0,30,2.49,402.21,0
1,7,0,45,2.54,434.46,0
1,7,1,0,2.59,403.84,0
1,7,1,15,2.65,361.48,0
1,7,1,30,2.69,368.19,0
1,7,1,45,2.74,394.72,0
1,7,2,0,2.79,358.7,0
1,7,2,15,2.83,354.61,0
1,7,2,30,2.88,380.37,0
1,7,2,45,2.92,364.68,0
1,7,3,0,2.98,382.04,0
1,7,3,15,3.02,407.89,0
1,7,3,30,3.07,372.49,0
1,7,3,45,3.11,390.58,0
1,7,4,0,3.16,379.48,0
1,7,4,15,3.2,378.91,0
1,7,4,30,3.25,218.41,0
1,7,4,45,3.28,158.87,0
1,7,5,0,3.29,134.55,0
1,7,5,15,3.31,198.58,0
1,7,5,30,3.33,137.05,0
1,7,5,45,3.33,81.17,0
1,7,6,0,3.34,38.19,4.43
1,7,6,15,3.34,7.09,11.76
1,7,6,30,3.33,0,54.02
1,7,6,45,3.31,0,76.49
1,7,7,0,3.29,0,111.63
1,7,7,15,3.27,0,214.49
1,7,7,30,3.23,0,320.27
1,7,7,45,3.18,0,330.3
1,7,8,0,3.12,0,296.39
1,7,8,15,3.07,0,344.72
1,7,8,30,3.02,0,357.36
1,7,8,45,2.95,0,352.44
1,7,9,0,2.89,0,357.73
1,7,9,15,2.83,0,360.43
1,7,9,30,2.77,0,379.07
1,7,9,45,2.71,0,394.33
1,7,10,0,2.64,0,374.76
1,7,10,15,2.58,0,373.17
1,7,10,30,2.52,0,368.72
1,7,10,45,2.46,0,347.12
1,7,11,0,2.4,0,340.76
1,7,11,15,2.35,0,312.51
1,7,11,30,2.29,0,355.37
1,7,11,45,2.24,0,308.35
1,7,12,0,2.18,0,307.01
1,7,12,15,2.13,0,244.39
1,7,12,30,2.09,0,208.67
1,7,12,45,2.05,0,189.58
1,7,13,0,2.02,0,200.04
1,7,13,15,1.98,0,196.47
1,7,13,30,1.94,0,195.95
1,7,13,45,1.91,0,193.68
1,7,14,0,1.87,0,222.09
1,7,14,15,1.83,0,192.08
1,7,14,30,1.8,0,183.35
1,7,14,45,1.76,0,163.24
1,7,15,0,1.74,0,131.26
1,7,15,15,1.71,0,128.86
1,7,15,30,1.69,0,126.03
1,7,15,45,1.66,29.95,88.11
1,7,16,0,1.65,97.8,0
1,7,16,15,1.66,81.59,0
1,7,16,30,1.66,83.19,0
1,7,16,45,1.67,92.16,0
1,7,17,0,1.68,79.19,0
1,7,17,15,1.68,98.87,0
1,7,17,30,1.69,108.27,0
1,7,17,45,1.7,103.01,0
1,7,18,0,1.71,86.66,0
1,7,18,15,1.71,96.25,0
1,7,18,30,1.72,111.73,0
1,7,18,45,1.72,81.25,0
1,7,19,0,1.73,112.18,0
1,7,19,15,1.74,115.07,0
1,7,19,30,1.74,89.99,0
1,7,19,45,1.75,115.02,0
1,7,20,0,1.76,103.39,0
1,7,20,15,1.77,77.79,0
1,7,20,30,1.77,98.57,0
1,7,20,45,1.78,130.5,0
1,7,21,0,1.79,138.22,0
1,7,21,15,1.8,167.34,0
1,7,21,30,1.82,189.76,0
1,7,21,45,1.83,179.4,0
1,7,22,0,1.85,232.01,0
1,7,22,15,1.87,280.52,0
1,7,22,30,1.91,341.92,0
1,7,22,45,1.94,335.21,0
1,7,23,0,1.98,365.03,0
1,7,23,15,2.02,368.15,0
1,7,23,30,2.06,379,0
1,7,23,45,2.11,384.69,0
1,8,0,0,2.16,424.87,0
1,8,0,15,2.2,443.97,0
1,8,0,30,2.26,410.07,0
1,8,0,45,2.31,433.55,0
1,8,1,0,2.37,445.85,0
1,8,1,15,2.42,471.17,0
1,8,1,30,2.49,489.15,0
1,8,1,45,2.55,486.03,0
1,8,2,0,2.61,485.15,0
1,8,2,15,2.67,475.25,0
1,8,2,30,2.73,489.34,0
1,8,2,45,2.79,480.37,0
1,8,3,0,2.85,449.84,0
1,8,3,15,2.91,493.07,0
1,8,3,30,2.97,471.97,0
1,8,3,45,3.03,469.19,0
1,8,4,0,3.09,464.84,0
1,8,4,15,3.15,445.31,0
1,8,4,30,3.21,305.69,0
1,8,4,45,3.24,311.29,0
1,8,5,0,3.28,312.51,0
1,8,5,15,3.32,300.64,0
1,8,5,30,3.35,286.03,0
1,8,5,45,3.38,244.3,0
1,8,6,0,3.41,209.89,0
1,8,6,15,3.44,164.63,0
1,8,6,30,3.45,105.09,0
1,8,6,45,3.46,89.79,0
1,8,7,0,3.47,41.79,0.05
1,8,7,15,3.46,1.45,25.79
1,8,7,30,3.45,0,205.1
1,8,7,45,3.42,0,271.66
1,8,8,0,3.37,0,322.59
1,8,8,15,3.32,0,350.74
1,8,8,30,3.26,0,406.25
1,8,8,45,3.19,0,379.92
1,8,9,0,3.12,0,380.74
1,8,9,15,3.06,0,419.62
1,8,9,30,2.99,0,432
1,8,9,45,2.92,0,449.03
1,8,10,0,2.85,0,451.87
1,8,10,15,2.78,0,411.52
1,8,10,30,2.71,0,368.93
1,8,10,45,2.64,0,392.02
1,8,11,0,2.58,0,339.93
1,8,11,15,2.52,0,338.41
1,8,11,30,2.46,0,352.62
1,8,11,45,2.4,0,340.43
1,8,12,0,2.34,0,379.15
1,8,12,15,2.27,0,363.72
1,8,12,30,2.21,0,348.18
1,8,12,45,2.16,0,343.97
1,8,13,0,2.1,0,301.71
1,8,13,15,2.05,0,306.33
1,8,13,30,2,0,306.33
1,8,13,45,1.94,0,182.4
1,8,14,0,1.91,0,180.9
1,8,14,15,1.87,0,134.01
1,8,14,30,1.84,0,126.75
1,8,14,45,1.81,0,112.03
1,8,15,0,1.79,0,108.03
1,8,15,15,1.76,8.73,35.21
1,8,15,30,1.74,0,39.01
1,8,15,45,1.73,0,42.49
1,8,16,0,1.72,12.59,18.71
1,8,16,15,1.71,160.45,0
1,8,16,30,1.72,129.59,0
1,8,16,45,1.73,131.13,0
1,8,17,0,1.74,99.29,0
1,8,17,15,1.74,123.78,0
1,8,17,30,1.75,165.32,0
1,8,17,45,1.76,139.51,0
1,8,18,0,1.78,125.39,0
1,8,18,15,1.79,133.21,0
1,8,18,30,1.8,160.49,0
1,8,18,45,1.82,151.95,0
1,8,19,0,1.82,112.18,0
1,8,19,15,1.83,141.05,0
1,8,19,30,1.85,109.95,0
1,8,19,45,1.85,113.13,0
1,8,20,0,1.86,140.13,0
1,8,20,15,1.88,186.78,0
1,8,20,30,1.89,185.33,0
1,8,20,45,1.91,183.07,0
1,8,21,0,1.92,211.51,0
1,8,21,15,1.95,253.71,0
1,8,21,30,1.97,275.76,0
1,8,21,45,2,249.99,0
1,8,22,0,2.03,232.84,0
1,8,22,15,2.05,237.45,0
1,8,22,30,2.08,271.07,0
1,8,22,45,2.11,286.56,0
1,8,23,0,2.14,346.36,0
1,8,23,15,2.18,351.22,0
1,8,23,30,2.22,380.99,0
1,8,23,45,2.27,378.14,0
1,9,0,0,2.32,397.81,0
1,9,0,15,2.37,417.2,0
1,9,0,30,2.43,434.37,0
1,9,0,45,2.49,443.81,0
1,9,1,0,2.54,448.35,0
