month,day,hour,min,i_uiipu,c_pu_p,p_pu,truth
4,14,7,30,52.13,7.92,50.61,0
4,14,7,45,52.27,13.91,50.14,0
4,14,8,0,71.27,12.4,49.39,0
4,14,8,15,155.93,10.72,48.54,0
4,14,8,30,153.53,10.78,47.73,0
4,14,8,45,158.2,9.86,47.72,0
4,14,9,0,160.07,8.45,47.14,0
4,14,9,15,160.93,8.15,47.02,0
4,14,9,30,155.07,7.67,46.79,0
4,14,9,45,155.87,7.48,46.52,0
4,14,10,0,158.13,7.21,46.18,0
4,14,10,15,159.67,6.18,46.12,0
4,14,10,30,245.93,7.53,49.35,0
4,14,10,45,327.87,9.96,51.61,0
4,14,11,0,323.4,2.77,51.75,0
4,14,11,15,321.27,0.27,51.88,0
4,14,11,30,323.73,0.06,51.39,0
4,14,11,45,294.33,0,51.29,0
4,14,12,0,217.73,0,50.29,0
4,14,12,15,204.33,0,50.54,0
4,14,12,30,212.07,0,50.4,0
4,14,12,45,207.6,0,50.69,0
4,14,13,0,213.47,0,50.59,0
4,14,13,15,212.93,0,50.63,0
4,14,13,30,210.8,0,50.61,0
4,14,13,45,208.53,0,50.63,0
4,14,14,0,204.8,0,50.67,0
4,14,14,15,204.13,0,50.6,0
4,14,14,30,202.93,0,50.6,0
4,14,14,45,139.8,0,49.87,0
4,14,15,0,133.4,0,50.15,0
4,14,15,15,132.87,0,49.97,0
4,14,15,30,133,0,50.22,0
4,14,15,45,132.93,0,50.18,0
4,14,16,0,130.33,0,50.56,0
4,14,16,15,134.27,0,50.14,0
4,14,16,30,130.67,0,50.65,0
4,14,16,45,134.87,0,50.39,0
4,14,17,0,132.93,0,50.22,0
4,14,17,15,135.2,0,50.1,0
4,14,17,30,258.07,0,50.88,0
4,14,17,45,302.73,0,51.49,0
4,14,18,0,245.73,0,50.97,0
4,14,18,15,222.47,0,50.74,0
4,14,18,30,220.73,0,50.71,0
4,14,18,45,221.53,0,50.8,0
4,14,19,0,228.4,0,50.64,0
4,14,19,15,159.67,0,50.02,0
4,14,19,30,124.4,0,48.05,0
4,14,19,45,123.4,0,48.07,0
4,14,20,0,132.07,0,48.08,0
4,14,20,15,133.4,0,48.09,0
4,14,20,30,133.2,0,47.88,0
4,14,20,45,138.93,0,47.69,0
4,14,21,0,218.53,0,46.54,0
4,14,21,15,217.87,0,46.54,0
4,14,21,30,122.33,0,48.48,0
4,14,21,45,257.4,0,50.52,0
4,14,22,0,238.53,0,50.48,0
4,14,22,15,240.47,0,50.42,0
4,14,22,30,238.8,0,50.52,0
4,14,22,45,288.53,0,51.25,0
4,14,23,0,291.67,0,51.28,0
4,14,23,15,316.6,0,51.71,0
4,14,23,30,324.27,0,51.86,0
4,14,23,45,324.67,0,51.95,0
4,15,0,0,303.53,0,51.95,0
4,15,0,15,273,0,51.39,0
4,15,0,30,241.73,0,51.41,0
4,15,0,45,225.53,0,51.2,0
4,15,1,0,227,0,51.32,0
4,15,1,15,223.8,0,51.18,0
4,15,1,30,225.93,0,51.43,0
4,15,1,45,227.73,0,51.78,0
4,15,2,0,239.73,0,51.76,0
4,15,2,15,250.33,0,52.16,0
4,15,2,30,255.6,0,52.24,0
4,15,2,45,264.2,0,52.39,0
4,15,3,0,268.8,0,52.13,0
4,15,3,15,267.6,0,52.06,0
4,15,3,30,263.33,0,52.4,0
4,15,3,45,258.13,0,52.71,0
4,15,4,0,262.67,0,52.53,0
4,15,4,15,262.07,0,52.54,0
4,15,4,30,258.2,0,52.78,0
4,15,4,45,261.8,0,52.57,0
4,15,5,0,261.6,0,52.56,0
4,15,5,15,258.07,0,52.76,0
4,15,5,30,262.2,0,52.54,0
4,15,5,45,258.47,0,52.76,0
4,15,6,0,258.87,0,52.61,0
4,15,6,15,245.53,0,52.58,0
4,15,6,30,222.93,0,52.22,0
4,15,6,45,231.2,0,52.4,0
4,15,7,0,358.07,0,54.03,0
4,15,7,15,418.2,0,54.86,0
4,15,7,30,448.67,7.86,54.54,0
4,15,7,45,466.8,14.44,54.55,0
4,15,8,0,151.73,12.18,49.06,0
4,15,8,15,146.73,10.89,48.59,0
4,15,8,30,144.87,10.98,48.29,0
4,15,8,45,151.47,9.99,47.62,0
4,15,9,0,150.8,8.44,47.03,0
4,15,9,15,151.8,7.6,46.58,0
4,15,9,30,151.47,8.09,46.67,0
4,15,9,45,152,7.86,46.44,0
4,15,10,0,151.6,6.4,45.78,0
4,15,10,15,154.8,6.38,45.58,0
4,15,10,30,155,6.79,45.69,0
4,15,10,45,153.53,5.96,45.52,0
4,15,11,0,155,1.65,48.14,0
4,15,11,15,175.13,0.25,49.71,0
4,15,11,30,201.4,0.04,49.99,0
4,15,11,45,206.73,0,49.9,0
4,15,12,0,203.2,0,49.96,0
4,15,12,15,198.6,0,49.91,0
4,15,12,30,190.2,0,49.99,0
4,15,12,45,185.4,0,49.95,0
4,15,13,0,186.27,0,49.97,0
4,15,13,15,186.93,0,49.95,0
4,15,13,30,190.6,0,50.05,0
4,15,13,45,255.2,0,50.52,0
4,15,14,0,295.13,0,50.98,0
4,15,14,15,293.53,0,50.93,0
4,15,14,30,294.53,0,50.8,0
4,15,14,45,292,0,50.86,0
4,15,15,0,269.53,0,50.83,0
4,15,15,15,251.67,0,50.82,0
4,15,15,30,246.13,0,50.63,0
4,15,15,45,220.33,0,50.37,0
4,15,16,0,215.67,0,50.78,0
4,15,16,15,220.67,0,50.56,0
4,15,16,30,220.47,0,50.59,0
4,15,16,45,218.33,0,50.63,0
4,15,17,0,219.8,0,50.54,0
4,15,17,15,234.13,0,50.68,0
4,15,17,30,244.4,0,50.83,0
4,15,17,45,246.2,0,50.65,0
4,15,18,0,255.8,0,50.66,0
4,15,18,15,280.27,0,50.99,0
4,15,18,30,242.6,0,50.95,0
4,15,18,45,197.33,0,50.41,0
4,15,19,0,199.93,0,50.53,0
4,15,19,15,211.67,0,50.61,0
4,15,19,30,216.13,0,50.42,0
4,15,19,45,212.8,0,50.56,0
4,15,20,0,210.13,0,50.56,0
4,15,20,15,213.2,0,50.48,0
4,15,20,30,211.27,0,50.56,0
4,15,20,45,211.6,0,50.53,0
4,15,21,0,214.47,0,50.46,0
4,15,21,15,215.27,0,50.46,0
4,15,21,30,223.47,0,50.63,0
4,15,21,45,236.73,0,50.61,0
4,15,22,0,218.87,0,50.63,0
4,15,22,15,219.93,0,50.7,0
4,15,22,30,234.6,0,50.95,0
4,15,22,45,281.13,0,51.2,0
4,15,23,0,298.87,0,51.72,0
4,15,23,15,367.27,0,52.54,0
4,15,23,30,364.73,0,52.62,0
4,15,23,45,373.2,0,52.82,0
4,16,0,0,318.8,0,52.05,0
4,16,0,15,281.73,0,51.59,0
4,16,0,30,270.8,0,51.82,0
4,16,0,45,262.6,0,52.03,0
4,16,1,0,257.33,0,52.07,0
4,16,1,15,252.93,0,52.07,0
4,16,1,30,240.8,0,52.08,0
4,16,1,45,232,0,52.15,0
4,16,2,0,263,0,52.67,0
4,16,2,15,297.07,0,53.26,0
4,16,2,30,270.53,0,52.74,0
4,16,2,45,256.53,0,52.96,0
4,16,3,0,258.53,0,52.52,0
4,16,3,15,260.6,0,52.69,0
4,16,3,30,256.13,0,52.89,0
4,16,3,45,255,0,53.08,0
4,16,4,0,253.53,0,53.06,0
4,16,4,15,252.6,0,53.29,0
4,16,4,30,273.2,0,53.37,0
4,16,4,45,283.33,0,53.78,0
4,16,5,0,297.27,0,53.27,0
4,16,5,15,289.8,0,53.55,0
4,16,5,30,289.13,0,53.61,0
4,16,5,45,286.53,0,53.89,0
4,16,6,0,283.67,0,53.5,0
4,16,6,15,269.67,0,53.58,0
4,16,6,30,275.13,0,53.5,0
4,16,6,45,293.73,0,53.73,0
4,16,7,0,357.13,0,54.75,0
4,16,7,15,393.07,0,55.09,0
4,16,7,30,434.53,7.36,55.01,0
4,16,7,45,473.87,14.32,55.11,0
4,16,8,0,171.27,12.41,49.03,0
4,16,8,15,191.27,11.4,48.06,0
4,16,8,30,197.93,9.35,47.49,0
4,16,8,45,201.6,9.5,47.3,0
4,16,9,0,191.27,8.49,46.85,0
4,16,9,15,196.4,7.13,45.88,0
4,16,9,30,196.4,6.73,45.56,0
4,16,9,45,201.73,5.68,45.26,0
4,16,10,0,199.47,5.93,45.18,0
4,16,10,15,197.6,5.96,45.16,0
4,16,10,30,199.8,5.02,45.37,0
4,16,10,45,195.6,5.83,45.01,0
4,16,11,0,206,1.63,45.15,0
4,16,11,15,209.73,0.25,45.73,0
4,16,11,30,201.33,0.04,47.13,0
4,16,11,45,204.47,0,50.42,0
4,16,12,0,206.93,0,50.11,0
4,16,12,15,206.47,0,50.24,0
4,16,12,30,206.6,0,50.58,0
4,16,12,45,205.67,0,50.57,0
4,16,13,0,208.2,0,50.86,0
4,16,13,15,358.6,0,51.71,0
4,16,13,30,357.8,0,52.03,0
4,16,13,45,355.8,0,51.82,0
4,16,14,0,200.13,0,50.16,0
4,16,14,15,173.6,0,50.16,0
4,16,14,30,173.87,0,50.25,0
4,16,14,45,172.2,0,50.59,0
4,16,15,0,174.07,0,50.27,0
4,16,15,15,174,0,50.33,0
4,16,15,30,176.13,0,50.14,0
4,16,15,45,174.8,0,50.39,0
4,16,16,0,174.4,0,50.56,0
4,16,16,15,174.4,0,50.35,0
4,16,16,30,174.07,0,50.59,0
4,16,16,45,266.8,0,51.05,0
4,16,17,0,298.33,0,51.46,0
4,16,17,15,297.8,0,51.61,0
4,16,17,30,297,0,51.53,0
4,16,17,45,298.4,0,51.21,0
4,16,18,0,230.4,0,50.79,0
4,16,18,15,172.8,0,50.59,0
4,16,18,30,171.93,0,50.68,0
4,16,18,45,173,0,50.6,0
4,16,19,0,174.27,0,50.55,0
4,16,19,15,172.87,0,50.48,0
4,16,19,30,174.53,0,50.36,0
4,16,19,45,173.13,0,50.52,0
4,16,20,0,233.73,0,50.9,0
4,16,20,15,298.33,0,51.54,0
4,16,20,30,297.8,0,51.42,0
4,16,20,45,265.13,0,51.02,0
4,16,21,0,172.93,0,50.43,0
4,16,21,15,173.73,0,50.29,0
4,16,21,30,173.2,0,50.5,0
4,16,21,45,229.93,0,50.84,0
4,16,22,0,258.53,0,51.04,0
4,16,22,15,271.33,0,51.25,0
4,16,22,30,316.13,0,51.64,0
4,16,22,45,314.87,0,51.6,0
4,16,23,0,313.47,0,51.76,0
4,16,23,15,313.4,0,51.84,0
4,16,23,30,311.67,0,51.98,0
4,16,23,45,310.67,0,52.1,0
4,17,0,0,253.47,0,51,0
4,17,0,15,172.2,0,51.01,0
4,17,0,30,171,0,51.06,0
4,17,0,45,171.93,0,51.2,0
4,17,1,0,171.33,0,51.24,0
4,17,1,15,171.8,0,51.29,0
4,17,1,30,192.93,0,51.57,0
4,17,1,45,289.8,0,52.99,0
4,17,2,0,296.4,0,53.01,0
4,17,2,15,294.07,0,53.1,0
4,17,2,30,303.27,0,53.15,0
4,17,2,45,328.87,0,53.41,0
4,17,3,0,327.73,0,53.56,0
4,17,3,15,323.13,0,53.88,0
4,17,3,30,252.87,0,52.8,0
4,17,3,45,218.93,0,52.63,0
4,17,4,0,259.33,0,53.12,0
4,17,4,15,258.8,0,53.1,0
4,17,4,30,255.53,0,53.29,0
4,17,4,45,259.13,0,53.15,0
4,17,5,0,257.27,0,53.18,0
4,17,5,15,257.47,0,53.1,0
4,17,5,30,254.6,0,53.27,0
4,17,5,45,254.4,0,53.22,0
4,17,6,0,253.93,0,53.24,0
4,17,6,15,253.93,0,53.36,0
4,17,6,30,265.27,0,53.46,0
4,17,6,45,320.67,0,54.31,0
4,17,7,0,332.67,0,54.63,0
4,17,7,15,336.93,0,54.44,0
4,17,7,30,345.07,7.96,53.48,0
4,17,7,45,241.27,13.43,52.36,0
4,17,8,0,62,12.18,49.95,0
4,17,8,15,73.4,11.61,49.82,0
4,17,8,30,74.27,10.41,49.13,0
4,17,8,45,74.53,9.79,49,0
4,17,9,0,74.4,9.34,48.56,0
4,17,9,15,75,7.92,48.15,0
4,17,9,30,76.8,8.09,48.02,0
4,17,9,45,121.4,7.4,46.97,0
4,17,10,0,130.8,6.85,47.05,0
4,17,10,15,232.13,8.3,50.45,0
4,17,10,30,357.13,8.98,52.13,0
4,17,10,45,355.8,9.47,52.22,0
4,17,11,0,350.8,3.2,52.54,0
4,17,11,15,184.53,0.27,50.36,0
4,17,11,30,172.4,0.06,50.25,0
4,17,11,45,171.93,0,50.39,0
4,17,12,0,171.47,0,50.48,0
4,17,12,15,171.47,0,50.63,0
4,17,12,30,171.47,0,50.68,0
4,17,12,45,170.8,0,50.99,0
4,17,13,0,171.53,0,50.86,0
4,17,13,15,227.4,0,51.56,0
4,17,13,30,353.6,0,52.37,0
4,17,13,45,350.6,0,52.41,0
4,17,14,0,351.87,0,52.49,0
4,17,14,15,262.47,0,51.29,0
4,17,14,30,170.8,0,50.97,0
4,17,14,45,171.47,0,51.49,0
4,17,15,0,348.67,0,52.84,0
4,17,15,15,347.2,0,53.01,0
4,17,15,30,348,0,52.87,0
4,17,15,45,205.53,0,51.22,0
4,17,16,0,170.6,0,51.13,0
4,17,16,15,169.73,0,51.56,0
4,17,16,30,171.47,0,51.35,0
4,17,16,45,305.4,0,52.55,0
4,17,17,0,346.47,0,53.29,0
4,17,17,15,348.6,0,53.17,0
4,17,17,30,349.07,0,52.95,0
4,17,17,45,347.07,0,53.22,0
4,17,18,0,347.4,0,53.01,0
4,17,18,15,348.8,0,53,0
4,17,18,30,346.93,0,53.05,0
4,17,18,45,348.47,0,52.89,0
4,17,19,0,347,0,53.14,0
4,17,19,15,347.47,0,53.29,0
4,17,19,30,346.93,0,53.2,0
4,17,19,45,349.87,0,52.79,0
4,17,20,0,350.73,0,52.78,0
4,17,20,15,346.07,0,53.05,0
4,17,20,30,349.27,0,53.12,0
4,17,20,45,312.67,0,52.58,0
4,17,21,0,271.27,0,52.3,0
4,17,21,15,271.07,0,52.25,0
4,17,21,30,269.47,0,52.23,0
4,17,21,45,260.13,0,52.07,0
4,17,22,0,240,0,52.05,0
4,17,22,15,242.87,0,52.04,0
4,17,22,30,240.53,0,52.07,0
4,17,22,45,243.53,0,52.05,0
4,17,23,0,240.53,0,52.2,0
4,17,23,15,242.47,0,52.36,0
4,17,23,30,238.73,0,52.48,0
4,17,23,45,239.4,0,52.48,0
4,18,0,0,200.87,0,51.95,0
4,18,0,15,170.93,0,51.72,0
4,18,0,30,168.07,0,52.38,0
4,18,0,45,166.93,0,52.27,0
4,18,1,0,168.67,0,52.11,0
4,18,1,15,116.4,0,51.81,0
4,18,1,30,91.8,0,51.96,0
4,18,1,45,109.47,0,52.03,0
4,18,2,0,48.33,0,51.86,0
4,18,2,15,6,0,51.74,0
4,18,2,30,5.6,0,51.19,0
4,18,2,45,6,0,51.37,0
4,18,3,0,6.13,0,51.44,0
4,18,3,15,53.13,0,51.82,0
4,18,3,30,90.07,0,51.94,0
4,18,3,45,88.47,0,51.78,0
4,18,4,0,16.53,0,51.63,0
4,18,4,15,6.33,0,51.79,0
4,18,4,30,62.87,0,51.98,0
4,18,4,45,89.07,0,52.02,0
4,18,5,0,88.47,0,52.07,0
4,18,5,15,87.73,0,52.01,0
4,18,5,30,88.4,0,52.03,0
4,18,5,45,85.07,0,52.08,0
4,18,6,0,48.87,0,51.93,0
4,18,6,15,52.33,0,51.35,0
4,18,6,30,63.6,0,51.44,0
4,18,6,45,64.87,0,51.2,0
4,18,7,0,63.73,0,51.52,0
4,18,7,15,63.67,0,51.12,0
4,18,7,30,62.07,8.23,50.88,0
4,18,7,45,62.07,13.13,50.65,0
4,18,8,0,61.73,13.29,50.6,0
4,18,8,15,62.6,12.39,50.12,0
4,18,8,30,65,11.4,49.72,0
4,18,8,45,63.53,10.69,49.53,0
4,18,9,0,65.27,9.22,48.8,0
4,18,9,15,65.27,9.46,48.39,0
4,18,9,30,81.2,8.34,48.11,0
4,18,9,45,151.4,7.02,46.82,0
4,18,10,0,150.8,7.09,46.52,0
4,18,10,15,153,6.44,46.38,0
4,18,10,30,150.8,6.08,46.1,0
4,18,10,45,152.93,5.88,46.04,0
4,18,11,0,113.93,2.11,46.9,0
4,18,11,15,187.4,0.26,50.07,0
4,18,11,30,267.27,0.05,50.65,0
4,18,11,45,258.93,0,50.91,0
4,18,12,0,254.53,0,51.07,0
4,18,12,15,254.47,0,51.14,0
4,18,12,30,253.67,0,51.1,0
4,18,12,45,250.67,0,51.21,0
4,18,13,0,251.73,0,51.13,0
4,18,13,15,247.33,0,51.47,0
4,18,13,30,249.27,0,51.19,0
4,18,13,45,246.2,0,51.46,0
4,18,14,0,248.07,0,51.25,0
4,18,14,15,249.53,0,51.32,0
4,18,14,30,249.13,0,51.21,0
4,18,14,45,246.53,0,51.48,0
4,18,15,0,246.73,0,51.5,0
4,18,15,15,227.53,0,51.33,0
4,18,15,30,224.53,0,51.31,0
4,18,15,45,226.73,0,51.11,0
4,18,16,0,227.07,0,51.03,0
4,18,16,15,227.13,0,51.12,0
4,18,16,30,219.73,0,51.19,0
4,18,16,45,213.2,0,51.27,0
4,18,17,0,215.33,0,51.22,0
4,18,17,15,215.53,0,51.24,0
4,18,17,30,215.67,0,51.25,0
4,18,17,45,213.93,0,51.43,0
4,18,18,0,218.87,0,51.24,0
4,18,18,15,161.13,0,49.88,0
4,18,18,30,233.27,0,47.36,0
4,18,18,45,234.2,0,47.37,0
4,18,19,0,232.27,0,46.96,0
4,18,19,15,232.47,0,46.9,0
4,18,19,30,232.07,0,46.84,0
4,18,19,45,229.93,0,46.39,0
4,18,20,0,230.33,0,46.5,0
4,18,20,15,211.87,0,46.32,0
4,18,20,30,175.4,0,46.91,0
4,18,20,45,172.8,0,47.06,0
4,18,21,0,169.6,0,46.52,0
4,18,21,15,240.33,0,50.46,0
4,18,21,30,379.87,0,51.77,0
4,18,21,45,376.07,0,51.88,0
4,18,22,0,349.07,0,51.77,0
4,18,22,15,321.87,0,51.46,0
4,18,22,30,318.47,0,51.48,0
4,18,22,45,310.2,0,51.54,0
4,18,23,0,268.13,0,51.06,0
4,18,23,15,431.47,0,53.63,0
4,18,23,30,437.47,0,53.95,0
4,18,23,45,433.6,0,54.11,0
4,19,0,0,328.93,0,52.61,0
4,19,0,15,268.07,0,51.93,0
4,19,0,30,242.67,0,51.71,0
4,19,0,45,236.93,0,51.54,0
4,19,1,0,234.33,0,51.9,0
4,19,1,15,233.33,0,51.88,0
4,19,1,30,232.47,0,51.99,0
4,19,1,45,229.2,0,52.1,0
4,19,2,0,233.4,0,51.88,0
4,19,2,15,228.87,0,52.2,0
4,19,2,30,230.47,0,52.14,0
4,19,2,45,247.8,0,52.23,0
4,19,3,0,246.67,0,52.39,0
4,19,3,15,249.33,0,52.46,0
4,19,3,30,247.27,0,52.41,0
4,19,3,45,246.47,0,52.73,0
4,19,4,0,245.73,0,52.59,0
4,19,4,15,243.33,0,52.77,0
4,19,4,30,242.27,0,52.76,0
4,19,4,45,244.53,0,52.76,0
4,19,5,0,254.27,0,52.03,0
4,19,5,15,244.53,0,52.6,0
4,19,5,30,242.2,0,52.64,0
4,19,5,45,225.27,0,52.49,0
4,19,6,0,226,0,52.48,0
4,19,6,15,251.93,0,52.82,0
4,19,6,30,269.47,0,52.63,0
4,19,6,45,298.67,0,53.06,0
4,19,7,0,398.4,0,54.23,0
4,19,7,15,374.53,0,53.66,0
4,19,7,30,15.87,6.48,50.05,0
4,19,7,45,40.47,11.18,49.19,0
4,19,8,0,41.53,10.4,49.14,0
4,19,8,15,42.67,9.3,48.63,0
4,19,8,30,48,9.96,48.41,0
4,19,8,45,50.07,9.11,48.56,0
4,19,9,0,51.67,7.81,48.51,0
4,19,9,15,50.47,9,47.88,0
4,19,9,30,50.07,9.01,48,0
4,19,9,45,50.13,8.78,48,0
4,19,10,0,51.27,6.73,48.35,0
4,19,10,15,52.8,1.43,48.71,0
4,19,10,30,78,1.56,48.5,0
4,19,10,45,96.2,1.46,48.13,0
4,19,11,0,98.33,0.96,47.84,0
4,19,11,15,95.8,0.26,48.1,0
4,19,11,30,94.27,0.05,48.34,0
4,19,11,45,93.87,0,47.74,0
4,19,12,0,171.93,0,50.01,0
4,19,12,15,415.07,0,52.78,0
4,19,12,30,418.8,0,52.67,0
4,19,12,45,418.53,0,52.77,0
4,19,13,0,415.6,0,52.79,0
4,19,13,15,417.47,0,52.75,0
4,19,13,30,412.27,0,52.69,0
4,19,13,45,407.6,0,52.49,0
4,19,14,0,402.8,0,52.63,0
4,19,14,15,403,0,52.63,0
4,19,14,30,405.93,0,52.55,0
4,19,14,45,399.6,0,52.72,0
4,19,15,0,402.33,0,52.61,0
4,19,15,15,401.6,0,52.67,0
4,19,15,30,410.47,0,52.93,0
4,19,15,45,429.27,0,53.23,0
4,19,16,0,434.13,0,53.41,0
4,19,16,15,432.93,0,53.36,0
4,19,16,30,429.87,0,53.54,0
4,19,16,45,431.87,0,53.32,0
4,19,17,0,414.67,0,53.34,0
4,19,17,15,389.8,0,53.12,0
4,19,17,30,380.93,0,52.49,0
4,19,17,45,288.2,0,51.59,0
4,19,18,0,290.93,0,51.8,0
4,19,18,15,292,0,51.77,0
4,19,18,30,289.47,0,51.63,0
4,19,18,45,292.13,0,51.71,0
4,19,19,0,289.4,0,51.8,0
4,19,19,15,203.6,0,50.24,0
4,19,19,30,170.73,0,48.5,0
4,19,19,45,170.67,0,47.6,0
4,19,20,0,170.53,0,47.73,0
4,19,20,15,171,0,47.64,0
4,19,20,30,178.27,0,47.16,0
4,19,20,45,198.6,0,47.19,0
4,19,21,0,198.4,0,46.99,0
4,19,21,15,151.93,0,47.78,0
4,19,21,30,265.4,0,51.07,0
4,19,21,45,309.53,0,51.45,0
4,19,22,0,298.73,0,51.33,0
4,19,22,15,294.07,0,51.32,0
4,19,22,30,303.53,0,51.54,0
4,19,22,45,306,0,51.69,0
4,19,23,0,269.27,0,51.37,0
4,19,23,15,241.27,0,51.14,0
4,19,23,30,246.4,0,51.37,0
4,19,23,45,267.27,0,51.67,0
4,20,0,0,215.8,0,51.21,0
4,20,0,15,159.67,0,50.88,0
4,20,0,30,163.6,0,51.05,0
4,20,0,45,175.6,0,50.94,0
4,20,1,0,178.67,0,51.44,0
4,20,1,15,239.8,0,52.01,0
4,20,1,30,196.13,0,51.61,0
4,20,1,45,182.4,0,51.61,0
4,20,2,0,175.47,0,51.56,0
4,20,2,15,157.07,0,51.34,0
4,20,2,30,160.73,0,51.33,0
4,20,2,45,170.8,0,51.24,0
4,20,3,0,161.53,0,51.18,0
4,20,3,15,159.33,0,51.37,0
4,20,3,30,154.53,0,51.41,0
4,20,3,45,151.4,0,51.41,0
4,20,4,0,159.6,0,51.61,0
4,20,4,15,175.27,0,51.77,0
4,20,4,30,174.07,0,51.88,0
4,20,4,45,176.4,0,51.75,0
4,20,5,0,182.53,0,51.41,0
4,20,5,15,154.07,0,51.5,0
4,20,5,30,152,0,51.58,0
4,20,5,45,174.67,0,51.75,0
4,20,6,0,178.33,0,51.67,0
4,20,6,15,179.2,0,51.54,0
4,20,6,30,189.27,0,51.82,0
4,20,6,45,262.6,0,52.33,0
4,20,7,0,294.93,0,52.45,0
4,20,7,15,218.4,0,51.52,0
4,20,7,30,133.87,2.45,51.05,0
4,20,7,45,131.6,1.03,51.21,0
4,20,8,0,135.33,0.9,50.73,0
4,20,8,15,136.8,0.84,50.72,0
4,20,8,30,147.4,0.8,51.08,0
4,20,8,45,169.93,0.8,51.1,0
4,20,9,0,169.33,0.89,50.9,0
4,20,9,15,167.93,0.88,51.09,0
4,20,9,30,169.47,0.88,51.01,0
4,20,9,45,168.2,0.9,51,0
4,20,10,0,154.53,0.94,50.86,0
4,20,10,15,119.6,0.94,50.49,0
4,20,10,30,119.87,0.9,50.33,0
4,20,10,45,121.87,0.86,50.27,0
4,20,11,0,120,0.71,50.55,0
4,20,11,15,121.6,0.24,50.51,0
4,20,11,30,122.13,0.03,50.54,0
4,20,11,45,123.27,0,50.45,0
4,20,12,0,187.33,0,50.84,0
4,20,12,15,188.53,0,50.9,0
4,20,12,30,188.8,0,50.96,0
4,20,12,45,188.67,0,50.99,0
4,20,13,0,188.93,0,50.95,0
4,20,13,15,189.4,0,50.69,0
4,20,13,30,188.33,0,51.1,0
4,20,13,45,188.67,0,50.91,0
4,20,14,0,190,0,50.56,0
4,20,14,15,189.4,0,50.67,0
4,20,14,30,189.87,0,50.55,0
4,20,14,45,192.27,0,50.1,0
4,20,15,0,194,0,49.69,0
4,20,15,15,189.09,0,50.98,0
4,20,15,30,340.27,0,52.78,0
4,20,15,45,462.67,0,53.84,0
4,20,16,0,462.47,0,53.8,0
4,20,16,15,458,0,54.03,0
4,20,16,30,458.93,0,53.9,0
4,20,16,45,452.93,0,54.05,0
4,20,17,0,416.87,0,53.44,0
4,20,17,15,380.2,0,52.86,0
4,20,17,30,282.67,0,51.69,0
4,20,17,45,285.27,0,51.66,0
4,20,18,0,279.07,0,51.6,0
4,20,18,15,268.73,0,51.63,0
4,20,18,30,268.87,0,51.65,0
4,20,18,45,272,0,51.65,0
4,20,19,0,271.87,0,51.6,0
4,20,19,15,175.07,0,50.67,0
4,20,19,30,162.47,0,48.35,0
4,20,19,45,164.93,0,48.12,0
4,20,20,0,164.6,0,48,0
4,20,20,15,164.33,0,47.96,0
4,20,20,30,164,0,47.39,0
4,20,20,45,164.6,0,47.76,0
4,20,21,0,176,0,46.72,0
4,20,21,15,177.07,0,47.35,0
4,20,21,30,176,0,46.93,0
4,20,21,45,176.8,0,47.5,0
4,20,22,0,177.8,0,47.34,0
4,20,22,15,202.33,0,50.64,0
4,20,22,30,447.53,0,53.23,0
4,20,22,45,410.27,0,52.82,0
4,20,23,0,391.4,0,52.87,0
4,20,23,15,389.8,0,52.97,0
4,20,23,30,387.6,0,53.02,0
4,20,23,45,385.33,0,53.16,0
4,21,0,0,297.87,0,52.09,0
4,21,0,15,268.93,0,51.83,0
4,21,0,30,267.47,0,51.84,0
4,21,0,45,265.2,0,51.99,0
4,21,1,0,262.67,0,52.13,0
4,21,1,15,260.07,0,52.39,0
4,21,1,30,259.53,0,52.37,0
4,21,1,45,259.67,0,52.46,0
4,21,2,0,257.2,0,52.61,0
4,21,2,15,257.27,0,52.58,0
4,21,2,30,257.67,0,52.54,0
4,21,2,45,258.93,0,52.53,0
4,21,3,0,256.6,0,52.65,0
4,21,3,15,254.93,0,52.87,0
4,21,3,30,256.33,0,52.81,0
4,21,3,45,252.53,0,52.99,0
4,21,4,0,283.6,0,53.33,0
4,21,4,15,253,0,52.89,0
4,21,4,30,199.67,0,52.22,0
4,21,4,45,131.67,0,51.59,0
4,21,5,0,133,0,51.38,0
4,21,5,15,150.73,0,51.73,0
4,21,5,30,189,0,51.65,0
4,21,5,45,188.47,0,52.21,0
4,21,6,0,188.53,0,51.87,0
4,21,6,15,187.67,0,52.23,0
4,21,6,30,217.8,0,52.41,0
4,21,6,45,288.47,0,52.9,0
4,21,7,0,241.47,0,52.39,0
4,21,7,15,30.2,0,50.56,0
4,21,7,30,46.67,2.44,50.29,0
4,21,7,45,52.73,1.04,50.24,0
4,21,8,0,51.73,0.85,49.93,0
4,21,8,15,50.87,0.81,49.51,0
4,21,8,30,51.6,0.88,49.06,0
4,21,8,45,53.33,0.84,49.03,0
4,21,9,0,54.13,1.72,48.87,0
4,21,9,15,53.13,13.62,48.95,0
4,21,9,30,53.8,29.23,48.78,0
4,21,9,45,50.67,23.28,48.59,0
4,21,10,0,51.87,28.58,48.47,0
4,21,10,15,52.87,27.7,48.29,0
4,21,10,30,52.87,28.95,48.42,0
4,21,10,45,51.53,31.84,48.16,0
4,21,11,0,89.13,7.47,49.37,0
4,21,11,15,326,0.29,51.98,0
4,21,11,30,395,0.07,52.63,0
4,21,11,45,397.53,0,52.46,0
