header,value,key
undefined,undefined,NaN
﻿Fecha_Hora,'02/01/2021_13:15:00',149
﻿Fecha_Hora,'02/01/2021_13:30:00',150
﻿Fecha_Hora,'02/01/2021_13:45:00',151
﻿Fecha_Hora,'02/01/2021_14:00:00',152
﻿Fecha_Hora,'02/01/2021_14:15:00',153
﻿Fecha_Hora,'02/01/2021_14:30:00',154
﻿Fecha_Hora,'02/01/2021_14:45:00',155
﻿Fecha_Hora,'02/01/2021_15:00:00',156
﻿Fecha_Hora,'02/01/2021_15:15:00',157
﻿Fecha_Hora,'02/01/2021_15:30:00',158
﻿Fecha_Hora,'02/01/2021_15:45:00',159
﻿Fecha_Hora,'02/01/2021_16:00:00',160
﻿Fecha_Hora,'02/01/2021_16:15:00',161
﻿Fecha_Hora,'02/01/2021_16:30:00',162
﻿Fecha_Hora,'02/01/2021_16:45:00',163
﻿Fecha_Hora,'02/01/2021_17:00:00',164
﻿Fecha_Hora,'02/01/2021_17:15:00',165
﻿Fecha_Hora,'02/01/2021_17:30:00',166
﻿Fecha_Hora,'02/01/2021_17:45:00',167
﻿Fecha_Hora,'02/01/2021_18:00:00',168
﻿Fecha_Hora,'02/01/2021_18:15:00',169
﻿Fecha_Hora,'02/01/2021_18:30:00',170
﻿Fecha_Hora,'02/01/2021_18:45:00',171
﻿Fecha_Hora,'02/01/2021_19:00:00',172
﻿Fecha_Hora,'02/01/2021_19:15:00',173
﻿Fecha_Hora,'02/01/2021_19:30:00',174
﻿Fecha_Hora,'02/01/2021_19:45:00',175
﻿Fecha_Hora,'02/01/2021_20:00:00',176
﻿Fecha_Hora,'02/01/2021_20:15:00',177
﻿Fecha_Hora,'02/01/2021_20:30:00',178
﻿Fecha_Hora,'02/01/2021_20:45:00',179
﻿Fecha_Hora,'02/01/2021_21:00:00',180
﻿Fecha_Hora,'02/01/2021_21:15:00',181
﻿Fecha_Hora,'02/01/2021_21:30:00',182
﻿Fecha_Hora,'02/01/2021_21:45:00',183
﻿Fecha_Hora,'02/01/2021_22:00:00',184
﻿Fecha_Hora,'02/01/2021_22:15:00',185
﻿Fecha_Hora,'02/01/2021_22:30:00',186
﻿Fecha_Hora,'02/01/2021_22:45:00',187
﻿Fecha_Hora,'02/01/2021_23:00:00',188
﻿Fecha_Hora,'02/01/2021_23:15:00',189
﻿Fecha_Hora,'02/01/2021_23:30:00',190
﻿Fecha_Hora,'02/01/2021_23:45:00',191
﻿Fecha_Hora,'03/01/2021_0:00:00',192
﻿Fecha_Hora,'03/01/2021_0:15:00',193
﻿Fecha_Hora,'03/01/2021_0:30:00',194
﻿Fecha_Hora,'03/01/2021_0:45:00',195
﻿Fecha_Hora,'03/01/2021_1:00:00',196
﻿Fecha_Hora,'03/01/2021_1:15:00',197
﻿Fecha_Hora,'03/01/2021_1:30:00',198
﻿Fecha_Hora,'03/01/2021_1:45:00',199
﻿Fecha_Hora,'03/01/2021_2:00:00',200
﻿Fecha_Hora,'03/01/2021_2:15:00',201
﻿Fecha_Hora,'03/01/2021_2:30:00',202
﻿Fecha_Hora,'03/01/2021_2:45:00',203
﻿Fecha_Hora,'03/01/2021_3:00:00',204
﻿Fecha_Hora,'03/01/2021_3:15:00',205
﻿Fecha_Hora,'03/01/2021_3:30:00',206
﻿Fecha_Hora,'03/01/2021_3:45:00',207
﻿Fecha_Hora,'03/01/2021_4:00:00',208
﻿Fecha_Hora,'03/01/2021_4:15:00',209
﻿Fecha_Hora,'03/01/2021_4:30:00',210
