id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
64,2017 Nivel depósito ,0,﻿Fecha_Hora,0.1282565130260521,0.45,0.48,0.46,0.48,0.46,0.47,0.47,0.47,0.47,0.49,0.48,0.47,0.48,0.45,0.47,0.45,0.48,0.47,0.48,0.47,0.45,0.46,0.47,0.46,0.47,11.71,0.47,false
65,2017 Nivel depósito ,0,﻿Fecha_Hora,0.13026052104208416,0.46,0.47,0.45,0.48,0.47,0.48,0.47,0.47,0.48,0.49,0.49,0.47,0.48,0.47,0.47,0.46,0.47,0.48,0.48,0.47,0.46,0.46,0.48,0.47,0.47,11.80,0.47,false
66,2017 Nivel depósito ,0,﻿Fecha_Hora,0.13226452905811623,0.45,0.48,0.45,0.46,0.47,0.46,0.47,0.46,0.47,0.49,0.47,0.47,0.48,0.46,0.47,0.46,0.48,0.47,0.48,0.47,0.46,0.47,0.47,0.46,0.47,11.70,0.47,false
67,2017 Nivel depósito ,0,﻿Fecha_Hora,0.1342685370741483,0.48,0.51,0.51,0.50,0.50,0.49,0.50,0.50,0.52,0.50,0.52,0.51,0.50,0.49,0.51,0.49,0.51,0.50,0.50,0.49,0.48,0.49,0.50,0.48,0.52,12.50,0.50,false
68,2017 Nivel depósito ,0,﻿Fecha_Hora,0.13627254509018036,0.53,0.55,0.54,0.53,0.55,0.53,0.53,0.55,0.54,0.54,0.55,0.55,0.54,0.54,0.54,0.55,0.55,0.52,0.54,0.54,0.53,0.54,0.55,0.54,0.55,13.52,0.54,false
69,2017 Nivel depósito ,0,﻿Fecha_Hora,0.13827655310621242,0.50,0.52,0.52,0.51,0.52,0.51,0.52,0.52,0.52,0.52,0.52,0.53,0.51,0.52,0.51,0.52,0.53,0.50,0.52,0.51,0.50,0.52,0.51,0.51,0.52,12.89,0.52,false
70,2017 Nivel depósito ,0,﻿Fecha_Hora,0.1402805611222445,0.48,0.50,0.51,0.50,0.49,0.49,0.51,0.50,0.50,0.51,0.51,0.50,0.50,0.48,0.49,0.49,0.50,0.48,0.50,0.49,0.48,0.49,0.49,0.49,0.51,12.39,0.50,false
71,2017 Nivel depósito ,0,﻿Fecha_Hora,0.14228456913827656,0.47,0.49,0.49,0.48,0.46,0.48,0.49,0.48,0.48,0.49,0.48,0.48,0.49,0.47,0.48,0.48,0.49,0.48,0.48,0.47,0.46,0.48,0.47,0.47,0.49,11.98,0.48,false
72,2017 Nivel depósito ,0,﻿Fecha_Hora,0.14428857715430862,0.45,0.48,0.45,0.46,0.45,0.46,0.46,0.45,0.46,0.46,0.45,0.48,0.47,0.45,0.46,0.46,0.49,0.47,0.46,0.46,0.45,0.46,0.45,0.46,0.46,11.51,0.46,false
73,2017 Nivel depósito ,0,﻿Fecha_Hora,0.1462925851703407,0.45,0.47,0.44,0.45,0.45,0.46,0.47,0.45,0.46,0.47,0.47,0.46,0.46,0.45,0.45,0.46,0.46,0.46,0.46,0.46,0.45,0.46,0.45,0.46,0.46,11.44,0.46,false
74,2017 Nivel depósito ,0,﻿Fecha_Hora,0.14829659318637275,0.44,0.44,0.44,0.45,0.44,0.45,0.44,0.45,0.45,0.45,0.45,0.46,0.45,0.44,0.47,0.45,0.44,0.45,0.46,0.46,0.45,0.44,0.43,0.45,0.45,11.20,0.45,false
75,2017 Nivel depósito ,0,﻿Fecha_Hora,0.15030060120240482,0.43,0.45,0.44,0.45,0.44,0.45,0.45,0.45,0.45,0.45,0.44,0.44,0.45,0.44,0.45,0.46,0.44,0.45,0.46,0.46,0.45,0.43,0.44,0.44,0.45,11.16,0.45,false
76,2017 Nivel depósito ,0,﻿Fecha_Hora,0.1523046092184369,0.43,0.45,0.43,0.44,0.44,0.45,0.44,0.44,0.44,0.44,0.44,0.44,0.45,0.44,0.45,0.45,0.44,0.45,0.46,0.46,0.44,0.43,0.44,0.43,0.44,11.06,0.44,false
77,2017 Nivel depósito ,0,﻿Fecha_Hora,0.15430861723446893,0.42,0.44,0.43,0.44,0.43,0.44,0.44,0.43,0.45,0.44,0.44,0.45,0.44,0.43,0.44,0.45,0.44,0.44,0.45,0.44,0.42,0.41,0.44,0.42,0.43,10.90,0.44,false
78,2017 Nivel depósito ,0,﻿Fecha_Hora,0.156312625250501,0.42,0.43,0.44,0.43,0.43,0.45,0.44,0.43,0.45,0.45,0.44,0.44,0.45,0.42,0.43,0.44,0.44,0.43,0.43,0.44,0.42,0.41,0.44,0.42,0.43,10.85,0.43,false
79,2017 Nivel depósito ,0,﻿Fecha_Hora,0.15831663326653306,0.42,0.43,0.44,0.44,0.43,0.43,0.44,0.44,0.45,0.44,0.43,0.44,0.45,0.43,0.43,0.44,0.44,0.43,0.43,0.43,0.42,0.41,0.44,0.42,0.43,10.83,0.43,false
80,2017 Nivel depósito ,0,﻿Fecha_Hora,0.16032064128256512,0.42,0.43,0.44,0.44,0.43,0.42,0.43,0.43,0.43,0.45,0.44,0.44,0.44,0.42,0.44,0.43,0.43,0.43,0.42,0.44,0.42,0.41,0.45,0.42,0.43,10.78,0.43,false
81,2017 Nivel depósito ,0,﻿Fecha_Hora,0.1623246492985972,0.42,0.43,0.44,0.44,0.43,0.43,0.43,0.43,0.43,0.45,0.44,0.44,0.43,0.43,0.43,0.44,0.43,0.43,0.42,0.44,0.43,0.41,0.45,0.42,0.43,10.80,0.43,false
82,2017 Nivel depósito ,0,﻿Fecha_Hora,0.16432865731462926,0.43,0.43,0.43,0.45,0.42,0.42,0.44,0.43,0.44,0.44,0.45,0.43,0.44,0.43,0.43,0.43,0.43,0.44,0.43,0.44,0.43,0.41,0.44,0.43,0.43,10.82,0.43,false
83,2017 Nivel depósito ,0,﻿Fecha_Hora,0.16633266533066132,0.44,0.43,0.43,0.45,0.43,0.42,0.44,0.44,0.44,0.45,0.45,0.44,0.44,0.43,0.44,0.44,0.43,0.44,0.43,0.43,0.42,0.42,0.45,0.44,0.43,10.90,0.44,false
84,2017 Nivel depósito ,0,﻿Fecha_Hora,0.1683366733466934,0.43,0.42,0.44,0.44,0.43,0.43,0.43,0.43,0.44,0.44,0.44,0.45,0.44,0.44,0.44,0.43,0.43,0.44,0.43,0.43,0.44,0.42,0.44,0.44,0.44,10.88,0.44,false
85,2017 Nivel depósito ,0,﻿Fecha_Hora,0.17034068136272545,0.43,0.42,0.45,0.44,0.45,0.43,0.43,0.44,0.44,0.45,0.44,0.44,0.43,0.43,0.45,0.43,0.44,0.45,0.43,0.44,0.44,0.43,0.44,0.44,0.44,10.95,0.44,false
86,2017 Nivel depósito ,0,﻿Fecha_Hora,0.17234468937875752,0.43,0.43,0.43,0.43,0.44,0.43,0.43,0.44,0.44,0.44,0.44,0.44,0.44,0.42,0.45,0.43,0.43,0.44,0.42,0.43,0.44,0.44,0.44,0.44,0.45,10.89,0.44,false
87,2017 Nivel depósito ,0,﻿Fecha_Hora,0.1743486973947896,0.43,0.43,0.45,0.44,0.45,0.44,0.43,0.45,0.44,0.44,0.45,0.44,0.45,0.43,0.45,0.44,0.43,0.45,0.43,0.44,0.44,0.44,0.45,0.44,0.46,11.04,0.44,false
88,2017 Nivel depósito ,0,﻿Fecha_Hora,0.17635270541082165,0.45,0.44,0.44,0.45,0.45,0.43,0.44,0.47,0.44,0.45,0.46,0.45,0.46,0.44,0.46,0.45,0.43,0.45,0.44,0.45,0.45,0.44,0.46,0.45,0.46,11.21,0.45,false
89,2017 Nivel depósito ,0,﻿Fecha_Hora,0.17835671342685372,0.47,0.46,0.46,0.45,0.46,0.44,0.46,0.48,0.45,0.45,0.48,0.47,0.47,0.43,0.47,0.46,0.46,0.46,0.45,0.46,0.47,0.46,0.46,0.46,0.46,11.50,0.46,false
90,2017 Nivel depósito ,0,﻿Fecha_Hora,0.18036072144288579,0.48,0.47,0.47,0.47,0.47,0.45,0.46,0.48,0.46,0.47,0.48,0.49,0.48,0.45,0.48,0.47,0.47,0.46,0.47,0.48,0.47,0.47,0.47,0.47,0.49,11.78,0.47,false
91,2017 Nivel depósito ,0,﻿Fecha_Hora,0.18236472945891782,0.48,0.47,0.49,0.48,0.48,0.46,0.48,0.48,0.47,0.48,0.48,0.49,0.48,0.46,0.50,0.47,0.49,0.47,0.47,0.48,0.48,0.48,0.48,0.47,0.49,11.96,0.48,false
92,2017 Nivel depósito ,0,﻿Fecha_Hora,0.1843687374749499,0.47,0.47,0.48,0.48,0.47,0.48,0.47,0.48,0.46,0.48,0.50,0.48,0.47,0.46,0.49,0.47,0.47,0.47,0.47,0.47,0.48,0.47,0.48,0.46,0.49,11.87,0.47,false
93,2017 Nivel depósito ,0,﻿Fecha_Hora,0.18637274549098196,0.47,0.47,0.48,0.46,0.48,0.47,0.47,0.50,0.47,0.48,0.49,0.48,0.47,0.45,0.48,0.47,0.47,0.47,0.46,0.47,0.48,0.46,0.47,0.47,0.48,11.82,0.47,false
94,2017 Nivel depósito ,0,﻿Fecha_Hora,0.18837675350701402,0.47,0.48,0.49,0.47,0.48,0.48,0.48,0.49,0.47,0.47,0.49,0.47,0.48,0.46,0.49,0.47,0.49,0.47,0.47,0.48,0.48,0.48,0.49,0.47,0.48,11.95,0.48,false
95,2017 Nivel depósito ,0,﻿Fecha_Hora,0.1903807615230461,0.48,0.48,0.48,0.48,0.49,0.47,0.47,0.48,0.47,0.47,0.48,0.48,0.47,0.46,0.49,0.47,0.47,0.47,0.46,0.48,0.48,0.47,0.47,0.47,0.48,11.87,0.47,false
96,2017 Nivel depósito ,0,﻿Fecha_Hora,0.19238476953907815,0.51,0.50,0.49,0.50,0.52,0.50,0.48,0.51,0.49,0.49,0.51,0.51,0.48,0.50,0.51,0.51,0.50,0.49,0.49,0.50,0.50,0.50,0.50,0.51,0.50,12.50,0.50,false
97,2017 Nivel depósito ,0,﻿Fecha_Hora,0.19438877755511022,0.51,0.50,0.49,0.51,0.52,0.50,0.49,0.53,0.50,0.51,0.51,0.52,0.49,0.51,0.51,0.52,0.51,0.51,0.51,0.50,0.51,0.50,0.51,0.52,0.51,12.70,0.51,false
98,2017 Nivel depósito ,0,﻿Fecha_Hora,0.1963927855711423,0.56,0.56,0.54,0.56,0.57,0.56,0.57,0.59,0.58,0.55,0.58,0.57,0.55,0.58,0.57,0.57,0.60,0.56,0.57,0.56,0.56,0.56,0.57,0.57,0.56,14.17,0.57,true
99,2017 Nivel depósito ,0,﻿Fecha_Hora,0.19839679358717435,0.48,0.47,0.47,0.49,0.48,0.48,0.47,0.50,0.48,0.46,0.48,0.50,0.47,0.46,0.49,0.49,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.50,12.00,0.48,false
100,2017 Nivel depósito ,0,﻿Fecha_Hora,0.20040080160320642,0.46,0.45,0.46,0.47,0.48,0.47,0.46,0.48,0.46,0.45,0.47,0.48,0.47,0.45,0.48,0.47,0.48,0.48,0.47,0.47,0.46,0.46,0.45,0.46,0.48,11.67,0.47,false
101,2017 Nivel depósito ,0,﻿Fecha_Hora,0.20240480961923848,0.46,0.44,0.43,0.47,0.47,0.46,0.47,0.47,0.47,0.46,0.46,0.47,0.46,0.45,0.47,0.48,0.47,0.47,0.47,0.46,0.46,0.46,0.46,0.45,0.47,11.56,0.46,false
102,2017 Nivel depósito ,0,﻿Fecha_Hora,0.20440881763527055,0.46,0.45,0.44,0.47,0.46,0.47,0.44,0.47,0.47,0.48,0.46,0.47,0.47,0.45,0.45,0.48,0.46,0.48,0.46,0.46,0.46,0.46,0.45,0.45,0.46,11.53,0.46,false
103,2017 Nivel depósito ,0,﻿Fecha_Hora,0.20641282565130262,0.46,0.45,0.45,0.46,0.46,0.47,0.46,0.45,0.48,0.49,0.47,0.46,0.48,0.47,0.46,0.46,0.46,0.48,0.45,0.45,0.48,0.47,0.48,0.46,0.47,11.63,0.47,false
104,2017 Nivel depósito ,0,﻿Fecha_Hora,0.20841683366733466,0.47,0.47,0.46,0.47,0.47,0.47,0.46,0.47,0.48,0.49,0.48,0.48,0.49,0.48,0.48,0.48,0.47,0.48,0.47,0.46,0.49,0.49,0.48,0.47,0.45,11.86,0.47,false
105,2017 Nivel depósito ,0,﻿Fecha_Hora,0.21042084168336672,0.47,0.48,0.47,0.48,0.47,0.48,0.47,0.47,0.48,0.49,0.48,0.49,0.49,0.49,0.48,0.49,0.48,0.48,0.48,0.47,0.47,0.48,0.48,0.48,0.47,11.97,0.48,false
106,2017 Nivel depósito ,0,﻿Fecha_Hora,0.2124248496993988,0.46,0.46,0.46,0.49,0.47,0.47,0.47,0.46,0.48,0.49,0.48,0.48,0.49,0.47,0.48,0.48,0.47,0.46,0.47,0.47,0.46,0.47,0.48,0.47,0.47,11.81,0.47,false
107,2017 Nivel depósito ,0,﻿Fecha_Hora,0.21442885771543085,0.46,0.46,0.46,0.48,0.46,0.47,0.46,0.48,0.47,0.49,0.47,0.45,0.48,0.47,0.47,0.48,0.47,0.47,0.47,0.49,0.46,0.46,0.47,0.46,0.46,11.72,0.47,false
108,2017 Nivel depósito ,0,﻿Fecha_Hora,0.21643286573146292,0.45,0.46,0.45,0.48,0.46,0.46,0.47,0.46,0.47,0.49,0.47,0.46,0.48,0.47,0.47,0.48,0.45,0.47,0.47,0.47,0.46,0.45,0.46,0.46,0.46,11.63,0.47,false
109,2017 Nivel depósito ,0,﻿Fecha_Hora,0.218436873747495,0.45,0.47,0.45,0.47,0.47,0.45,0.46,0.46,0.46,0.48,0.47,0.47,0.48,0.46,0.45,0.46,0.45,0.46,0.47,0.47,0.46,0.45,0.45,0.45,0.46,11.53,0.46,false
110,2017 Nivel depósito ,0,﻿Fecha_Hora,0.22044088176352705,0.44,0.46,0.45,0.48,0.45,0.44,0.45,0.46,0.46,0.47,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.45,0.46,0.46,0.45,0.46,0.45,0.46,0.46,11.43,0.46,false
111,2017 Nivel depósito ,0,﻿Fecha_Hora,0.22244488977955912,0.44,0.45,0.46,0.48,0.45,0.45,0.45,0.46,0.46,0.46,0.46,0.45,0.47,0.46,0.46,0.46,0.46,0.45,0.47,0.47,0.45,0.46,0.45,0.46,0.46,11.45,0.46,false
112,2017 Nivel depósito ,0,﻿Fecha_Hora,0.22444889779559118,0.46,0.45,0.46,0.48,0.47,0.47,0.45,0.47,0.45,0.48,0.47,0.46,0.47,0.47,0.47,0.48,0.46,0.46,0.47,0.47,0.48,0.47,0.46,0.48,0.47,11.68,0.47,false
113,2017 Nivel depósito ,0,﻿Fecha_Hora,0.22645290581162325,0.47,0.46,0.49,0.49,0.47,0.48,0.47,0.49,0.47,0.49,0.48,0.48,0.48,0.50,0.49,0.47,0.49,0.47,0.48,0.48,0.49,0.48,0.48,0.49,0.48,12.02,0.48,false
114,2017 Nivel depósito ,0,﻿Fecha_Hora,0.22845691382765532,0.48,0.47,0.48,0.50,0.47,0.46,0.48,0.48,0.47,0.49,0.49,0.47,0.49,0.49,0.48,0.48,0.48,0.48,0.47,0.46,0.49,0.48,0.49,0.48,0.52,12.03,0.48,false
115,2017 Nivel depósito ,0,﻿Fecha_Hora,0.23046092184368738,0.47,0.47,0.50,0.50,0.48,0.47,0.49,0.48,0.47,0.49,0.50,0.48,0.50,0.48,0.48,0.49,0.50,0.49,0.49,0.47,0.48,0.50,0.50,0.48,0.49,12.15,0.49,false
116,2017 Nivel depósito ,0,﻿Fecha_Hora,0.23246492985971945,0.48,0.50,0.49,0.50,0.48,0.48,0.51,0.49,0.48,0.51,0.50,0.50,0.51,0.51,0.49,0.49,0.51,0.48,0.49,0.49,0.48,0.50,0.49,0.49,0.49,12.34,0.49,false
117,2017 Nivel depósito ,0,﻿Fecha_Hora,0.23446893787575152,0.48,0.51,0.51,0.52,0.51,0.50,0.52,0.51,0.49,0.51,0.51,0.50,0.52,0.51,0.50,0.52,0.52,0.50,0.50,0.51,0.50,0.51,0.50,0.51,0.50,12.67,0.51,false
118,2017 Nivel depósito ,0,﻿Fecha_Hora,0.23647294589178355,0.55,0.55,0.59,0.56,0.58,0.55,0.57,0.55,0.56,0.55,0.56,0.56,0.57,0.56,0.58,0.57,0.57,0.57,0.55,0.57,0.56,0.56,0.56,0.57,0.56,14.08,0.56,true
119,2017 Nivel depósito ,0,﻿Fecha_Hora,0.23847695390781562,0.51,0.52,0.52,0.52,0.52,0.51,0.53,0.51,0.51,0.51,0.53,0.53,0.52,0.52,0.52,0.52,0.53,0.51,0.51,0.51,0.50,0.52,0.51,0.52,0.52,12.93,0.52,false
120,2017 Nivel depósito ,0,﻿Fecha_Hora,0.24048096192384769,0.48,0.49,0.49,0.49,0.48,0.49,0.50,0.50,0.49,0.50,0.50,0.48,0.50,0.48,0.49,0.50,0.50,0.48,0.48,0.48,0.47,0.49,0.48,0.48,0.48,12.20,0.49,false
121,2017 Nivel depósito ,0,﻿Fecha_Hora,0.24248496993987975,0.47,0.48,0.48,0.48,0.47,0.46,0.48,0.48,0.48,0.49,0.49,0.46,0.49,0.47,0.47,0.48,0.48,0.48,0.48,0.47,0.46,0.48,0.47,0.47,0.48,11.90,0.48,false
122,2017 Nivel depósito ,0,﻿Fecha_Hora,0.24448897795591182,0.46,0.46,0.46,0.46,0.46,0.46,0.48,0.47,0.47,0.49,0.47,0.46,0.47,0.46,0.46,0.46,0.48,0.48,0.47,0.46,0.45,0.46,0.46,0.46,0.47,11.64,0.47,false
123,2017 Nivel depósito ,0,﻿Fecha_Hora,0.24649298597194388,0.46,0.46,0.46,0.46,0.46,0.47,0.48,0.47,0.47,0.48,0.46,0.46,0.46,0.47,0.46,0.47,0.48,0.49,0.48,0.45,0.46,0.47,0.47,0.47,0.49,11.71,0.47,false
124,2017 Nivel depósito ,0,﻿Fecha_Hora,0.24849699398797595,0.46,0.46,0.47,0.46,0.46,0.47,0.46,0.47,0.46,0.47,0.45,0.45,0.46,0.46,0.47,0.46,0.47,0.47,0.48,0.46,0.47,0.45,0.46,0.47,0.47,11.59,0.46,false
125,2017 Nivel depósito ,0,﻿Fecha_Hora,0.250501002004008,0.46,0.46,0.46,0.47,0.45,0.46,0.46,0.47,0.45,0.47,0.45,0.45,0.46,0.45,0.45,0.47,0.45,0.48,0.47,0.46,0.47,0.44,0.45,0.46,0.46,11.48,0.46,false
126,2017 Nivel depósito ,0,﻿Fecha_Hora,0.25250501002004005,0.45,0.46,0.47,0.47,0.45,0.46,0.47,0.47,0.46,0.47,0.45,0.45,0.48,0.46,0.46,0.47,0.46,0.47,0.49,0.48,0.47,0.45,0.47,0.47,0.46,11.62,0.46,false
127,2017 Nivel depósito ,0,﻿Fecha_Hora,0.2545090180360721,0.45,0.47,0.47,0.47,0.45,0.48,0.47,0.48,0.47,0.47,0.45,0.47,0.47,0.45,0.47,0.47,0.47,0.47,0.48,0.48,0.47,0.45,0.48,0.46,0.47,11.69,0.47,false
128,2017 Nivel depósito ,0,﻿Fecha_Hora,0.2565130260521042,0.46,0.48,0.47,0.46,0.47,0.46,0.47,0.49,0.47,0.47,0.45,0.47,0.48,0.46,0.46,0.46,0.47,0.48,0.48,0.48,0.46,0.46,0.47,0.47,0.47,11.72,0.47,false
129,2017 Nivel depósito ,0,﻿Fecha_Hora,0.25851703406813625,0.47,0.48,0.48,0.48,0.48,0.47,0.47,0.49,0.48,0.47,0.47,0.48,0.49,0.47,0.48,0.47,0.49,0.47,0.47,0.49,0.48,0.46,0.48,0.46,0.48,11.91,0.48,false
130,2017 Nivel depósito ,0,﻿Fecha_Hora,0.2605210420841683,0.49,0.47,0.48,0.48,0.48,0.49,0.48,0.50,0.48,0.48,0.47,0.47,0.48,0.48,0.49,0.47,0.48,0.47,0.47,0.49,0.50,0.47,0.49,0.47,0.48,12.01,0.48,false
131,2017 Nivel depósito ,0,﻿Fecha_Hora,0.2625250501002004,0.49,0.47,0.46,0.51,0.50,0.47,0.47,0.49,0.50,0.47,0.48,0.48,0.48,0.47,0.47,0.48,0.48,0.48,0.47,0.47,0.49,0.47,0.48,0.47,0.48,11.98,0.48,false
132,2017 Nivel depósito ,0,﻿Fecha_Hora,0.26452905811623245,0.49,0.47,0.47,0.51,0.48,0.48,0.48,0.48,0.49,0.49,0.48,0.49,0.50,0.48,0.48,0.49,0.48,0.48,0.47,0.48,0.49,0.48,0.49,0.48,0.49,12.10,0.48,false
133,2017 Nivel depósito ,0,﻿Fecha_Hora,0.2665330661322645,0.50,0.47,0.47,0.50,0.50,0.48,0.48,0.50,0.50,0.49,0.49,0.50,0.51,0.49,0.47,0.50,0.49,0.48,0.48,0.49,0.51,0.50,0.49,0.48,0.49,12.26,0.49,false
134,2017 Nivel depósito ,0,﻿Fecha_Hora,0.2685370741482966,0.49,0.48,0.48,0.50,0.50,0.48,0.47,0.49,0.50,0.48,0.49,0.50,0.50,0.49,0.47,0.49,0.50,0.50,0.50,0.49,0.50,0.51,0.49,0.49,0.49,12.28,0.49,false
135,2017 Nivel depósito ,0,﻿Fecha_Hora,0.27054108216432865,0.48,0.48,0.48,0.49,0.51,0.49,0.47,0.50,0.50,0.47,0.48,0.49,0.50,0.48,0.48,0.49,0.51,0.49,0.50,0.50,0.49,0.50,0.49,0.50,0.48,12.25,0.49,false
136,2017 Nivel depósito ,0,﻿Fecha_Hora,0.2725450901803607,0.49,0.47,0.48,0.49,0.49,0.47,0.46,0.47,0.47,0.47,0.48,0.48,0.48,0.49,0.47,0.48,0.48,0.48,0.49,0.49,0.48,0.49,0.48,0.49,0.48,12.00,0.48,false
137,2017 Nivel depósito ,0,﻿Fecha_Hora,0.2745490981963928,0.54,0.53,0.53,0.52,0.55,0.53,0.53,0.53,0.52,0.54,0.56,0.55,0.54,0.56,0.53,0.53,0.54,0.53,0.57,0.54,0.55,0.53,0.54,0.54,0.54,13.47,0.54,false
138,2017 Nivel depósito ,0,﻿Fecha_Hora,0.27655310621242485,0.50,0.49,0.49,0.49,0.51,0.50,0.48,0.50,0.48,0.49,0.51,0.51,0.51,0.51,0.48,0.50,0.49,0.49,0.51,0.50,0.51,0.51,0.50,0.51,0.50,12.47,0.50,false
139,2017 Nivel depósito ,0,﻿Fecha_Hora,0.2785571142284569,0.46,0.45,0.45,0.46,0.46,0.45,0.44,0.45,0.45,0.44,0.45,0.45,0.46,0.46,0.44,0.45,0.45,0.45,0.46,0.46,0.46,0.45,0.45,0.46,0.46,11.32,0.45,false
140,2017 Nivel depósito ,0,﻿Fecha_Hora,0.280561122244489,0.45,0.45,0.45,0.45,0.45,0.45,0.44,0.45,0.44,0.44,0.45,0.45,0.46,0.46,0.44,0.44,0.45,0.44,0.46,0.45,0.46,0.44,0.45,0.46,0.45,11.23,0.45,false
141,2017 Nivel depósito ,0,﻿Fecha_Hora,0.28256513026052105,0.46,0.45,0.45,0.45,0.46,0.45,0.44,0.45,0.45,0.44,0.45,0.45,0.46,0.46,0.44,0.45,0.45,0.44,0.46,0.46,0.46,0.45,0.45,0.47,0.46,11.31,0.45,false
142,2017 Nivel depósito ,0,﻿Fecha_Hora,0.2845691382765531,0.46,0.46,0.47,0.45,0.48,0.45,0.45,0.47,0.45,0.45,0.46,0.46,0.47,0.47,0.45,0.46,0.46,0.45,0.46,0.47,0.47,0.47,0.45,0.49,0.46,11.54,0.46,false
143,2017 Nivel depósito ,0,﻿Fecha_Hora,0.2865731462925852,0.46,0.46,0.47,0.44,0.47,0.45,0.45,0.45,0.45,0.44,0.46,0.45,0.46,0.46,0.46,0.46,0.45,0.45,0.46,0.47,0.46,0.46,0.45,0.47,0.45,11.41,0.46,false
144,2017 Nivel depósito ,0,﻿Fecha_Hora,0.28857715430861725,0.45,0.45,0.46,0.44,0.46,0.45,0.45,0.45,0.44,0.44,0.45,0.45,0.46,0.45,0.45,0.46,0.45,0.45,0.47,0.47,0.46,0.46,0.46,0.47,0.45,11.35,0.45,false
145,2017 Nivel depósito ,0,﻿Fecha_Hora,0.2905811623246493,0.46,0.47,0.48,0.46,0.48,0.47,0.45,0.47,0.46,0.45,0.47,0.48,0.47,0.47,0.47,0.46,0.48,0.47,0.48,0.48,0.48,0.47,0.48,0.48,0.45,11.74,0.47,false
146,2017 Nivel depósito ,0,﻿Fecha_Hora,0.2925851703406814,0.44,0.46,0.47,0.44,0.48,0.46,0.44,0.47,0.44,0.44,0.45,0.45,0.46,0.45,0.45,0.45,0.46,0.45,0.46,0.45,0.45,0.46,0.47,0.46,0.45,11.36,0.45,false
147,2017 Nivel depósito ,0,﻿Fecha_Hora,0.29458917835671344,0.44,0.45,0.45,0.43,0.47,0.45,0.44,0.47,0.45,0.44,0.45,0.43,0.45,0.43,0.45,0.44,0.45,0.44,0.44,0.44,0.45,0.45,0.45,0.44,0.45,11.15,0.45,false
148,2017 Nivel depósito ,0,﻿Fecha_Hora,0.2965931863727455,0.43,0.44,0.45,0.43,0.46,0.44,0.43,0.45,0.44,0.44,0.44,0.44,0.44,0.43,0.43,0.44,0.44,0.44,0.44,0.44,0.44,0.45,0.44,0.44,0.44,11.00,0.44,false
149,2017 Nivel depósito ,0,﻿Fecha_Hora,0.2985971943887776,0.42,0.43,0.45,0.44,0.45,0.44,0.43,0.45,0.44,0.44,0.43,0.44,0.45,0.43,0.44,0.43,0.45,0.45,0.43,0.44,0.45,0.44,0.43,0.43,0.44,10.97,0.44,false
150,2017 Nivel depósito ,0,﻿Fecha_Hora,0.30060120240480964,0.42,0.43,0.44,0.42,0.43,0.43,0.43,0.44,0.44,0.44,0.43,0.44,0.45,0.43,0.44,0.43,0.44,0.44,0.42,0.44,0.44,0.43,0.43,0.42,0.44,10.84,0.43,false
151,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3026052104208417,0.42,0.42,0.43,0.43,0.44,0.43,0.43,0.44,0.43,0.43,0.43,0.44,0.44,0.43,0.44,0.42,0.44,0.44,0.43,0.43,0.44,0.42,0.43,0.43,0.45,10.81,0.43,false
152,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3046092184368738,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.44,0.43,0.43,0.43,0.43,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.44,0.43,0.42,0.43,0.43,0.44,10.74,0.43,false
153,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3066132264529058,0.41,0.41,0.43,0.42,0.43,0.42,0.42,0.44,0.42,0.43,0.42,0.42,0.43,0.41,0.43,0.42,0.42,0.43,0.42,0.43,0.43,0.41,0.43,0.42,0.43,10.58,0.42,false
154,2017 Nivel depósito ,0,﻿Fecha_Hora,0.30861723446893785,0.41,0.42,0.42,0.42,0.44,0.42,0.41,0.44,0.42,0.43,0.41,0.41,0.43,0.41,0.42,0.42,0.42,0.43,0.42,0.42,0.42,0.41,0.42,0.42,0.43,10.52,0.42,false
155,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3106212424849699,0.41,0.42,0.41,0.42,0.44,0.42,0.42,0.43,0.42,0.43,0.41,0.42,0.42,0.41,0.42,0.42,0.42,0.43,0.42,0.43,0.43,0.41,0.43,0.42,0.42,10.53,0.42,false
156,2017 Nivel depósito ,0,﻿Fecha_Hora,0.312625250501002,0.41,0.42,0.42,0.43,0.43,0.42,0.42,0.43,0.43,0.43,0.42,0.42,0.43,0.42,0.41,0.42,0.43,0.43,0.43,0.43,0.43,0.41,0.42,0.43,0.43,10.60,0.42,false
157,2017 Nivel depósito ,0,﻿Fecha_Hora,0.31462925851703405,0.42,0.43,0.43,0.44,0.44,0.42,0.45,0.43,0.45,0.45,0.43,0.44,0.46,0.43,0.43,0.43,0.43,0.45,0.44,0.45,0.45,0.45,0.45,0.45,0.44,10.99,0.44,false
