id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
171,end_device_ids.device_id,0.7142857142857143,0,0.333984375,0.40,0.40,0.40,0.40,0.40,0.42,0.41,0.39,0.41,0.41,0.40,0.39,0.41,0.41,0.40,0.40,0.41,0.39,0.40,0.41,0.40,0.39,0.40,0.41,0.40,10.06,0.40,false
172,end_device_ids.device_id,0.7857142857142857,0,0.3359375,0.38,0.37,0.38,0.38,0.37,0.37,0.37,0.38,0.37,0.38,0.38,0.36,0.38,0.38,0.37,0.38,0.37,0.38,0.37,0.38,0.37,0.37,0.37,0.38,0.37,9.36,0.37,false
173,end_device_ids.device_id,0.14285714285714285,0,0.337890625,0.46,0.47,0.47,0.47,0.47,0.48,0.47,0.47,0.46,0.46,0.47,0.48,0.45,0.47,0.47,0.46,0.46,0.46,0.47,0.47,0.45,0.47,0.46,0.47,0.48,11.67,0.47,false
174,end_device_ids.device_id,0.21428571428571427,0,0.33984375,0.45,0.45,0.45,0.46,0.46,0.46,0.46,0.46,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.44,0.46,0.45,0.46,0.47,11.35,0.45,false
175,end_device_ids.device_id,0.8571428571428571,0,0.341796875,0.42,0.43,0.42,0.43,0.42,0.43,0.43,0.43,0.43,0.42,0.43,0.42,0.43,0.43,0.41,0.43,0.43,0.42,0.43,0.43,0.42,0.44,0.43,0.41,0.43,10.65,0.43,false
176,end_device_ids.device_id,0.9285714285714286,0,0.34375,0.39,0.38,0.39,0.39,0.39,0.39,0.39,0.38,0.39,0.38,0.39,0.38,0.40,0.41,0.39,0.39,0.39,0.40,0.40,0.39,0.38,0.39,0.40,0.39,0.39,9.76,0.39,false
177,end_device_ids.device_id,1,0,0.345703125,0.48,0.49,0.49,0.49,0.48,0.48,0.50,0.49,0.50,0.51,0.51,0.49,0.49,0.51,0.50,0.50,0.50,0.49,0.50,0.49,0.49,0.48,0.51,0.51,0.48,12.36,0.49,false
178,end_device_ids.device_id,0.42857142857142855,0,0.34765625,0.47,0.47,0.46,0.47,0.45,0.46,0.47,0.47,0.47,0.46,0.46,0.48,0.45,0.46,0.46,0.48,0.46,0.46,0.46,0.48,0.47,0.48,0.47,0.47,0.48,11.67,0.47,false
179,end_device_ids.device_id,0,0,0.349609375,0.51,0.49,0.49,0.49,0.49,0.50,0.49,0.49,0.50,0.51,0.51,0.49,0.52,0.51,0.48,0.49,0.49,0.52,0.49,0.49,0.48,0.51,0.52,0.52,0.52,12.50,0.50,false
180,end_device_ids.device_id,0.07142857142857142,0,0.3515625,0.47,0.50,0.48,0.50,0.49,0.50,0.47,0.48,0.50,0.49,0.51,0.49,0.51,0.49,0.48,0.49,0.48,0.49,0.49,0.50,0.48,0.48,0.49,0.49,0.49,12.24,0.49,false
181,end_device_ids.device_id,0.14285714285714285,0,0.353515625,0.49,0.48,0.46,0.48,0.48,0.47,0.50,0.47,0.47,0.48,0.48,0.49,0.47,0.46,0.47,0.47,0.48,0.47,0.47,0.47,0.46,0.47,0.49,0.48,0.48,11.89,0.48,false
182,end_device_ids.device_id,0.21428571428571427,0,0.35546875,0.45,0.45,0.43,0.46,0.44,0.44,0.45,0.45,0.46,0.45,0.45,0.45,0.44,0.43,0.45,0.44,0.45,0.45,0.43,0.45,0.44,0.46,0.43,0.46,0.46,11.17,0.45,false
183,end_device_ids.device_id,0.2857142857142857,0,0.357421875,0.40,0.40,0.40,0.39,0.38,0.38,0.38,0.38,0.39,0.39,0.40,0.38,0.40,0.39,0.37,0.39,0.39,0.39,0.38,0.38,0.39,0.38,0.40,0.39,0.40,9.72,0.39,false
184,end_device_ids.device_id,0.35714285714285715,0,0.359375,0.38,0.37,0.38,0.38,0.37,0.37,0.38,0.37,0.38,0.37,0.38,0.38,0.37,0.38,0.37,0.37,0.37,0.38,0.37,0.37,0.37,0.38,0.37,0.38,0.38,9.37,0.37,false
185,end_device_ids.device_id,0.42857142857142855,0,0.361328125,0.47,0.47,0.47,0.48,0.47,0.49,0.49,0.48,0.47,0.47,0.47,0.49,0.45,0.48,0.48,0.50,0.49,0.46,0.47,0.47,0.46,0.48,0.47,0.48,0.48,11.89,0.48,false
186,end_device_ids.device_id,0.5,0,0.36328125,0.46,0.48,0.46,0.48,0.46,0.47,0.47,0.48,0.49,0.48,0.48,0.48,0.48,0.46,0.46,0.47,0.46,0.47,0.47,0.46,0.48,0.47,0.48,0.48,0.46,11.79,0.47,false
187,end_device_ids.device_id,0.5714285714285714,0,0.365234375,0.39,0.38,0.39,0.39,0.39,0.38,0.38,0.40,0.39,0.38,0.39,0.39,0.38,0.38,0.37,0.39,0.38,0.39,0.38,0.37,0.39,0.38,0.38,0.37,0.39,9.60,0.38,false
188,end_device_ids.device_id,0.6428571428571429,0,0.3671875,0.40,0.39,0.40,0.39,0.39,0.40,0.40,0.40,0.41,0.38,0.40,0.39,0.39,0.39,0.39,0.41,0.39,0.40,0.40,0.40,0.38,0.40,0.40,0.40,0.41,9.91,0.40,false
189,end_device_ids.device_id,0.7142857142857143,0,0.369140625,0.40,0.40,0.39,0.39,0.39,0.40,0.40,0.39,0.40,0.39,0.39,0.38,0.40,0.39,0.38,0.40,0.39,0.39,0.39,0.39,0.39,0.38,0.39,0.40,0.39,9.80,0.39,false
190,end_device_ids.device_id,0.7857142857142857,0,0.37109375,0.38,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.36,0.37,0.37,0.37,0.37,0.37,0.38,0.36,0.37,0.37,0.36,0.37,0.37,0.37,9.23,0.37,false
191,end_device_ids.device_id,0.14285714285714285,0,0.373046875,0.48,0.48,0.47,0.47,0.47,0.49,0.47,0.49,0.48,0.47,0.47,0.46,0.50,0.50,0.47,0.48,0.50,0.46,0.50,0.50,0.48,0.48,0.49,0.49,0.48,12.03,0.48,false
192,end_device_ids.device_id,0.21428571428571427,0,0.375,0.46,0.48,0.47,0.48,0.47,0.50,0.49,0.48,0.48,0.46,0.49,0.48,0.50,0.49,0.48,0.50,0.50,0.46,0.50,0.49,0.49,0.49,0.49,0.49,0.48,12.10,0.48,false
193,end_device_ids.device_id,0.8571428571428571,0,0.376953125,0.42,0.42,0.43,0.43,0.43,0.43,0.41,0.42,0.43,0.42,0.43,0.41,0.42,0.43,0.41,0.44,0.43,0.41,0.43,0.43,0.42,0.42,0.44,0.41,0.43,10.60,0.42,false
194,end_device_ids.device_id,0.9285714285714286,0,0.37890625,0.40,0.39,0.38,0.39,0.39,0.38,0.39,0.39,0.39,0.39,0.38,0.38,0.39,0.40,0.39,0.38,0.40,0.40,0.39,0.38,0.40,0.37,0.39,0.39,0.39,9.72,0.39,false
195,end_device_ids.device_id,1,0,0.380859375,0.42,0.42,0.43,0.45,0.42,0.40,0.41,0.43,0.44,0.44,0.41,0.43,0.44,0.43,0.43,0.44,0.43,0.43,0.43,0.42,0.43,0.41,0.46,0.44,0.41,10.70,0.43,false
196,end_device_ids.device_id,0.42857142857142855,0,0.3828125,0.47,0.48,0.47,0.48,0.47,0.46,0.47,0.48,0.48,0.48,0.47,0.50,0.47,0.48,0.48,0.50,0.48,0.48,0.46,0.47,0.48,0.49,0.48,0.49,0.48,11.95,0.48,false
197,end_device_ids.device_id,0,0,0.384765625,0.49,0.52,0.49,0.50,0.48,0.48,0.49,0.50,0.48,0.49,0.48,0.49,0.51,0.50,0.48,0.50,0.49,0.50,0.49,0.48,0.48,0.51,0.49,0.49,0.50,12.31,0.49,false
198,end_device_ids.device_id,0.07142857142857142,0,0.38671875,0.53,0.52,0.53,0.54,0.53,0.54,0.54,0.54,0.55,0.56,0.55,0.53,0.55,0.54,0.54,0.53,0.51,0.54,0.54,0.54,0.53,0.54,0.56,0.55,0.53,13.46,0.54,false
199,end_device_ids.device_id,0.14285714285714285,0,0.388671875,0.46,0.48,0.47,0.48,0.47,0.46,0.47,0.47,0.48,0.46,0.46,0.47,0.47,0.47,0.47,0.48,0.46,0.46,0.46,0.45,0.45,0.47,0.45,0.47,0.47,11.66,0.47,false
200,end_device_ids.device_id,0.21428571428571427,0,0.390625,0.44,0.45,0.43,0.46,0.43,0.43,0.44,0.45,0.45,0.44,0.44,0.46,0.44,0.44,0.45,0.45,0.44,0.45,0.43,0.44,0.43,0.45,0.43,0.45,0.45,11.07,0.44,false
201,end_device_ids.device_id,0.2857142857142857,0,0.392578125,0.38,0.38,0.40,0.39,0.38,0.39,0.38,0.37,0.39,0.38,0.39,0.38,0.39,0.39,0.38,0.38,0.38,0.39,0.39,0.39,0.40,0.38,0.39,0.40,0.38,9.65,0.39,false
202,end_device_ids.device_id,0.35714285714285715,0,0.39453125,0.37,0.37,0.38,0.39,0.37,0.37,0.37,0.37,0.37,0.37,0.38,0.37,0.38,0.38,0.37,0.38,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.38,0.37,9.33,0.37,false
203,end_device_ids.device_id,0.42857142857142855,0,0.396484375,0.48,0.49,0.47,0.51,0.48,0.46,0.47,0.47,0.48,0.46,0.49,0.51,0.47,0.49,0.49,0.49,0.48,0.47,0.47,0.49,0.49,0.50,0.48,0.48,0.47,12.04,0.48,false
204,end_device_ids.device_id,0.5,0,0.3984375,0.37,0.38,0.38,0.39,0.38,0.37,0.37,0.37,0.37,0.37,0.38,0.38,0.39,0.38,0.37,0.38,0.38,0.37,0.38,0.38,0.38,0.37,0.39,0.38,0.37,9.43,0.38,false
205,end_device_ids.device_id,0.5714285714285714,0,0.400390625,0.39,0.38,0.39,0.38,0.38,0.39,0.38,0.38,0.38,0.37,0.39,0.38,0.38,0.38,0.37,0.38,0.38,0.38,0.38,0.37,0.37,0.38,0.38,0.38,0.38,9.50,0.38,false
206,end_device_ids.device_id,0.6428571428571429,0,0.40234375,0.40,0.38,0.40,0.39,0.39,0.40,0.39,0.40,0.41,0.38,0.39,0.38,0.39,0.39,0.38,0.39,0.38,0.38,0.39,0.39,0.38,0.40,0.39,0.39,0.41,9.77,0.39,false
207,end_device_ids.device_id,0.7142857142857143,0,0.404296875,0.39,0.39,0.38,0.40,0.39,0.39,0.40,0.38,0.38,0.39,0.40,0.39,0.40,0.38,0.39,0.40,0.38,0.38,0.38,0.39,0.39,0.39,0.40,0.39,0.39,9.74,0.39,false
208,end_device_ids.device_id,0.7857142857142857,0,0.40625,0.37,0.36,0.37,0.37,0.36,0.36,0.37,0.37,0.36,0.36,0.37,0.36,0.37,0.36,0.37,0.36,0.36,0.36,0.37,0.36,0.37,0.36,0.37,0.37,0.37,9.13,0.37,false
209,end_device_ids.device_id,0.14285714285714285,0,0.408203125,0.39,0.42,0.40,0.42,0.40,0.41,0.41,0.40,0.40,0.39,0.40,0.43,0.41,0.42,0.40,0.42,0.41,0.41,0.40,0.41,0.40,0.41,0.40,0.42,0.41,10.19,0.41,false
210,end_device_ids.device_id,0.21428571428571427,0,0.41015625,0.49,0.47,0.46,0.48,0.47,0.47,0.48,0.47,0.48,0.47,0.48,0.49,0.48,0.48,0.47,0.47,0.49,0.49,0.47,0.49,0.48,0.49,0.49,0.48,0.48,11.97,0.48,false
211,end_device_ids.device_id,0.8571428571428571,0,0.412109375,0.55,0.55,0.51,0.55,0.54,0.53,0.53,0.53,0.55,0.56,0.53,0.53,0.55,0.53,0.52,0.52,0.53,0.52,0.53,0.55,0.52,0.52,0.54,0.54,0.53,13.36,0.53,false
212,end_device_ids.device_id,0.9285714285714286,0,0.4140625,0.40,0.39,0.40,0.40,0.39,0.39,0.39,0.40,0.40,0.39,0.39,0.39,0.39,0.40,0.40,0.40,0.40,0.40,0.39,0.39,0.40,0.39,0.40,0.39,0.40,9.88,0.40,false
213,end_device_ids.device_id,1,0,0.416015625,0.44,0.41,0.42,0.43,0.44,0.43,0.43,0.44,0.43,0.45,0.43,0.43,0.43,0.44,0.43,0.44,0.45,0.44,0.43,0.44,0.43,0.42,0.45,0.42,0.43,10.83,0.43,false
214,end_device_ids.device_id,0.42857142857142855,0,0.41796875,0.44,0.46,0.45,0.45,0.44,0.44,0.45,0.45,0.45,0.45,0.44,0.47,0.45,0.46,0.45,0.46,0.46,0.44,0.45,0.45,0.45,0.45,0.44,0.45,0.45,11.25,0.45,false
215,end_device_ids.device_id,0,0,0.419921875,0.64,0.64,0.65,0.64,0.64,0.64,0.63,0.65,0.64,0.66,0.63,0.66,0.65,0.66,0.62,0.64,0.64,0.63,0.64,0.65,0.64,0.65,0.63,0.63,0.64,16.04,0.64,false
216,end_device_ids.device_id,0.07142857142857142,0,0.421875,0.53,0.55,0.55,0.53,0.54,0.55,0.54,0.54,0.53,0.55,0.53,0.54,0.54,0.56,0.52,0.54,0.53,0.55,0.55,0.57,0.54,0.53,0.55,0.55,0.54,13.55,0.54,false
217,end_device_ids.device_id,0.14285714285714285,0,0.423828125,0.41,0.43,0.41,0.42,0.41,0.42,0.41,0.41,0.41,0.40,0.41,0.43,0.42,0.43,0.42,0.43,0.43,0.42,0.43,0.43,0.42,0.42,0.41,0.44,0.43,10.50,0.42,false
218,end_device_ids.device_id,0.21428571428571427,0,0.42578125,0.44,0.46,0.45,0.47,0.45,0.46,0.46,0.46,0.47,0.44,0.45,0.44,0.44,0.45,0.45,0.46,0.46,0.45,0.44,0.46,0.44,0.45,0.46,0.47,0.47,11.35,0.45,false
219,end_device_ids.device_id,0.2857142857142857,0,0.427734375,0.40,0.41,0.41,0.42,0.40,0.42,0.40,0.39,0.42,0.40,0.41,0.41,0.41,0.41,0.40,0.40,0.42,0.42,0.40,0.41,0.42,0.40,0.41,0.42,0.41,10.22,0.41,false
220,end_device_ids.device_id,0.35714285714285715,0,0.4296875,0.37,0.37,0.38,0.37,0.37,0.37,0.38,0.36,0.37,0.37,0.38,0.37,0.38,0.38,0.37,0.37,0.36,0.37,0.37,0.37,0.37,0.36,0.37,0.38,0.37,9.28,0.37,false
221,end_device_ids.device_id,0.42857142857142855,0,0.431640625,0.48,0.49,0.47,0.48,0.48,0.49,0.48,0.47,0.49,0.47,0.49,0.48,0.46,0.47,0.49,0.50,0.49,0.46,0.48,0.47,0.47,0.49,0.48,0.48,0.48,11.99,0.48,false
222,end_device_ids.device_id,0.5,0,0.43359375,0.37,0.38,0.39,0.38,0.39,0.39,0.39,0.38,0.39,0.39,0.40,0.38,0.39,0.38,0.37,0.39,0.40,0.38,0.38,0.38,0.38,0.37,0.39,0.38,0.39,9.61,0.38,false
223,end_device_ids.device_id,0.5714285714285714,0,0.435546875,0.39,0.38,0.39,0.38,0.38,0.39,0.38,0.39,0.39,0.37,0.38,0.37,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.37,0.36,0.37,0.38,0.38,9.48,0.38,false
224,end_device_ids.device_id,0.6428571428571429,0,0.4375,0.40,0.39,0.40,0.41,0.39,0.40,0.40,0.39,0.42,0.39,0.39,0.39,0.39,0.39,0.41,0.41,0.40,0.40,0.40,0.40,0.39,0.39,0.40,0.40,0.40,9.95,0.40,false
225,end_device_ids.device_id,0.7142857142857143,0,0.439453125,0.47,0.48,0.47,0.48,0.47,0.48,0.46,0.48,0.48,0.46,0.48,0.46,0.49,0.48,0.47,0.48,0.48,0.47,0.49,0.50,0.49,0.46,0.50,0.49,0.49,11.96,0.48,false
226,end_device_ids.device_id,0.14285714285714285,0,0.44140625,0.41,0.42,0.40,0.42,0.40,0.40,0.40,0.41,0.40,0.40,0.40,0.41,0.42,0.41,0.41,0.43,0.41,0.41,0.41,0.41,0.41,0.40,0.42,0.41,0.41,10.23,0.41,false
227,end_device_ids.device_id,0.21428571428571427,0,0.443359375,0.42,0.42,0.41,0.43,0.41,0.42,0.42,0.42,0.42,0.41,0.41,0.42,0.41,0.42,0.41,0.42,0.42,0.41,0.41,0.42,0.42,0.42,0.41,0.41,0.42,10.41,0.42,false
228,end_device_ids.device_id,0.8571428571428571,0,0.4453125,0.43,0.43,0.42,0.43,0.43,0.43,0.41,0.42,0.44,0.42,0.44,0.41,0.41,0.44,0.40,0.43,0.43,0.42,0.43,0.43,0.42,0.43,0.43,0.42,0.41,10.61,0.42,false
229,end_device_ids.device_id,0.9285714285714286,0,0.447265625,0.40,0.39,0.40,0.41,0.40,0.40,0.38,0.40,0.40,0.40,0.39,0.38,0.40,0.41,0.40,0.39,0.41,0.40,0.40,0.40,0.40,0.38,0.41,0.40,0.40,9.95,0.40,false
230,end_device_ids.device_id,1,0,0.44921875,0.50,0.50,0.49,0.51,0.50,0.48,0.51,0.49,0.49,0.51,0.50,0.51,0.49,0.52,0.51,0.50,0.50,0.50,0.50,0.49,0.48,0.49,0.52,0.52,0.50,12.51,0.50,false
231,end_device_ids.device_id,0.42857142857142855,0,0.451171875,0.46,0.49,0.47,0.48,0.47,0.49,0.47,0.48,0.45,0.47,0.47,0.47,0.48,0.48,0.47,0.49,0.48,0.46,0.48,0.49,0.47,0.49,0.47,0.49,0.48,11.90,0.48,false
232,end_device_ids.device_id,0,0,0.453125,0.53,0.51,0.50,0.52,0.51,0.51,0.51,0.50,0.52,0.52,0.52,0.51,0.53,0.51,0.49,0.51,0.51,0.52,0.51,0.51,0.50,0.52,0.51,0.52,0.52,12.82,0.51,false
233,end_device_ids.device_id,0.07142857142857142,0,0.455078125,0.44,0.43,0.42,0.43,0.43,0.44,0.44,0.42,0.42,0.42,0.44,0.42,0.44,0.43,0.44,0.45,0.42,0.44,0.44,0.44,0.43,0.47,0.44,0.44,0.44,10.87,0.43,false
234,end_device_ids.device_id,0.14285714285714285,0,0.45703125,0.42,0.45,0.42,0.44,0.42,0.43,0.41,0.42,0.43,0.42,0.42,0.43,0.42,0.42,0.42,0.44,0.42,0.43,0.42,0.43,0.43,0.42,0.42,0.45,0.44,10.67,0.43,false
235,end_device_ids.device_id,0.21428571428571427,0,0.458984375,0.45,0.47,0.44,0.47,0.46,0.46,0.46,0.46,0.47,0.44,0.47,0.47,0.46,0.46,0.45,0.47,0.46,0.47,0.45,0.46,0.45,0.47,0.46,0.48,0.47,11.53,0.46,false
236,end_device_ids.device_id,0.2857142857142857,0,0.4609375,0.39,0.39,0.38,0.39,0.39,0.39,0.38,0.38,0.39,0.38,0.39,0.39,0.39,0.39,0.39,0.40,0.41,0.39,0.39,0.38,0.39,0.38,0.40,0.39,0.40,9.74,0.39,false
237,end_device_ids.device_id,0.35714285714285715,0,0.462890625,0.39,0.37,0.38,0.38,0.38,0.39,0.39,0.36,0.37,0.37,0.38,0.38,0.38,0.39,0.39,0.39,0.38,0.37,0.37,0.38,0.37,0.38,0.38,0.38,0.38,9.48,0.38,false
238,end_device_ids.device_id,0.42857142857142855,0,0.46484375,0.49,0.48,0.49,0.51,0.48,0.47,0.49,0.49,0.48,0.48,0.49,0.52,0.49,0.48,0.48,0.51,0.48,0.48,0.47,0.48,0.47,0.49,0.48,0.49,0.50,12.17,0.49,false
239,end_device_ids.device_id,0.5,0,0.466796875,0.48,0.50,0.51,0.51,0.50,0.49,0.51,0.50,0.50,0.50,0.51,0.49,0.50,0.49,0.50,0.48,0.49,0.50,0.51,0.49,0.48,0.50,0.52,0.53,0.50,12.49,0.50,false
240,end_device_ids.device_id,0.5714285714285714,0,0.46875,0.38,0.39,0.40,0.38,0.38,0.40,0.39,0.38,0.40,0.39,0.40,0.38,0.40,0.40,0.38,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.40,0.39,0.39,9.73,0.39,false
241,end_device_ids.device_id,0.6428571428571429,0,0.470703125,0.41,0.40,0.40,0.40,0.39,0.42,0.40,0.39,0.41,0.38,0.42,0.39,0.40,0.40,0.40,0.41,0.40,0.40,0.41,0.41,0.38,0.41,0.40,0.41,0.41,10.05,0.40,false
242,end_device_ids.device_id,0.7142857142857143,0,0.47265625,0.39,0.38,0.38,0.37,0.39,0.39,0.38,0.37,0.39,0.38,0.39,0.38,0.38,0.39,0.38,0.39,0.38,0.39,0.38,0.38,0.38,0.39,0.40,0.39,0.38,9.60,0.38,false
243,end_device_ids.device_id,0.7857142857142857,0,0.474609375,0.39,0.39,0.39,0.38,0.41,0.39,0.38,0.39,0.40,0.40,0.40,0.38,0.40,0.41,0.40,0.40,0.40,0.39,0.40,0.39,0.39,0.40,0.41,0.41,0.41,9.91,0.40,false
244,end_device_ids.device_id,0.14285714285714285,0,0.4765625,0.47,0.49,0.47,0.48,0.47,0.50,0.47,0.49,0.48,0.47,0.49,0.47,0.50,0.49,0.47,0.48,0.50,0.46,0.50,0.49,0.48,0.49,0.48,0.49,0.48,12.06,0.48,false
245,end_device_ids.device_id,0.21428571428571427,0,0.478515625,0.41,0.42,0.41,0.43,0.41,0.41,0.41,0.41,0.42,0.43,0.42,0.43,0.41,0.42,0.40,0.44,0.43,0.42,0.41,0.41,0.41,0.43,0.42,0.42,0.43,10.46,0.42,false
246,end_device_ids.device_id,0.8571428571428571,0,0.48046875,0.46,0.46,0.46,0.48,0.48,0.48,0.45,0.47,0.49,0.46,0.47,0.44,0.46,0.45,0.45,0.47,0.47,0.47,0.48,0.48,0.46,0.44,0.48,0.46,0.48,11.65,0.47,false
247,end_device_ids.device_id,0.9285714285714286,0,0.482421875,0.39,0.38,0.40,0.38,0.40,0.39,0.38,0.39,0.39,0.39,0.38,0.37,0.38,0.40,0.40,0.38,0.39,0.39,0.39,0.39,0.39,0.38,0.40,0.39,0.39,9.71,0.39,false
248,end_device_ids.device_id,1,0,0.484375,0.50,0.50,0.51,0.50,0.51,0.49,0.50,0.51,0.50,0.52,0.50,0.50,0.51,0.52,0.51,0.50,0.49,0.50,0.51,0.51,0.50,0.49,0.51,0.52,0.50,12.61,0.50,false
249,end_device_ids.device_id,0.42857142857142855,0,0.486328125,0.48,0.49,0.48,0.50,0.47,0.49,0.49,0.48,0.47,0.48,0.48,0.49,0.49,0.48,0.49,0.49,0.49,0.49,0.49,0.49,0.48,0.50,0.48,0.50,0.49,12.16,0.49,false
250,end_device_ids.device_id,0,0,0.48828125,0.46,0.46,0.46,0.45,0.45,0.46,0.45,0.46,0.45,0.47,0.47,0.47,0.46,0.44,0.46,0.44,0.46,0.48,0.47,0.47,0.46,0.49,0.46,0.46,0.46,11.52,0.46,false
251,end_device_ids.device_id,0.07142857142857142,0,0.490234375,0.45,0.47,0.45,0.48,0.47,0.47,0.45,0.47,0.44,0.44,0.48,0.45,0.45,0.45,0.45,0.46,0.45,0.46,0.45,0.48,0.47,0.47,0.46,0.45,0.47,11.49,0.46,false
252,end_device_ids.device_id,0.14285714285714285,0,0.4921875,0.41,0.42,0.42,0.43,0.42,0.41,0.42,0.43,0.41,0.42,0.42,0.42,0.41,0.42,0.42,0.44,0.42,0.42,0.41,0.42,0.41,0.41,0.42,0.42,0.42,10.47,0.42,false
253,end_device_ids.device_id,0.21428571428571427,0,0.494140625,0.45,0.46,0.45,0.46,0.46,0.46,0.45,0.45,0.44,0.44,0.46,0.45,0.46,0.46,0.45,0.46,0.45,0.45,0.46,0.46,0.45,0.46,0.45,0.45,0.47,11.36,0.45,false
254,end_device_ids.device_id,0.2857142857142857,0,0.49609375,0.39,0.40,0.39,0.38,0.39,0.39,0.38,0.38,0.38,0.39,0.40,0.39,0.39,0.39,0.38,0.39,0.39,0.39,0.38,0.37,0.40,0.38,0.39,0.38,0.39,9.68,0.39,false
255,end_device_ids.device_id,0.35714285714285715,0,0.498046875,0.38,0.38,0.38,0.38,0.38,0.39,0.37,0.37,0.38,0.38,0.39,0.38,0.38,0.38,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.37,0.38,0.39,0.39,9.53,0.38,false
256,end_device_ids.device_id,0.42857142857142855,0,0.5,0.47,0.49,0.48,0.48,0.47,0.49,0.50,0.48,0.49,0.47,0.49,0.49,0.50,0.51,0.49,0.51,0.50,0.47,0.51,0.49,0.48,0.50,0.48,0.49,0.49,12.22,0.49,false
257,end_device_ids.device_id,0.5,0,0.501953125,0.48,0.49,0.48,0.49,0.50,0.50,0.50,0.47,0.50,0.49,0.48,0.49,0.48,0.48,0.48,0.49,0.47,0.49,0.50,0.49,0.50,0.48,0.50,0.50,0.50,12.23,0.49,false
258,end_device_ids.device_id,0.5714285714285714,0,0.50390625,0.38,0.37,0.39,0.37,0.37,0.38,0.37,0.37,0.38,0.37,0.38,0.37,0.39,0.38,0.37,0.37,0.38,0.37,0.38,0.37,0.38,0.37,0.37,0.38,0.38,9.39,0.38,false
259,end_device_ids.device_id,0.6428571428571429,0,0.505859375,0.39,0.40,0.41,0.40,0.40,0.42,0.41,0.40,0.41,0.40,0.41,0.39,0.40,0.40,0.41,0.40,0.41,0.40,0.41,0.40,0.40,0.40,0.40,0.40,0.43,10.10,0.40,false
260,end_device_ids.device_id,0.7142857142857143,0,0.5078125,0.37,0.36,0.37,0.36,0.37,0.36,0.36,0.36,0.37,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.36,0.37,0.37,0.37,0.36,0.36,0.37,0.38,0.37,9.17,0.37,false
261,end_device_ids.device_id,0.7857142857142857,0,0.509765625,0.38,0.38,0.39,0.38,0.39,0.38,0.39,0.39,0.40,0.40,0.38,0.39,0.38,0.38,0.39,0.38,0.39,0.39,0.39,0.38,0.40,0.39,0.39,0.39,0.40,9.70,0.39,false
262,end_device_ids.device_id,0.14285714285714285,0,0.51171875,0.39,0.41,0.40,0.41,0.40,0.40,0.41,0.40,0.40,0.39,0.40,0.41,0.41,0.42,0.41,0.41,0.41,0.40,0.40,0.40,0.40,0.40,0.40,0.41,0.41,10.10,0.40,false
263,end_device_ids.device_id,0.21428571428571427,0,0.513671875,0.40,0.42,0.40,0.42,0.40,0.40,0.41,0.40,0.40,0.39,0.40,0.41,0.41,0.42,0.40,0.42,0.41,0.40,0.40,0.40,0.40,0.41,0.40,0.41,0.42,10.15,0.41,false
264,end_device_ids.device_id,0.8571428571428571,0,0.515625,0.40,0.42,0.42,0.42,0.41,0.41,0.40,0.42,0.42,0.41,0.42,0.40,0.41,0.42,0.40,0.42,0.42,0.40,0.42,0.42,0.40,0.40,0.42,0.41,0.42,10.31,0.41,false
265,end_device_ids.device_id,0.9285714285714286,0,0.517578125,0.38,0.39,0.38,0.39,0.38,0.38,0.38,0.37,0.39,0.38,0.39,0.38,0.39,0.39,0.39,0.39,0.38,0.38,0.39,0.40,0.38,0.37,0.39,0.38,0.38,9.60,0.38,false
266,end_device_ids.device_id,1,0,0.51953125,0.43,0.43,0.43,0.44,0.42,0.42,0.42,0.45,0.43,0.45,0.44,0.43,0.43,0.42,0.43,0.43,0.42,0.44,0.43,0.42,0.41,0.41,0.45,0.43,0.43,10.74,0.43,false
267,end_device_ids.device_id,0.42857142857142855,0,0.521484375,0.41,0.42,0.41,0.42,0.41,0.43,0.42,0.41,0.42,0.41,0.41,0.43,0.43,0.43,0.42,0.42,0.42,0.41,0.43,0.42,0.41,0.42,0.42,0.42,0.43,10.48,0.42,false
268,end_device_ids.device_id,0,0,0.5234375,0.63,0.62,0.64,0.63,0.63,0.63,0.63,0.65,0.63,0.64,0.64,0.64,0.63,0.63,0.62,0.63,0.62,0.62,0.62,0.64,0.64,0.64,0.62,0.62,0.63,15.77,0.63,false
269,end_device_ids.device_id,0.07142857142857142,0,0.525390625,0.44,0.45,0.44,0.43,0.43,0.45,0.45,0.43,0.43,0.43,0.46,0.44,0.45,0.47,0.45,0.45,0.43,0.46,0.46,0.45,0.43,0.46,0.44,0.48,0.46,11.17,0.45,false
