id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
454,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.88671875,0.47,0.48,0.49,0.49,0.49,0.50,0.49,0.51,0.50,0.49,0.50,0.47,0.50,0.48,0.48,0.48,0.50,0.49,0.50,0.49,0.49,0.49,0.48,0.47,0.48,12.21,0.49,false
455,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.888671875,0.45,0.47,0.47,0.47,0.47,0.47,0.46,0.47,0.47,0.47,0.47,0.46,0.48,0.47,0.46,0.46,0.46,0.47,0.48,0.46,0.47,0.47,0.47,0.45,0.46,11.66,0.47,false
456,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.890625,0.47,0.50,0.49,0.50,0.49,0.49,0.50,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.48,0.49,0.48,0.47,0.48,0.49,0.49,0.48,0.49,0.49,0.48,12.19,0.49,false
457,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.892578125,0.47,0.49,0.49,0.48,0.48,0.50,0.48,0.49,0.48,0.49,0.48,0.47,0.49,0.49,0.49,0.48,0.48,0.49,0.50,0.48,0.49,0.48,0.50,0.47,0.48,12.12,0.48,false
458,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.89453125,0.59,0.58,0.58,0.59,0.60,0.60,0.58,0.57,0.59,0.59,0.59,0.59,0.58,0.58,0.58,0.58,0.59,0.59,0.58,0.60,0.58,0.59,0.59,0.58,0.57,14.64,0.59,false
459,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.896484375,0.55,0.55,0.55,0.55,0.57,0.56,0.55,0.55,0.56,0.54,0.57,0.56,0.55,0.55,0.54,0.56,0.55,0.56,0.55,0.56,0.55,0.57,0.55,0.55,0.55,13.85,0.55,false
460,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.8984375,0.44,0.46,0.46,0.46,0.44,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.45,0.46,0.46,0.46,0.46,0.45,0.44,0.46,0.44,0.46,0.45,0.45,11.33,0.45,false
461,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.900390625,0.48,0.51,0.50,0.52,0.49,0.50,0.50,0.49,0.51,0.49,0.50,0.50,0.50,0.50,0.50,0.50,0.49,0.50,0.49,0.50,0.51,0.50,0.51,0.51,0.51,12.51,0.50,false
462,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.90234375,0.45,0.47,0.48,0.47,0.46,0.46,0.46,0.46,0.47,0.47,0.48,0.45,0.47,0.47,0.47,0.47,0.45,0.45,0.47,0.45,0.47,0.46,0.45,0.46,0.46,11.58,0.46,false
463,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.904296875,0.56,0.55,0.56,0.55,0.57,0.56,0.55,0.56,0.57,0.54,0.57,0.56,0.55,0.55,0.55,0.56,0.55,0.57,0.56,0.56,0.54,0.56,0.55,0.55,0.55,13.90,0.56,false
464,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.90625,0.46,0.47,0.48,0.48,0.47,0.47,0.48,0.47,0.48,0.47,0.48,0.46,0.50,0.48,0.49,0.48,0.46,0.47,0.47,0.47,0.47,0.46,0.46,0.47,0.46,11.81,0.47,false
465,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.908203125,0.46,0.47,0.49,0.50,0.47,0.48,0.49,0.47,0.49,0.49,0.49,0.46,0.48,0.47,0.49,0.48,0.47,0.48,0.47,0.47,0.47,0.47,0.47,0.48,0.47,11.93,0.48,false
466,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.91015625,0.53,0.53,0.54,0.53,0.52,0.53,0.53,0.54,0.53,0.54,0.53,0.54,0.55,0.54,0.53,0.54,0.52,0.54,0.53,0.54,0.52,0.54,0.54,0.53,0.52,13.33,0.53,false
467,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.912109375,0.59,0.61,0.58,0.58,0.59,0.59,0.59,0.61,0.60,0.60,0.60,0.58,0.61,0.60,0.60,0.61,0.59,0.60,0.58,0.61,0.59,0.58,0.61,0.58,0.59,14.87,0.59,false
468,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.9140625,0.51,0.53,0.51,0.52,0.52,0.52,0.53,0.51,0.52,0.52,0.51,0.50,0.51,0.51,0.52,0.51,0.50,0.52,0.50,0.51,0.53,0.52,0.51,0.50,0.50,12.84,0.51,false
469,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.916015625,0.45,0.46,0.47,0.47,0.46,0.48,0.47,0.47,0.47,0.47,0.47,0.44,0.47,0.46,0.47,0.47,0.46,0.46,0.45,0.45,0.47,0.46,0.46,0.45,0.45,11.56,0.46,false
470,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.91796875,0.52,0.51,0.52,0.52,0.50,0.53,0.51,0.52,0.51,0.51,0.52,0.51,0.52,0.51,0.51,0.52,0.51,0.52,0.53,0.53,0.51,0.52,0.52,0.51,0.50,12.89,0.52,false
471,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.919921875,0.46,0.47,0.48,0.47,0.46,0.46,0.46,0.46,0.47,0.47,0.48,0.45,0.48,0.48,0.48,0.48,0.46,0.45,0.47,0.45,0.47,0.47,0.46,0.46,0.45,11.65,0.47,false
472,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.921875,0.55,0.55,0.56,0.56,0.55,0.54,0.56,0.56,0.55,0.55,0.55,0.54,0.54,0.55,0.57,0.56,0.54,0.56,0.55,0.54,0.56,0.55,0.55,0.55,0.54,13.78,0.55,false
473,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.923828125,0.49,0.51,0.50,0.50,0.49,0.50,0.50,0.49,0.49,0.50,0.49,0.48,0.49,0.49,0.50,0.49,0.48,0.49,0.49,0.48,0.49,0.50,0.48,0.49,0.48,12.29,0.49,false
474,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.92578125,0.50,0.52,0.52,0.51,0.50,0.51,0.50,0.50,0.51,0.50,0.50,0.50,0.51,0.50,0.52,0.49,0.50,0.51,0.50,0.51,0.51,0.51,0.50,0.51,0.51,12.65,0.51,false
475,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.927734375,0.52,0.53,0.51,0.53,0.52,0.53,0.53,0.52,0.54,0.52,0.54,0.52,0.53,0.51,0.53,0.52,0.51,0.51,0.52,0.52,0.52,0.53,0.52,0.53,0.54,13.10,0.52,false
476,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.9296875,0.53,0.54,0.55,0.54,0.53,0.54,0.53,0.55,0.54,0.52,0.55,0.55,0.55,0.55,0.53,0.54,0.53,0.54,0.55,0.55,0.54,0.54,0.54,0.53,0.53,13.49,0.54,false
477,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.931640625,0.57,0.58,0.56,0.55,0.57,0.55,0.57,0.57,0.57,0.58,0.56,0.57,0.58,0.57,0.57,0.57,0.57,0.57,0.57,0.58,0.56,0.57,0.57,0.57,0.56,14.21,0.57,false
478,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.93359375,0.47,0.48,0.49,0.49,0.48,0.49,0.49,0.48,0.50,0.48,0.50,0.45,0.49,0.48,0.49,0.48,0.47,0.47,0.48,0.47,0.48,0.48,0.46,0.48,0.47,12.00,0.48,false
479,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.935546875,0.48,0.49,0.50,0.50,0.48,0.52,0.49,0.50,0.51,0.50,0.50,0.47,0.50,0.48,0.50,0.48,0.49,0.48,0.50,0.49,0.49,0.51,0.48,0.49,0.49,12.32,0.49,false
480,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.9375,0.53,0.56,0.54,0.55,0.53,0.55,0.55,0.54,0.54,0.53,0.54,0.54,0.54,0.53,0.55,0.53,0.52,0.52,0.54,0.54,0.54,0.53,0.54,0.54,0.54,13.46,0.54,false
481,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.939453125,0.55,0.54,0.56,0.56,0.55,0.56,0.55,0.57,0.57,0.54,0.56,0.56,0.57,0.57,0.54,0.55,0.55,0.56,0.57,0.57,0.56,0.55,0.56,0.55,0.54,13.91,0.56,false
482,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.94140625,0.48,0.49,0.51,0.51,0.49,0.52,0.51,0.52,0.51,0.50,0.51,0.46,0.50,0.50,0.50,0.49,0.52,0.49,0.50,0.50,0.50,0.51,0.49,0.49,0.49,12.49,0.50,false
483,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.943359375,0.48,0.48,0.50,0.49,0.47,0.50,0.49,0.50,0.50,0.49,0.49,0.46,0.49,0.49,0.49,0.48,0.50,0.48,0.49,0.48,0.48,0.50,0.48,0.47,0.47,12.15,0.49,false
484,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.9453125,0.54,0.53,0.52,0.52,0.53,0.54,0.52,0.54,0.53,0.53,0.51,0.54,0.54,0.54,0.53,0.53,0.52,0.53,0.53,0.54,0.53,0.53,0.53,0.53,0.52,13.25,0.53,false
485,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.947265625,0.54,0.53,0.52,0.52,0.53,0.54,0.53,0.54,0.53,0.53,0.51,0.54,0.54,0.54,0.53,0.53,0.53,0.53,0.53,0.54,0.53,0.52,0.53,0.53,0.52,13.26,0.53,false
486,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.94921875,0.49,0.50,0.51,0.50,0.49,0.51,0.50,0.52,0.51,0.50,0.50,0.48,0.51,0.50,0.50,0.50,0.51,0.49,0.50,0.49,0.50,0.50,0.49,0.49,0.49,12.48,0.50,false
487,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.951171875,0.51,0.52,0.52,0.51,0.52,0.53,0.51,0.53,0.53,0.52,0.53,0.51,0.53,0.51,0.52,0.53,0.52,0.50,0.52,0.51,0.51,0.51,0.51,0.51,0.52,12.94,0.52,false
488,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.953125,0.56,0.55,0.56,0.57,0.57,0.57,0.56,0.58,0.56,0.56,0.55,0.57,0.57,0.57,0.57,0.56,0.55,0.57,0.57,0.57,0.56,0.57,0.57,0.56,0.54,14.09,0.56,false
489,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.955078125,0.52,0.52,0.51,0.52,0.52,0.52,0.52,0.51,0.53,0.52,0.51,0.52,0.53,0.51,0.52,0.52,0.51,0.51,0.51,0.53,0.51,0.51,0.53,0.53,0.53,12.97,0.52,false
490,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.95703125,0.50,0.50,0.50,0.51,0.49,0.50,0.51,0.51,0.50,0.50,0.50,0.48,0.52,0.50,0.51,0.51,0.49,0.50,0.51,0.52,0.51,0.49,0.51,0.51,0.49,12.57,0.50,false
491,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.958984375,0.49,0.49,0.49,0.50,0.48,0.51,0.50,0.51,0.50,0.50,0.49,0.47,0.51,0.49,0.49,0.50,0.50,0.49,0.49,0.51,0.50,0.49,0.50,0.50,0.49,12.39,0.50,false
492,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.9609375,0.53,0.53,0.52,0.53,0.52,0.52,0.54,0.52,0.54,0.53,0.52,0.52,0.55,0.52,0.53,0.53,0.52,0.52,0.52,0.53,0.52,0.53,0.54,0.54,0.54,13.21,0.53,false
493,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.962890625,0.55,0.56,0.55,0.55,0.55,0.57,0.55,0.55,0.56,0.56,0.56,0.52,0.56,0.55,0.56,0.57,0.56,0.55,0.57,0.55,0.56,0.56,0.56,0.55,0.53,13.86,0.55,false
494,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.96484375,0.53,0.54,0.55,0.56,0.54,0.55,0.55,0.54,0.55,0.55,0.54,0.54,0.56,0.56,0.56,0.55,0.54,0.55,0.55,0.56,0.53,0.55,0.55,0.56,0.54,13.70,0.55,false
495,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.966796875,0.56,0.56,0.58,0.58,0.57,0.58,0.58,0.59,0.58,0.57,0.58,0.57,0.58,0.57,0.58,0.58,0.58,0.57,0.58,0.59,0.57,0.59,0.58,0.58,0.56,14.41,0.58,false
496,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.96875,0.60,0.59,0.59,0.60,0.59,0.60,0.61,0.59,0.60,0.60,0.60,0.59,0.61,0.60,0.59,0.60,0.61,0.57,0.60,0.58,0.59,0.60,0.61,0.60,0.60,14.92,0.60,false
497,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.970703125,0.54,0.54,0.54,0.53,0.55,0.53,0.53,0.56,0.52,0.56,0.55,0.54,0.55,0.54,0.55,0.57,0.52,0.55,0.53,0.56,0.53,0.53,0.55,0.55,0.54,13.56,0.54,false
498,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.97265625,0.59,0.58,0.61,0.59,0.58,0.60,0.59,0.59,0.58,0.61,0.59,0.59,0.60,0.59,0.59,0.59,0.59,0.60,0.59,0.60,0.58,0.58,0.60,0.58,0.58,14.77,0.59,false
499,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.974609375,0.62,0.61,0.63,0.63,0.62,0.63,0.63,0.63,0.62,0.62,0.62,0.62,0.64,0.63,0.62,0.61,0.63,0.63,0.63,0.63,0.62,0.63,0.63,0.62,0.62,15.62,0.62,false
500,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.9765625,0.54,0.55,0.55,0.54,0.54,0.53,0.54,0.56,0.53,0.56,0.56,0.55,0.57,0.55,0.55,0.57,0.52,0.56,0.54,0.56,0.55,0.53,0.55,0.54,0.54,13.68,0.55,false
501,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.978515625,0.50,0.52,0.52,0.49,0.49,0.49,0.50,0.51,0.51,0.50,0.50,0.49,0.52,0.51,0.51,0.51,0.49,0.50,0.51,0.51,0.51,0.50,0.51,0.51,0.50,12.61,0.50,false
502,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.98046875,0.53,0.55,0.55,0.55,0.53,0.54,0.55,0.56,0.55,0.53,0.55,0.53,0.56,0.54,0.55,0.53,0.54,0.53,0.54,0.56,0.54,0.55,0.54,0.54,0.54,13.58,0.54,false
503,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.982421875,0.61,0.61,0.60,0.62,0.61,0.61,0.61,0.62,0.62,0.62,0.61,0.61,0.64,0.62,0.62,0.61,0.62,0.62,0.61,0.63,0.61,0.62,0.61,0.61,0.61,15.38,0.62,false
504,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.984375,0.52,0.55,0.53,0.51,0.51,0.52,0.52,0.55,0.52,0.52,0.55,0.51,0.54,0.52,0.52,0.52,0.51,0.52,0.53,0.52,0.52,0.51,0.54,0.53,0.52,13.11,0.52,false
505,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.986328125,0.52,0.56,0.57,0.54,0.53,0.55,0.55,0.57,0.56,0.54,0.55,0.55,0.55,0.54,0.54,0.54,0.55,0.55,0.57,0.55,0.55,0.54,0.55,0.56,0.54,13.72,0.55,false
506,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.98828125,0.56,0.56,0.58,0.58,0.55,0.56,0.56,0.58,0.56,0.55,0.58,0.55,0.58,0.56,0.57,0.56,0.56,0.55,0.56,0.58,0.56,0.57,0.55,0.56,0.56,14.09,0.56,false
507,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.990234375,0.54,0.56,0.57,0.55,0.55,0.55,0.55,0.56,0.56,0.55,0.54,0.55,0.56,0.55,0.54,0.54,0.55,0.54,0.56,0.55,0.56,0.54,0.56,0.56,0.55,13.79,0.55,false
508,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.9921875,0.56,0.58,0.58,0.56,0.56,0.57,0.58,0.57,0.57,0.56,0.56,0.56,0.57,0.57,0.55,0.56,0.56,0.56,0.57,0.56,0.58,0.56,0.57,0.57,0.58,14.17,0.57,false
509,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.994140625,0.55,0.57,0.55,0.54,0.54,0.56,0.57,0.56,0.57,0.55,0.55,0.54,0.56,0.55,0.55,0.54,0.56,0.56,0.57,0.55,0.57,0.55,0.57,0.56,0.54,13.88,0.56,false
510,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.99609375,0.54,0.57,0.55,0.53,0.53,0.56,0.56,0.55,0.55,0.54,0.54,0.53,0.54,0.55,0.54,0.55,0.54,0.54,0.56,0.54,0.55,0.54,0.55,0.55,0.55,13.65,0.55,false
511,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.998046875,0.54,0.57,0.56,0.55,0.54,0.56,0.57,0.57,0.56,0.54,0.55,0.54,0.55,0.55,0.55,0.55,0.55,0.55,0.57,0.56,0.55,0.54,0.56,0.57,0.56,13.86,0.55,false
512,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,1,0.63,0.65,0.65,0.64,0.65,0.65,0.64,0.66,0.64,0.63,0.65,0.64,0.66,0.65,0.64,0.64,0.65,0.64,0.65,0.65,0.63,0.65,0.63,0.64,0.63,16.09,0.64,false
