id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly,anomaly_1,anomaly_2,anomaly_3,anomaly_4,anomaly_5,anomaly_6,anomaly_7,anomaly_8,anomaly_9,anomaly_10,anomaly_11,anomaly_12,anomaly_13,anomaly_14,anomaly_15,anomaly_16,anomaly_17,anomaly_18,anomaly_19,anomaly_20,anomaly_21,anomaly_22,anomaly_23,anomaly_24,anomaly_25,anomaly_average,anomaly_probability
213,uplink_message.rx_metadata_0.time,0.416015625,received_at,0.416015625,0.41,0.42,0.42,0.41,0.42,0.42,0.42,0.41,0.43,0.43,0.41,0.41,0.42,0.41,0.43,0.43,0.40,0.41,0.42,0.43,0.41,0.43,0.42,0.42,0.42,10.46,0.42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
214,uplink_message.rx_metadata_0.time,0.41796875,received_at,0.41796875,0.38,0.39,0.37,0.38,0.39,0.38,0.39,0.39,0.39,0.39,0.38,0.39,0.39,0.38,0.38,0.40,0.38,0.38,0.39,0.39,0.38,0.38,0.38,0.38,0.38,9.61,0.38,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
215,uplink_message.rx_metadata_0.time,0.419921875,received_at,0.419921875,0.45,0.47,0.45,0.44,0.47,0.45,0.46,0.46,0.46,0.47,0.44,0.46,0.44,0.45,0.45,0.45,0.44,0.47,0.46,0.46,0.48,0.46,0.45,0.46,0.46,11.41,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
216,uplink_message.rx_metadata_0.time,0.421875,received_at,0.421875,0.55,0.55,0.54,0.55,0.53,0.54,0.55,0.54,0.55,0.56,0.55,0.54,0.55,0.53,0.54,0.54,0.56,0.55,0.53,0.55,0.55,0.55,0.54,0.53,0.56,13.63,0.55,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00,true
217,uplink_message.rx_metadata_0.time,0.423828125,received_at,0.423828125,0.38,0.40,0.37,0.38,0.39,0.39,0.38,0.39,0.39,0.39,0.38,0.39,0.38,0.37,0.38,0.39,0.38,0.39,0.39,0.39,0.38,0.38,0.39,0.38,0.38,9.61,0.38,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
218,uplink_message.rx_metadata_0.time,0.42578125,received_at,0.42578125,0.38,0.39,0.38,0.38,0.39,0.38,0.38,0.40,0.39,0.39,0.38,0.39,0.39,0.38,0.38,0.39,0.38,0.39,0.39,0.39,0.38,0.38,0.38,0.39,0.38,9.63,0.39,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
219,uplink_message.rx_metadata_0.time,0.427734375,received_at,0.427734375,0.43,0.44,0.43,0.43,0.44,0.43,0.44,0.44,0.44,0.45,0.43,0.44,0.43,0.42,0.44,0.43,0.42,0.44,0.43,0.44,0.44,0.43,0.43,0.44,0.44,10.87,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
220,uplink_message.rx_metadata_0.time,0.4296875,received_at,0.4296875,0.44,0.45,0.45,0.44,0.45,0.43,0.45,0.45,0.45,0.46,0.43,0.45,0.44,0.43,0.45,0.44,0.43,0.46,0.44,0.45,0.46,0.44,0.44,0.44,0.45,11.12,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
221,uplink_message.rx_metadata_0.time,0.431640625,received_at,0.431640625,0.38,0.39,0.39,0.38,0.39,0.39,0.39,0.40,0.40,0.39,0.38,0.40,0.39,0.38,0.38,0.40,0.38,0.38,0.39,0.39,0.39,0.38,0.39,0.39,0.38,9.70,0.39,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
222,uplink_message.rx_metadata_0.time,0.43359375,received_at,0.43359375,0.40,0.41,0.41,0.40,0.41,0.40,0.40,0.41,0.41,0.41,0.40,0.41,0.40,0.38,0.40,0.41,0.39,0.40,0.39,0.39,0.40,0.40,0.39,0.40,0.40,10.02,0.40,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
223,uplink_message.rx_metadata_0.time,0.435546875,received_at,0.435546875,0.47,0.48,0.47,0.46,0.48,0.49,0.46,0.46,0.48,0.45,0.47,0.49,0.48,0.46,0.47,0.49,0.46,0.45,0.47,0.47,0.47,0.46,0.47,0.44,0.49,11.74,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
224,uplink_message.rx_metadata_0.time,0.4375,received_at,0.4375,0.46,0.45,0.46,0.44,0.46,0.46,0.45,0.45,0.46,0.45,0.46,0.45,0.45,0.45,0.44,0.45,0.45,0.45,0.46,0.45,0.44,0.43,0.46,0.43,0.46,11.27,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
225,uplink_message.rx_metadata_0.time,0.439453125,received_at,0.439453125,0.45,0.45,0.45,0.44,0.45,0.46,0.45,0.45,0.45,0.44,0.44,0.45,0.45,0.45,0.44,0.45,0.45,0.45,0.46,0.45,0.44,0.43,0.45,0.43,0.46,11.19,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
226,uplink_message.rx_metadata_0.time,0.44140625,received_at,0.44140625,0.47,0.49,0.50,0.49,0.48,0.47,0.49,0.47,0.50,0.48,0.48,0.47,0.49,0.48,0.47,0.49,0.47,0.49,0.46,0.47,0.49,0.48,0.47,0.48,0.48,12.01,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
