id,received_at,uplink_message.rx_metadata.0.time,uplink_message.rx_metadata.0.timestamp,uplink_message.rx_metadata.1.time,uplink_message.rx_metadata.1.timestamp,uplink_message.rx_metadata.2.time,uplink_message.rx_metadata.2.timestamp,uplink_message.rx_metadata.3.time,uplink_message.rx_metadata.3.timestamp,uplink_message.rx_metadata.4.time,uplink_message.rx_metadata.4.timestamp,uplink_message.received_at,uplink_message.settings.timestamp,uplink_message.settings.time,score
9068,0.9990084829789578,0.9990084829789578,0.3305116431581577,0.9989825910015826,0.10740469321505274,0.9988899851998027,0.6390827953515757,0.9997334754797441,0.6391843950912749,1,0.10417530341473574,0.9990084829789578,0.3305116431581577,0.9990084829789578,0.67
8968,0.9879916271896001,0.9879916271896001,0.9629398716002279,0.9881302283517974,0.6541860813262279,0.9881598421312284,0.431117240672695,0.9893390191897654,0.9629145845682308,0.986046511627907,0.42853779539565845,0.9879916271896001,0.9629398716002279,0.9879916271896001,0.66
9024,0.9941610664316404,0.9941610664316404,0.9155822636215073,0.9942346823423016,0.6068560889681027,0.9942032560434139,0.38378636706781,0.9952025586353944,0.9155999230667031,0.9945736434108527,0.38111311298011497,0.9941610664316404,0.9155822636215073,0.9941610664316404,0.66
9031,0.9949322463368955,0.9949322463368955,0.6977661483301723,0.9950260004521818,0.006280228064692904,0.9950666008880118,0.474607230294252,0.9960021321961621,0.006260076543106806,0.9953488372093023,0.4721174287639047,0.9949322463368955,0.6977661483301723,0.9949322463368955,0.66
9054,0.9974661231684477,0.9974661231684477,0.8940931515527489,0.9975130002260909,0.11702358450492122,0.9974099654662062,0.4256298599482825,0.9984008528784648,0.42570452208719567,0.9984496124031008,0.892334574377806,0.9974661231684477,0.8940931515527489,0.9974661231684477,0.66
9067,0.9988983144210642,0.9988983144210642,0.614470498160447,0.998869545557314,0.08271675889007589,0.998766650222003,0.6144156292736754,0.9994669509594882,0.3058273246524257,0.9992248062015504,0.07943744177892705,0.9988983144210642,0.614470498160447,0.9988983144210642,0.66
8971,0.9883221328632809,0.9883221328632809,0.027738604505508836,0.9884693646846032,0.027768222334299392,0.9885298470646275,0.4960963440055356,0.9898720682302772,0.7192576407706942,0.9868217054263566,0.4936481456889783,0.9883221328632809,0.027738604505508836,0.9883221328632809,0.65
8991,0.9905255040211524,0.9905255040211524,0.0476927962655536,0.9906172281257065,0.35632421619326343,0.9906265416872225,0.356303983499994,0.9917377398720683,0.8247569442618712,0.9883720930232558,0.8228681949505674,0.9905255040211524,0.0476927962655536,0.9905255040211524,0.65
9002,0.9917373581579817,0.9917373581579817,0.5216107751845749,0.9918607280126611,0.989894613209472,0.9918598914652196,0.2129428035251973,0.9930703624733476,0.521635324557491,0.9906976744186047,0.9884461582541506,0.9917373581579817,0.5216107751845749,0.9917373581579817,0.65
9050,0.9970254489368734,0.9970254489368734,0.33484358278310583,0.9970608184490165,0.3348281306429311,0.9970399605328071,0.026202061043943636,0.997867803837953,0.8032570121166589,0.9968992248062015,0.801329392560871,0.9970254489368734,0.33484358278310583,0.9970254489368734,0.65
8849,0.9748815688002644,0.9748815688002644,0.007075127336245919,0.9750169568166402,0.4754372922784402,0.9743463246176616,0.6985072375364904,0.9770788912579957,0.007109082009973245,0.9728682170542635,0.4729449682289535,0.9748815688002644,0.007075127336245919,0.9748815688002644,0.64
8862,0.976313760052881,0.976313760052881,0.21053828191995508,0.976486547592132,0.9019389413241077,0.9759496793290577,0.21054207474931236,0.978411513859275,0.6789578537586739,0.9751937984496124,0.6767895430111167,0.976313760052881,0.21053828191995508,0.976313760052881,0.64
8881,0.9784069626528589,0.9784069626528589,0.9693711569572385,0.011417589871128193,0,0.001356684755796744,0,0,0,0,0,0.9784069626528589,0.9693711569572385,0.9784069626528589,0.64
9001,0.9916271896000881,0.9916271896000881,0.18750354823877396,0.9917476825683925,0.49609354917720816,0.9917365564874199,0.9644433164625219,0.9928038379530917,0.4961784462483591,0.9899224806201551,0.9629411107045494,0.9916271896000881,0.18750354823877396,0.9916271896000881,0.64
9030,0.9948220777790019,0.9948220777790019,0.004560044547975962,0.9949129550079132,0.0045928664541215365,0.9949432659102121,0.47291986633052546,0.9957356076759062,0.46953852265966384,0,0,0.9948220777790019,0.004560044547975962,0.9948220777790019,0.64
9051,0.997135617494767,0.997135617494767,0.828147042999663,0.9971738638932851,0.35971318547959025,0.9971632955106068,0.05108716763658218,0.9981343283582089,0.35973858136701425,0.9976744186046511,0.8262647452163476,0.997135617494767,0.828147042999663,0.997135617494767,0.64
9057,0.9977966288421285,0.9977966288421285,0.9430678705752724,0.9978521365588967,0.4746173645778182,0.9977799703996053,0.4745976066976827,0.9986673773987207,0.9396238728470717,0,0,0.9977966288421285,0.9430678705752724,0.9977966288421285,0.64
8597,0.9471190922110829,0.9471190922110829,0.09572630030047745,0.9468686411937599,0.09574711560627204,0.9456092747903305,0.5640818431203048,0.9466950959488273,0.7872469440114471,0.9279069767441861,0.5617603684402138,0.9471190922110829,0.09572630030047745,0.9471190922110829,0.63
8625,0.9502038118321031,0.9502038118321031,0.0070833183023570655,0.011417589871128193,0,0.001356684755796744,0,0,0,0,0,0.9502038118321031,0.0070833183023570655,0.9502038118321031,0.63
8657,0.9537292056846975,0.9537292056846975,0.04442043055291036,0.9535383224056071,0.04440438003817997,0.9523926985693143,0.5127600345410467,0.9541577825159915,0.7359194280434032,0.9372093023255814,0.5103366788215508,0.9537292056846975,0.04442043055291036,0.9537292056846975,0.63
8754,0.9644155558003745,0.9644155558003745,0.22449692098663693,0.9643906850553923,0.0014095650857515495,0.9633695115934879,0.533080898065985,0.9650852878464818,0.5331700737839722,0.9550387596899225,1,0.9644155558003745,0.22449692098663693,0.9644155558003745,0.63
8782,0.9675002754213947,0.9675002754213947,0.6929261624835953,0.9674429120506444,0.0014398302615781392,0.9665762210162803,0.0014180972125581767,0.9693496801705757,0.4698305038677788,0.9596899224806201,0.46726449421511834,0.9675002754213947,0.6929261624835953,0.9675002754213947,0.63
8814,0.9710256692739893,0.9710256692739893,0.9800719881735174,0.9710603662672395,0.20298671721749115,0.9702762703502713,0.5115913470878293,0.9733475479744137,0.5116776233865113,0.9666666666666667,0.9784675696731434,0.9710256692739893,0.9800719881735174,0.9710256692739893,0.63
8906,0.9811611766001983,0.9811611766001983,0.9585766528893627,0.981234456251413,0.9584705934980979,0.9810064134188455,0.6498466619169457,0.9832089552238806,0.4268310007523291,0.9790697674418605,0.424187100577966,0.9811611766001983,0.9585766528893627,0.9811611766001983,0.63
9066,0.9987881458631707,0.9987881458631707,0.04236958347204307,0.011417589871128193,0,0.001356684755796744,0,0,0,0,0,0.9987881458631707,0.04236958347204307,0.9987881458631707,0.63
15,0.0016525283684036575,0.0016525283684036575,0.7396874136844402,0.0016956816640289396,0.27106665568655974,0.00185002466699556,0.2711043940700238,0.0018656716417910447,0.9626646694164059,0.0015503875968992248,0.7373713814910617,0.0016525283684036575,0.7396874136844402,0.0016525283684036575,0.62
8792,0.9686019610003305,0.9686019610003305,0.10459957151340953,0.9685733664933304,0.5729486493517363,0.9676862358164775,0.10461879469447778,0.9701492537313433,0.7961186705092828,0.9612403100775194,0.5706517515626283,0.9686019610003305,0.10459957151340953,0.9686019610003305,0.62
