id,value_y,value_x,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
217,0.2716049382716049,0.4348697394789579,0.43,0.42,0.42,0.44,0.42,0.43,0.42,0.43,0.44,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.44,0.43,0.42,0.43,0.42,0.43,0.44,0.42,0.43,10.69,0.43,false
218,0.7037037037037037,0.43687374749499,0.41,0.40,0.41,0.41,0.40,0.41,0.40,0.42,0.41,0.42,0.42,0.42,0.42,0.40,0.40,0.41,0.41,0.42,0.42,0.43,0.41,0.41,0.42,0.41,0.40,10.29,0.41,false
219,0.30864197530864196,0.43887775551102204,0.42,0.40,0.41,0.42,0.42,0.42,0.40,0.41,0.41,0.42,0.40,0.41,0.42,0.40,0.41,0.42,0.41,0.41,0.42,0.41,0.41,0.40,0.42,0.41,0.42,10.30,0.41,false
220,0.7407407407407407,0.4408817635270541,0.44,0.43,0.43,0.44,0.42,0.43,0.42,0.43,0.45,0.44,0.43,0.44,0.44,0.42,0.43,0.43,0.43,0.43,0.44,0.44,0.42,0.44,0.43,0.43,0.45,10.83,0.43,false
221,0.345679012345679,0.44288577154308617,0.45,0.43,0.45,0.44,0.45,0.44,0.43,0.45,0.43,0.46,0.46,0.44,0.43,0.44,0.44,0.44,0.45,0.44,0.44,0.43,0.44,0.46,0.43,0.45,0.44,11.06,0.44,false
222,0.35802469135802467,0.44488977955911824,0.44,0.44,0.44,0.42,0.44,0.46,0.42,0.46,0.45,0.44,0.44,0.44,0.43,0.44,0.44,0.45,0.44,0.43,0.43,0.44,0.45,0.44,0.44,0.44,0.44,11.00,0.44,false
223,0.37037037037037035,0.4468937875751503,0.40,0.41,0.40,0.41,0.41,0.42,0.39,0.40,0.39,0.40,0.40,0.41,0.40,0.40,0.40,0.38,0.41,0.39,0.40,0.39,0.41,0.40,0.40,0.41,0.40,10.03,0.40,false
224,0.6296296296296297,0.44889779559118237,0.42,0.42,0.41,0.42,0.41,0.43,0.41,0.43,0.42,0.41,0.41,0.40,0.41,0.41,0.41,0.39,0.43,0.41,0.41,0.42,0.42,0.41,0.40,0.41,0.41,10.33,0.41,false
225,0.3950617283950617,0.45090180360721444,0.44,0.41,0.43,0.43,0.44,0.43,0.43,0.44,0.42,0.41,0.42,0.42,0.42,0.42,0.43,0.42,0.43,0.43,0.42,0.42,0.43,0.43,0.43,0.43,0.44,10.67,0.43,false
226,0.9753086419753086,0.4529058116232465,0.47,0.46,0.44,0.46,0.45,0.48,0.45,0.45,0.45,0.45,0.47,0.45,0.46,0.47,0.46,0.44,0.46,0.45,0.43,0.46,0.46,0.47,0.45,0.46,0.44,11.39,0.46,false
227,0.4074074074074074,0.45490981963927857,0.45,0.43,0.44,0.45,0.44,0.44,0.44,0.46,0.45,0.42,0.43,0.45,0.46,0.43,0.44,0.44,0.44,0.44,0.44,0.43,0.44,0.44,0.43,0.45,0.46,11.04,0.44,false
228,0.5308641975308642,0.45691382765531063,0.44,0.44,0.45,0.46,0.46,0.44,0.41,0.43,0.43,0.43,0.43,0.43,0.43,0.41,0.43,0.43,0.44,0.43,0.43,0.44,0.43,0.45,0.43,0.43,0.44,10.87,0.43,false
229,0.41975308641975306,0.4589178356713427,0.48,0.46,0.46,0.46,0.46,0.49,0.45,0.45,0.46,0.47,0.45,0.46,0.45,0.45,0.47,0.45,0.46,0.46,0.45,0.48,0.46,0.47,0.45,0.45,0.46,11.51,0.46,false
230,0.8641975308641975,0.46092184368737477,0.49,0.48,0.50,0.49,0.50,0.48,0.48,0.49,0.48,0.49,0.49,0.49,0.49,0.47,0.48,0.49,0.48,0.48,0.49,0.49,0.49,0.50,0.49,0.47,0.49,12.17,0.49,false
231,0.43209876543209874,0.46292585170340683,0.46,0.44,0.46,0.45,0.45,0.46,0.44,0.45,0.45,0.45,0.45,0.46,0.45,0.45,0.45,0.44,0.45,0.44,0.44,0.47,0.45,0.46,0.45,0.44,0.44,11.25,0.45,false
232,0.4691358024691358,0.4649298597194389,0.44,0.44,0.44,0.44,0.43,0.44,0.42,0.45,0.45,0.44,0.44,0.44,0.43,0.43,0.45,0.45,0.46,0.44,0.44,0.44,0.43,0.45,0.45,0.44,0.45,11.03,0.44,false
233,0.4567901234567901,0.46693386773547096,0.45,0.45,0.46,0.46,0.45,0.44,0.43,0.46,0.42,0.43,0.46,0.45,0.46,0.44,0.44,0.44,0.44,0.45,0.44,0.45,0.46,0.46,0.44,0.45,0.44,11.17,0.45,false
234,0.8395061728395061,0.46893787575150303,0.47,0.46,0.45,0.45,0.46,0.47,0.45,0.46,0.45,0.44,0.45,0.46,0.47,0.45,0.46,0.44,0.45,0.47,0.46,0.46,0.46,0.47,0.45,0.46,0.46,11.43,0.46,false
