id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly,anomaly_1,anomaly_2,anomaly_3,anomaly_4,anomaly_5,anomaly_6,anomaly_7,anomaly_8,anomaly_9,anomaly_10,anomaly_11,anomaly_12,anomaly_13,anomaly_14,anomaly_15,anomaly_16,anomaly_17,anomaly_18,anomaly_19,anomaly_20,anomaly_21,anomaly_22,anomaly_23,anomaly_24,anomaly_25,anomaly_average,anomaly_probability
816,i_uiipu,3.33,month_day_hour_min,816,0.45,0.39,0.40,0.44,0.42,0.45,0.44,0.45,0.44,0.43,0.44,0.41,0.47,0.45,0.41,0.40,0.41,0.43,0.48,0.43,0.44,0.46,0.46,0.45,0.42,10.87,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
817,i_uiipu,3.6,month_day_hour_min,817,0.47,0.44,0.43,0.52,0.48,0.48,0.46,0.44,0.49,0.47,0.49,0.47,0.46,0.46,0.44,0.44,0.43,0.46,0.47,0.45,0.45,0.45,0.49,0.49,0.45,11.58,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
818,i_uiipu,3.53,month_day_hour_min,818,0.42,0.40,0.39,0.42,0.41,0.40,0.40,0.43,0.41,0.40,0.42,0.42,0.44,0.41,0.40,0.39,0.38,0.42,0.44,0.40,0.41,0.41,0.46,0.42,0.42,10.32,0.41,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
819,i_uiipu,18.33,month_day_hour_min,819,0.50,0.44,0.43,0.47,0.46,0.41,0.47,0.54,0.49,0.53,0.49,0.45,0.44,0.46,0.46,0.44,0.46,0.48,0.54,0.48,0.50,0.48,0.55,0.50,0.50,11.97,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
820,i_uiipu,114,month_day_hour_min,820,0.45,0.45,0.43,0.45,0.44,0.43,0.42,0.44,0.46,0.41,0.43,0.43,0.46,0.47,0.42,0.41,0.42,0.41,0.48,0.45,0.46,0.49,0.44,0.43,0.44,11.02,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
821,i_uiipu,110.73,month_day_hour_min,821,0.41,0.41,0.38,0.41,0.39,0.37,0.40,0.41,0.40,0.40,0.42,0.40,0.43,0.40,0.41,0.36,0.38,0.39,0.44,0.42,0.42,0.44,0.41,0.41,0.39,10.10,0.40,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
822,i_uiipu,111.27,month_day_hour_min,822,0.41,0.42,0.38,0.40,0.39,0.38,0.39,0.44,0.39,0.40,0.41,0.40,0.43,0.40,0.40,0.36,0.38,0.39,0.45,0.42,0.42,0.44,0.42,0.42,0.39,10.13,0.41,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
823,i_uiipu,104.93,month_day_hour_min,823,0.43,0.41,0.38,0.39,0.41,0.40,0.40,0.44,0.40,0.43,0.40,0.41,0.41,0.40,0.40,0.36,0.40,0.40,0.44,0.43,0.42,0.45,0.40,0.41,0.41,10.23,0.41,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
824,i_uiipu,82.73,month_day_hour_min,824,0.49,0.45,0.42,0.44,0.43,0.40,0.40,0.47,0.46,0.44,0.44,0.43,0.43,0.47,0.41,0.38,0.41,0.43,0.46,0.45,0.40,0.44,0.45,0.44,0.44,10.88,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
825,i_uiipu,73.13,month_day_hour_min,825,0.45,0.47,0.42,0.45,0.44,0.39,0.43,0.48,0.42,0.42,0.43,0.43,0.44,0.45,0.41,0.37,0.42,0.43,0.47,0.45,0.43,0.45,0.43,0.43,0.43,10.84,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
826,i_uiipu,70.67,month_day_hour_min,826,0.45,0.44,0.43,0.42,0.43,0.38,0.43,0.48,0.42,0.42,0.40,0.43,0.45,0.43,0.41,0.38,0.42,0.41,0.45,0.45,0.41,0.45,0.42,0.42,0.42,10.65,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
827,i_uiipu,67.27,month_day_hour_min,827,0.49,0.43,0.43,0.44,0.44,0.44,0.44,0.48,0.45,0.44,0.42,0.44,0.47,0.45,0.44,0.40,0.43,0.41,0.48,0.48,0.44,0.46,0.45,0.42,0.47,11.14,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
828,i_uiipu,93.8,month_day_hour_min,828,0.46,0.39,0.40,0.43,0.41,0.40,0.41,0.42,0.44,0.42,0.44,0.41,0.42,0.41,0.41,0.38,0.42,0.43,0.44,0.43,0.43,0.45,0.40,0.44,0.41,10.50,0.42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
829,i_uiipu,159.13,month_day_hour_min,829,0.43,0.43,0.40,0.44,0.48,0.41,0.43,0.42,0.45,0.41,0.43,0.44,0.43,0.44,0.46,0.43,0.42,0.46,0.46,0.45,0.42,0.48,0.45,0.47,0.45,10.99,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
830,i_uiipu,188.07,month_day_hour_min,830,0.44,0.45,0.41,0.45,0.48,0.42,0.45,0.44,0.48,0.43,0.43,0.46,0.44,0.44,0.48,0.44,0.46,0.46,0.48,0.43,0.44,0.49,0.42,0.48,0.45,11.25,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
831,i_uiipu,189.4,month_day_hour_min,831,0.46,0.46,0.43,0.44,0.48,0.41,0.45,0.44,0.45,0.45,0.46,0.44,0.45,0.43,0.48,0.44,0.43,0.45,0.46,0.44,0.44,0.48,0.45,0.46,0.44,11.22,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
832,i_uiipu,187.53,month_day_hour_min,832,0.47,0.46,0.44,0.43,0.46,0.41,0.46,0.45,0.46,0.43,0.41,0.49,0.43,0.43,0.45,0.46,0.42,0.46,0.47,0.45,0.43,0.46,0.42,0.44,0.45,11.14,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
833,i_uiipu,187.6,month_day_hour_min,833,0.45,0.43,0.43,0.46,0.50,0.42,0.45,0.47,0.48,0.44,0.45,0.47,0.45,0.45,0.49,0.45,0.47,0.44,0.45,0.45,0.46,0.52,0.43,0.49,0.47,11.47,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
834,i_uiipu,277.47,month_day_hour_min,834,0.52,0.54,0.46,0.52,0.49,0.52,0.47,0.48,0.55,0.47,0.47,0.50,0.48,0.49,0.49,0.49,0.48,0.51,0.49,0.45,0.50,0.49,0.49,0.40,0.44,12.19,0.49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
835,i_uiipu,307.87,month_day_hour_min,835,0.48,0.50,0.41,0.47,0.45,0.45,0.43,0.45,0.49,0.42,0.40,0.45,0.49,0.49,0.45,0.44,0.46,0.43,0.47,0.41,0.44,0.45,0.47,0.45,0.42,11.27,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
