id,valueY,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
103,0.8,0.028674832962138085,0.43,0.42,0.41,0.42,0.41,0.42,0.43,0.41,0.42,0.41,0.43,0.42,0.42,0.41,0.41,0.41,0.41,0.42,0.42,0.43,0.42,0.43,0.42,0.41,0.43,10.47,0.42,false
104,0.8666666666666667,0.028953229398663696,0.45,0.46,0.45,0.45,0.46,0.45,0.45,0.45,0.46,0.44,0.46,0.45,0.43,0.44,0.45,0.45,0.45,0.44,0.44,0.46,0.44,0.46,0.43,0.46,0.47,11.25,0.45,false
105,0.9333333333333333,0.02923162583518931,0.45,0.47,0.46,0.45,0.44,0.44,0.45,0.44,0.45,0.45,0.44,0.44,0.46,0.44,0.43,0.44,0.44,0.43,0.45,0.44,0.45,0.46,0.45,0.43,0.46,11.16,0.45,false
106,0.4,0.02951002227171492,0.48,0.47,0.48,0.47,0.45,0.47,0.47,0.50,0.47,0.48,0.46,0.48,0.47,0.47,0.47,0.48,0.46,0.46,0.46,0.47,0.47,0.47,0.47,0.47,0.47,11.77,0.47,false
107,0,0.029788418708240536,0.50,0.50,0.48,0.48,0.47,0.46,0.49,0.48,0.48,0.48,0.47,0.48,0.47,0.48,0.49,0.48,0.47,0.48,0.47,0.48,0.48,0.48,0.48,0.49,0.48,12.00,0.48,false
108,0.06666666666666667,0.030066815144766147,0.45,0.45,0.44,0.44,0.43,0.43,0.45,0.45,0.43,0.42,0.44,0.44,0.44,0.43,0.44,0.44,0.43,0.44,0.44,0.44,0.43,0.43,0.43,0.44,0.44,10.94,0.44,false
109,0.13333333333333333,0.030345211581291758,0.47,0.44,0.45,0.46,0.44,0.44,0.44,0.45,0.44,0.43,0.44,0.44,0.44,0.44,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.44,0.45,0.43,0.46,11.10,0.44,false
110,0.2,0.030623608017817373,0.48,0.49,0.48,0.50,0.48,0.48,0.50,0.49,0.50,0.47,0.49,0.48,0.48,0.49,0.49,0.52,0.49,0.50,0.47,0.48,0.49,0.48,0.50,0.47,0.50,12.20,0.49,false
111,0.26666666666666666,0.030902004454342984,0.42,0.42,0.41,0.41,0.41,0.42,0.43,0.41,0.42,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.44,0.43,0.42,0.44,0.42,0.43,10.54,0.42,false
112,0.3333333333333333,0.031180400890868598,0.42,0.42,0.42,0.42,0.41,0.41,0.42,0.42,0.41,0.41,0.43,0.42,0.41,0.42,0.42,0.41,0.42,0.42,0.41,0.43,0.42,0.43,0.42,0.41,0.43,10.46,0.42,false
113,0.4,0.03145879732739421,0.46,0.45,0.46,0.46,0.43,0.45,0.46,0.46,0.46,0.45,0.44,0.47,0.44,0.46,0.46,0.46,0.45,0.45,0.46,0.47,0.46,0.47,0.46,0.45,0.46,11.40,0.46,false
114,0.4666666666666667,0.03173719376391982,0.42,0.43,0.42,0.42,0.43,0.43,0.44,0.42,0.42,0.43,0.42,0.43,0.42,0.42,0.42,0.42,0.44,0.43,0.44,0.46,0.43,0.43,0.43,0.42,0.44,10.71,0.43,false
115,0.5333333333333333,0.032015590200445435,0.42,0.43,0.41,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.43,0.43,0.42,0.42,0.41,0.42,0.42,0.43,0.42,0.43,0.41,0.42,0.42,0.41,0.44,10.51,0.42,false
116,0.9333333333333333,0.03229398663697105,0.42,0.43,0.41,0.42,0.42,0.42,0.42,0.41,0.42,0.42,0.43,0.42,0.41,0.40,0.42,0.42,0.42,0.41,0.42,0.42,0.42,0.43,0.42,0.43,0.44,10.50,0.42,false
117,0.6666666666666666,0.03257238307349666,0.42,0.42,0.41,0.41,0.41,0.42,0.41,0.41,0.42,0.40,0.43,0.41,0.42,0.41,0.41,0.41,0.40,0.42,0.41,0.42,0.41,0.42,0.41,0.41,0.43,10.35,0.41,false
118,0.7333333333333333,0.03285077951002227,0.42,0.43,0.42,0.43,0.41,0.42,0.43,0.42,0.42,0.43,0.43,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.44,10.60,0.42,false
119,0.13333333333333333,0.033129175946547886,0.44,0.44,0.44,0.45,0.43,0.43,0.44,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.45,0.43,0.42,0.43,0.43,0.44,0.45,0.43,0.44,0.43,0.45,10.89,0.44,false
120,0.2,0.0334075723830735,0.46,0.44,0.44,0.45,0.43,0.45,0.45,0.45,0.45,0.45,0.44,0.44,0.45,0.44,0.44,0.45,0.45,0.43,0.45,0.45,0.46,0.45,0.45,0.44,0.47,11.18,0.45,false
121,0.8,0.03368596881959911,0.42,0.44,0.42,0.41,0.40,0.43,0.42,0.41,0.42,0.41,0.43,0.42,0.43,0.41,0.42,0.41,0.41,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.42,10.51,0.42,false
122,0.8666666666666667,0.03396436525612472,0.43,0.44,0.45,0.43,0.43,0.44,0.45,0.44,0.45,0.44,0.44,0.44,0.43,0.43,0.44,0.44,0.45,0.43,0.43,0.44,0.43,0.45,0.43,0.44,0.46,10.98,0.44,false
123,0.9333333333333333,0.034242761692650336,0.52,0.53,0.50,0.51,0.51,0.51,0.53,0.51,0.52,0.52,0.53,0.51,0.53,0.50,0.51,0.52,0.50,0.51,0.52,0.52,0.53,0.54,0.52,0.50,0.52,12.92,0.52,false
124,0.4,0.034521158129175944,0.44,0.45,0.45,0.44,0.44,0.44,0.46,0.44,0.45,0.45,0.44,0.45,0.45,0.45,0.45,0.44,0.45,0.45,0.44,0.45,0.47,0.45,0.46,0.45,0.46,11.22,0.45,false
125,0,0.03479955456570156,0.48,0.48,0.48,0.47,0.47,0.47,0.48,0.47,0.47,0.48,0.48,0.48,0.48,0.48,0.49,0.50,0.48,0.49,0.47,0.50,0.48,0.48,0.47,0.48,0.48,11.99,0.48,false
126,0.06666666666666667,0.03507795100222717,0.43,0.43,0.43,0.43,0.42,0.43,0.44,0.43,0.42,0.42,0.43,0.43,0.43,0.43,0.44,0.44,0.43,0.43,0.42,0.43,0.43,0.43,0.43,0.44,0.43,10.75,0.43,false
127,0.13333333333333333,0.03535634743875279,0.44,0.44,0.44,0.45,0.43,0.43,0.44,0.45,0.44,0.43,0.43,0.44,0.44,0.45,0.45,0.44,0.43,0.44,0.43,0.45,0.44,0.45,0.44,0.44,0.45,11.01,0.44,false
128,0.2,0.035634743875278395,0.43,0.43,0.43,0.43,0.41,0.42,0.43,0.44,0.44,0.43,0.42,0.43,0.44,0.43,0.44,0.43,0.43,0.43,0.42,0.43,0.45,0.43,0.43,0.43,0.44,10.77,0.43,false
129,0.26666666666666666,0.03591314031180401,0.42,0.42,0.42,0.42,0.42,0.41,0.43,0.42,0.42,0.41,0.43,0.43,0.43,0.42,0.42,0.43,0.42,0.42,0.42,0.43,0.43,0.42,0.43,0.42,0.43,10.57,0.42,false
130,0.3333333333333333,0.036191536748329624,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.40,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.42,0.42,0.43,0.42,0.42,0.41,0.40,0.43,10.35,0.41,false
131,0.4,0.03646993318485523,0.44,0.44,0.44,0.44,0.43,0.44,0.45,0.44,0.43,0.45,0.44,0.45,0.44,0.43,0.44,0.44,0.44,0.44,0.45,0.45,0.46,0.45,0.45,0.43,0.45,11.06,0.44,false
132,0.4666666666666667,0.036748329621380846,0.41,0.41,0.40,0.41,0.41,0.41,0.41,0.41,0.41,0.40,0.42,0.42,0.41,0.40,0.41,0.42,0.41,0.42,0.42,0.41,0.42,0.41,0.41,0.41,0.42,10.29,0.41,false
133,0.5333333333333333,0.03702672605790646,0.41,0.43,0.41,0.41,0.42,0.42,0.41,0.41,0.41,0.40,0.42,0.42,0.41,0.40,0.42,0.42,0.42,0.41,0.41,0.42,0.41,0.42,0.42,0.41,0.42,10.36,0.41,false
134,0.9333333333333333,0.037305122494432075,0.42,0.41,0.41,0.41,0.42,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.41,0.42,0.42,0.41,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.42,10.42,0.42,false
135,0.6666666666666666,0.03758351893095768,0.42,0.43,0.42,0.43,0.42,0.42,0.42,0.42,0.41,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.42,0.41,0.41,0.43,0.42,0.42,0.42,0.41,0.42,10.51,0.42,false
136,0.7333333333333333,0.0378619153674833,0.43,0.45,0.47,0.45,0.44,0.46,0.44,0.46,0.45,0.44,0.46,0.45,0.46,0.44,0.46,0.46,0.45,0.47,0.44,0.46,0.45,0.43,0.43,0.45,0.44,11.24,0.45,false
137,0.13333333333333333,0.03814031180400891,0.43,0.43,0.43,0.43,0.42,0.42,0.43,0.44,0.42,0.43,0.43,0.43,0.43,0.44,0.43,0.43,0.42,0.43,0.43,0.43,0.43,0.43,0.44,0.43,0.43,10.74,0.43,false
138,0.2,0.03841870824053452,0.43,0.44,0.44,0.43,0.41,0.43,0.43,0.43,0.44,0.42,0.43,0.44,0.43,0.44,0.44,0.43,0.42,0.43,0.43,0.44,0.44,0.43,0.44,0.43,0.44,10.81,0.43,false
139,0.8,0.03869710467706013,0.41,0.41,0.40,0.40,0.40,0.42,0.41,0.40,0.40,0.41,0.41,0.41,0.41,0.41,0.40,0.41,0.40,0.40,0.41,0.40,0.41,0.41,0.40,0.41,0.41,10.16,0.41,false
140,0.8666666666666667,0.03897550111358575,0.42,0.45,0.44,0.43,0.43,0.44,0.44,0.43,0.44,0.44,0.44,0.43,0.43,0.43,0.43,0.43,0.44,0.42,0.44,0.43,0.43,0.43,0.42,0.44,0.44,10.84,0.43,false
141,0.9333333333333333,0.039253897550111355,0.45,0.47,0.47,0.45,0.45,0.46,0.46,0.46,0.47,0.46,0.45,0.47,0.47,0.45,0.46,0.47,0.46,0.45,0.47,0.45,0.46,0.45,0.45,0.46,0.47,11.49,0.46,false
142,0.4,0.03953229398663697,0.44,0.45,0.45,0.43,0.42,0.45,0.44,0.45,0.44,0.45,0.43,0.45,0.43,0.44,0.44,0.45,0.43,0.44,0.44,0.45,0.44,0.44,0.45,0.43,0.45,11.03,0.44,false
143,0,0.039810690423162584,0.48,0.47,0.48,0.47,0.46,0.49,0.48,0.48,0.47,0.47,0.48,0.48,0.47,0.48,0.49,0.49,0.46,0.48,0.47,0.48,0.48,0.47,0.48,0.49,0.47,11.92,0.48,false
144,0.06666666666666667,0.0400890868596882,0.43,0.44,0.44,0.43,0.44,0.44,0.45,0.44,0.42,0.43,0.43,0.44,0.44,0.44,0.44,0.45,0.44,0.43,0.46,0.44,0.44,0.43,0.45,0.44,0.44,10.97,0.44,false
145,0.13333333333333333,0.040367483296213806,0.44,0.47,0.44,0.46,0.44,0.45,0.45,0.46,0.45,0.46,0.45,0.44,0.44,0.45,0.46,0.46,0.44,0.45,0.45,0.45,0.47,0.46,0.46,0.45,0.45,11.30,0.45,false
146,0.2,0.04064587973273942,0.45,0.45,0.44,0.43,0.42,0.45,0.45,0.45,0.45,0.45,0.44,0.43,0.46,0.45,0.45,0.45,0.44,0.43,0.44,0.45,0.45,0.44,0.45,0.45,0.44,11.11,0.44,false
147,0.26666666666666666,0.040924276169265035,0.42,0.42,0.42,0.42,0.43,0.45,0.42,0.43,0.44,0.42,0.43,0.44,0.44,0.44,0.42,0.44,0.42,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.43,10.75,0.43,false
148,0.3333333333333333,0.04120267260579064,0.40,0.41,0.40,0.40,0.40,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.42,0.41,0.41,0.42,0.42,0.42,0.41,0.42,0.40,0.41,10.26,0.41,false
149,0.4,0.04148106904231626,0.45,0.46,0.45,0.44,0.45,0.46,0.45,0.44,0.44,0.45,0.45,0.45,0.46,0.44,0.45,0.44,0.44,0.45,0.45,0.46,0.46,0.44,0.46,0.44,0.45,11.23,0.45,false
150,0.4666666666666667,0.04175946547884187,0.41,0.42,0.42,0.42,0.43,0.43,0.43,0.42,0.41,0.42,0.43,0.44,0.42,0.43,0.42,0.41,0.43,0.42,0.42,0.42,0.42,0.41,0.43,0.41,0.43,10.55,0.42,false
151,0.5333333333333333,0.042037861915367486,0.41,0.41,0.41,0.41,0.41,0.42,0.42,0.41,0.41,0.41,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.41,0.41,0.41,0.41,10.31,0.41,false
152,0.9333333333333333,0.042316258351893093,0.42,0.42,0.41,0.42,0.41,0.42,0.43,0.41,0.42,0.43,0.43,0.43,0.42,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.41,0.42,10.52,0.42,false
153,0.6666666666666666,0.04259465478841871,0.41,0.41,0.41,0.41,0.40,0.42,0.41,0.41,0.41,0.40,0.41,0.42,0.42,0.41,0.41,0.41,0.40,0.42,0.41,0.42,0.41,0.42,0.41,0.41,0.41,10.28,0.41,false
154,0.7333333333333333,0.04287305122494432,0.40,0.42,0.41,0.40,0.40,0.42,0.40,0.42,0.41,0.41,0.41,0.42,0.41,0.41,0.41,0.42,0.40,0.41,0.42,0.41,0.41,0.41,0.41,0.42,0.40,10.26,0.41,false
155,0.13333333333333333,0.04315144766146993,0.44,0.46,0.44,0.44,0.44,0.45,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.44,0.44,0.45,0.44,0.44,0.45,0.45,0.45,0.45,0.45,0.44,0.45,11.14,0.45,false
156,0.2,0.043429844097995544,0.43,0.45,0.44,0.43,0.42,0.43,0.43,0.44,0.44,0.43,0.43,0.45,0.45,0.45,0.44,0.44,0.43,0.44,0.43,0.45,0.45,0.43,0.44,0.44,0.44,10.95,0.44,false
157,0.8,0.04370824053452116,0.60,0.59,0.58,0.57,0.61,0.65,0.61,0.59,0.59,0.62,0.64,0.60,0.61,0.60,0.65,0.62,0.60,0.61,0.62,0.60,0.63,0.60,0.60,0.63,0.59,15.21,0.61,true
158,0.8666666666666667,0.04398663697104677,0.45,0.46,0.45,0.43,0.45,0.45,0.43,0.44,0.44,0.45,0.44,0.45,0.43,0.44,0.45,0.46,0.44,0.45,0.44,0.45,0.43,0.43,0.43,0.46,0.45,11.10,0.44,false
159,0.9333333333333333,0.04426503340757238,0.50,0.50,0.48,0.48,0.48,0.51,0.51,0.49,0.49,0.52,0.50,0.50,0.53,0.48,0.50,0.51,0.49,0.51,0.51,0.51,0.51,0.50,0.48,0.49,0.50,12.48,0.50,false
160,0.4,0.044543429844097995,0.45,0.45,0.44,0.44,0.44,0.45,0.44,0.44,0.44,0.45,0.44,0.45,0.44,0.45,0.44,0.44,0.44,0.45,0.44,0.45,0.44,0.45,0.45,0.43,0.45,11.10,0.44,false
161,0,0.04482182628062361,0.47,0.48,0.47,0.46,0.46,0.47,0.46,0.47,0.46,0.46,0.45,0.47,0.46,0.47,0.48,0.48,0.46,0.46,0.47,0.48,0.48,0.46,0.46,0.48,0.47,11.69,0.47,false
162,0.06666666666666667,0.04510022271714922,0.45,0.47,0.46,0.46,0.45,0.46,0.46,0.46,0.44,0.44,0.44,0.46,0.44,0.45,0.48,0.47,0.45,0.45,0.45,0.46,0.45,0.45,0.46,0.46,0.45,11.37,0.45,false
163,0.13333333333333333,0.04537861915367483,0.46,0.46,0.47,0.47,0.46,0.48,0.46,0.46,0.45,0.47,0.47,0.47,0.48,0.46,0.46,0.46,0.45,0.46,0.46,0.47,0.47,0.46,0.47,0.47,0.48,11.63,0.47,false
164,0.2,0.045657015590200446,0.44,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.44,0.43,0.42,0.44,0.44,0.44,0.42,0.43,0.43,0.43,0.42,0.45,0.43,0.43,0.43,0.44,0.44,10.82,0.43,false
165,0.26666666666666666,0.04593541202672606,0.41,0.41,0.41,0.41,0.40,0.42,0.41,0.40,0.41,0.41,0.41,0.41,0.43,0.43,0.41,0.42,0.41,0.42,0.42,0.42,0.42,0.41,0.42,0.41,0.41,10.34,0.41,false
166,0.3333333333333333,0.04621380846325167,0.42,0.42,0.42,0.42,0.41,0.42,0.42,0.43,0.41,0.41,0.43,0.43,0.42,0.42,0.43,0.43,0.41,0.43,0.42,0.43,0.42,0.42,0.43,0.42,0.43,10.55,0.42,false
167,0.4,0.04649220489977728,0.45,0.46,0.44,0.44,0.44,0.45,0.45,0.45,0.44,0.45,0.45,0.45,0.46,0.45,0.44,0.45,0.44,0.44,0.45,0.44,0.45,0.45,0.45,0.46,0.45,11.20,0.45,false
168,0.4666666666666667,0.0467706013363029,0.45,0.45,0.45,0.45,0.46,0.45,0.44,0.46,0.45,0.44,0.45,0.45,0.46,0.45,0.46,0.47,0.45,0.45,0.46,0.46,0.45,0.46,0.45,0.45,0.45,11.32,0.45,false
169,0.5333333333333333,0.047048997772828505,0.40,0.41,0.40,0.41,0.41,0.42,0.41,0.40,0.41,0.40,0.41,0.41,0.41,0.40,0.41,0.41,0.40,0.42,0.40,0.41,0.41,0.40,0.40,0.40,0.41,10.17,0.41,false
170,0.9333333333333333,0.04732739420935412,0.42,0.42,0.41,0.41,0.42,0.43,0.42,0.41,0.41,0.41,0.42,0.43,0.41,0.41,0.41,0.43,0.42,0.42,0.41,0.42,0.41,0.41,0.42,0.41,0.42,10.41,0.42,false
171,0.6666666666666666,0.047605790645879734,0.43,0.44,0.45,0.44,0.44,0.45,0.44,0.44,0.44,0.45,0.43,0.42,0.44,0.43,0.45,0.46,0.44,0.45,0.44,0.45,0.45,0.44,0.43,0.45,0.44,11.04,0.44,false
172,0.7333333333333333,0.04788418708240535,0.43,0.44,0.43,0.44,0.44,0.44,0.45,0.42,0.44,0.43,0.43,0.44,0.44,0.44,0.42,0.42,0.44,0.45,0.43,0.45,0.42,0.43,0.43,0.44,0.43,10.87,0.43,false
173,0.13333333333333333,0.048162583518930956,0.43,0.43,0.43,0.44,0.43,0.44,0.43,0.43,0.42,0.42,0.42,0.44,0.44,0.43,0.44,0.43,0.43,0.43,0.43,0.44,0.44,0.43,0.42,0.43,0.43,10.78,0.43,false
174,0.2,0.04844097995545657,0.43,0.43,0.42,0.42,0.42,0.43,0.43,0.41,0.43,0.42,0.41,0.42,0.44,0.43,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.42,0.43,0.42,0.43,10.60,0.42,false
175,0.8,0.048719376391982185,0.42,0.42,0.42,0.41,0.40,0.43,0.41,0.42,0.42,0.42,0.41,0.42,0.42,0.42,0.41,0.42,0.41,0.41,0.42,0.42,0.43,0.42,0.43,0.42,0.41,10.44,0.42,false
176,0.8666666666666667,0.04899777282850779,0.43,0.44,0.44,0.42,0.44,0.44,0.43,0.42,0.44,0.45,0.43,0.44,0.44,0.44,0.44,0.43,0.43,0.44,0.43,0.43,0.44,0.43,0.44,0.43,0.45,10.89,0.44,false
177,0.9333333333333333,0.04927616926503341,0.47,0.46,0.48,0.46,0.46,0.47,0.48,0.48,0.47,0.48,0.46,0.46,0.48,0.48,0.46,0.48,0.46,0.49,0.46,0.46,0.46,0.48,0.47,0.46,0.48,11.75,0.47,false
178,0.4,0.04955456570155902,0.45,0.44,0.43,0.44,0.44,0.44,0.45,0.43,0.44,0.44,0.43,0.44,0.44,0.43,0.43,0.43,0.44,0.45,0.44,0.46,0.45,0.45,0.44,0.45,0.45,11.03,0.44,false
179,0,0.049832962138084635,0.47,0.47,0.47,0.47,0.46,0.47,0.47,0.46,0.45,0.45,0.45,0.46,0.46,0.46,0.46,0.49,0.46,0.46,0.45,0.47,0.47,0.46,0.45,0.48,0.47,11.59,0.46,false
180,0.06666666666666667,0.05011135857461024,0.51,0.52,0.51,0.52,0.48,0.51,0.52,0.51,0.51,0.49,0.50,0.50,0.50,0.51,0.52,0.51,0.51,0.50,0.50,0.51,0.50,0.50,0.50,0.51,0.51,12.66,0.51,false
181,0.13333333333333333,0.05038975501113586,0.47,0.46,0.46,0.47,0.46,0.47,0.46,0.46,0.45,0.46,0.47,0.47,0.47,0.46,0.46,0.46,0.45,0.47,0.47,0.48,0.47,0.46,0.47,0.46,0.48,11.62,0.46,false
182,0.2,0.05066815144766147,0.42,0.42,0.42,0.41,0.41,0.41,0.42,0.41,0.42,0.42,0.40,0.41,0.43,0.42,0.42,0.43,0.41,0.41,0.42,0.42,0.43,0.41,0.43,0.41,0.41,10.42,0.42,false
183,0.26666666666666666,0.05094654788418708,0.43,0.43,0.42,0.43,0.42,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.42,0.41,0.42,0.43,0.44,0.43,0.43,0.42,0.43,0.42,10.60,0.42,false
184,0.3333333333333333,0.051224944320712694,0.41,0.42,0.41,0.41,0.40,0.42,0.40,0.41,0.42,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.40,0.41,0.42,0.42,0.42,0.42,0.42,0.41,0.41,10.31,0.41,false
185,0.4,0.05150334075723831,0.43,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.42,0.44,0.42,0.43,0.43,0.44,0.43,0.43,0.42,0.42,0.43,0.44,0.44,0.43,0.43,0.42,0.43,10.75,0.43,false
186,0.4666666666666667,0.05178173719376392,0.42,0.42,0.41,0.41,0.42,0.42,0.43,0.41,0.41,0.42,0.42,0.43,0.43,0.42,0.41,0.41,0.42,0.43,0.41,0.42,0.41,0.42,0.42,0.42,0.42,10.46,0.42,false
187,0.5333333333333333,0.05206013363028953,0.41,0.41,0.40,0.41,0.40,0.41,0.40,0.40,0.40,0.41,0.41,0.42,0.40,0.41,0.40,0.40,0.40,0.41,0.40,0.42,0.41,0.40,0.40,0.40,0.40,10.13,0.41,false
188,0.9333333333333333,0.052338530066815145,0.43,0.44,0.41,0.42,0.43,0.44,0.42,0.42,0.41,0.42,0.43,0.43,0.42,0.42,0.42,0.43,0.41,0.43,0.41,0.43,0.42,0.42,0.42,0.42,0.43,10.58,0.42,false
189,0.6666666666666666,0.05261692650334076,0.48,0.48,0.48,0.48,0.48,0.49,0.48,0.47,0.47,0.48,0.46,0.47,0.48,0.48,0.47,0.48,0.48,0.48,0.47,0.49,0.48,0.47,0.47,0.48,0.47,11.92,0.48,false
190,0.7333333333333333,0.05289532293986637,0.43,0.44,0.44,0.43,0.42,0.44,0.43,0.42,0.42,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.44,0.42,0.43,0.43,0.43,0.42,10.75,0.43,false
191,0.13333333333333333,0.05317371937639198,0.43,0.44,0.43,0.44,0.43,0.44,0.44,0.43,0.44,0.43,0.43,0.43,0.44,0.44,0.45,0.44,0.42,0.43,0.43,0.45,0.46,0.43,0.43,0.43,0.44,10.90,0.44,false
192,0.2,0.053452115812917596,0.43,0.42,0.43,0.43,0.41,0.43,0.43,0.42,0.41,0.42,0.41,0.42,0.42,0.43,0.42,0.43,0.41,0.41,0.42,0.43,0.43,0.42,0.43,0.41,0.42,10.54,0.42,false
193,0.8,0.05373051224944321,0.42,0.40,0.41,0.40,0.40,0.42,0.41,0.40,0.42,0.41,0.41,0.41,0.41,0.41,0.40,0.40,0.40,0.42,0.41,0.41,0.41,0.41,0.41,0.40,0.41,10.21,0.41,false
194,0.8666666666666667,0.05400890868596882,0.44,0.43,0.43,0.42,0.43,0.44,0.42,0.42,0.42,0.44,0.43,0.43,0.43,0.42,0.43,0.43,0.42,0.42,0.43,0.44,0.43,0.42,0.42,0.43,0.44,10.71,0.43,false
195,0.9333333333333333,0.05428730512249443,0.50,0.48,0.49,0.49,0.48,0.51,0.49,0.47,0.49,0.51,0.50,0.50,0.52,0.49,0.49,0.50,0.48,0.50,0.51,0.50,0.52,0.50,0.49,0.49,0.50,12.40,0.50,false
196,0.4,0.05456570155902005,0.42,0.42,0.41,0.42,0.41,0.42,0.42,0.41,0.41,0.43,0.41,0.42,0.43,0.42,0.41,0.41,0.41,0.42,0.42,0.43,0.43,0.42,0.42,0.41,0.42,10.45,0.42,false
197,0,0.054844097995545654,0.50,0.47,0.48,0.48,0.47,0.49,0.48,0.48,0.47,0.47,0.47,0.49,0.50,0.49,0.47,0.49,0.47,0.49,0.49,0.49,0.48,0.48,0.49,0.47,0.47,12.03,0.48,false
198,0.06666666666666667,0.05512249443207127,0.55,0.54,0.51,0.55,0.51,0.54,0.54,0.54,0.54,0.54,0.52,0.52,0.57,0.55,0.55,0.55,0.53,0.54,0.54,0.55,0.53,0.56,0.53,0.54,0.52,13.46,0.54,false
199,0.13333333333333333,0.05540089086859688,0.44,0.45,0.44,0.47,0.44,0.46,0.45,0.45,0.45,0.44,0.44,0.44,0.45,0.46,0.48,0.45,0.43,0.45,0.44,0.46,0.46,0.45,0.46,0.44,0.46,11.26,0.45,false
200,0.2,0.0556792873051225,0.43,0.43,0.42,0.42,0.41,0.43,0.42,0.43,0.42,0.43,0.42,0.41,0.43,0.43,0.43,0.43,0.41,0.42,0.43,0.42,0.44,0.42,0.43,0.42,0.42,10.60,0.42,false
201,0.26666666666666666,0.055957683741648105,0.42,0.41,0.41,0.42,0.40,0.42,0.41,0.41,0.42,0.41,0.41,0.41,0.41,0.42,0.41,0.41,0.41,0.41,0.41,0.42,0.42,0.41,0.42,0.40,0.41,10.31,0.41,false
202,0.3333333333333333,0.05623608017817372,0.41,0.40,0.40,0.40,0.39,0.41,0.40,0.40,0.40,0.39,0.40,0.41,0.40,0.41,0.40,0.39,0.40,0.41,0.40,0.41,0.41,0.40,0.41,0.39,0.40,10.04,0.40,false
203,0.4,0.056514476614699334,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.42,0.43,0.43,0.43,0.43,0.44,0.43,0.43,0.42,0.42,0.42,0.44,0.44,0.43,0.44,0.42,0.43,10.74,0.43,false
204,0.4666666666666667,0.05679287305122494,0.40,0.39,0.40,0.40,0.39,0.41,0.40,0.40,0.40,0.40,0.40,0.41,0.40,0.40,0.39,0.39,0.40,0.41,0.39,0.41,0.40,0.39,0.40,0.39,0.40,9.97,0.40,false
205,0.5333333333333333,0.057071269487750556,0.40,0.42,0.41,0.41,0.40,0.41,0.41,0.40,0.41,0.40,0.41,0.42,0.40,0.40,0.40,0.41,0.40,0.41,0.40,0.41,0.41,0.41,0.41,0.40,0.41,10.17,0.41,false
206,0.9333333333333333,0.05734966592427617,0.46,0.45,0.44,0.45,0.45,0.45,0.44,0.43,0.44,0.44,0.44,0.45,0.44,0.44,0.43,0.46,0.44,0.43,0.43,0.45,0.43,0.44,0.44,0.44,0.45,11.06,0.44,false
207,0.6666666666666666,0.057628062360801785,0.47,0.45,0.47,0.45,0.45,0.47,0.47,0.46,0.46,0.46,0.45,0.46,0.45,0.45,0.46,0.47,0.45,0.47,0.45,0.46,0.45,0.46,0.46,0.46,0.47,11.48,0.46,false
208,0.7333333333333333,0.05790645879732739,0.42,0.41,0.41,0.40,0.40,0.42,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.41,0.40,0.40,0.40,0.40,0.41,0.41,0.42,0.40,0.41,0.40,0.40,10.20,0.41,false
209,0.13333333333333333,0.05818485523385301,0.46,0.45,0.44,0.45,0.44,0.44,0.43,0.45,0.44,0.44,0.44,0.43,0.45,0.46,0.44,0.46,0.43,0.44,0.44,0.44,0.46,0.44,0.45,0.44,0.44,11.10,0.44,false
210,0.2,0.05846325167037862,0.44,0.44,0.44,0.44,0.42,0.44,0.44,0.43,0.44,0.43,0.43,0.43,0.44,0.45,0.43,0.43,0.42,0.43,0.44,0.44,0.44,0.43,0.44,0.44,0.44,10.89,0.44,false
