id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly,anomaly_1,anomaly_2,anomaly_3,anomaly_4,anomaly_5,anomaly_6,anomaly_7,anomaly_8,anomaly_9,anomaly_10,anomaly_11,anomaly_12,anomaly_13,anomaly_14,anomaly_15,anomaly_16,anomaly_17,anomaly_18,anomaly_19,anomaly_20,anomaly_21,anomaly_22,anomaly_23,anomaly_24,anomaly_25,anomaly_average,anomaly_probability
410,2019 Nivel depósito ,0.9428571428571428,﻿Fecha_hora,0.8216432865731463,0.39,0.37,0.39,0.39,0.40,0.39,0.40,0.38,0.40,0.38,0.39,0.39,0.39,0.40,0.39,0.38,0.38,0.39,0.38,0.39,0.39,0.39,0.39,0.39,0.39,9.72,0.39,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
411,2019 Nivel depósito ,0.937142857142857,﻿Fecha_hora,0.8236472945891784,0.40,0.39,0.39,0.39,0.40,0.39,0.40,0.39,0.40,0.39,0.39,0.40,0.39,0.39,0.40,0.38,0.40,0.39,0.39,0.41,0.39,0.40,0.40,0.39,0.39,9.85,0.39,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
412,2019 Nivel depósito ,0.9257142857142857,﻿Fecha_hora,0.8256513026052105,0.39,0.37,0.39,0.41,0.39,0.40,0.41,0.39,0.39,0.39,0.40,0.41,0.39,0.39,0.39,0.39,0.40,0.39,0.38,0.41,0.40,0.40,0.40,0.41,0.40,9.89,0.40,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
413,2019 Nivel depósito ,0.9028571428571429,﻿Fecha_hora,0.8276553106212425,0.47,0.48,0.48,0.46,0.47,0.47,0.47,0.46,0.47,0.45,0.47,0.47,0.45,0.47,0.46,0.45,0.46,0.48,0.45,0.46,0.45,0.44,0.44,0.48,0.44,11.55,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
414,2019 Nivel depósito ,0.8971428571428571,﻿Fecha_hora,0.8296593186372746,0.44,0.43,0.42,0.43,0.43,0.44,0.44,0.43,0.45,0.43,0.43,0.44,0.42,0.43,0.43,0.42,0.45,0.44,0.44,0.43,0.44,0.43,0.43,0.44,0.43,10.84,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
415,2019 Nivel depósito ,0.8857142857142857,﻿Fecha_hora,0.8316633266533067,0.42,0.43,0.43,0.44,0.42,0.43,0.44,0.42,0.43,0.44,0.43,0.44,0.44,0.42,0.43,0.43,0.44,0.45,0.43,0.44,0.42,0.43,0.44,0.44,0.42,10.80,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
416,2019 Nivel depósito ,0.8685714285714285,﻿Fecha_hora,0.8336673346693386,0.47,0.46,0.46,0.46,0.46,0.45,0.48,0.48,0.48,0.47,0.47,0.47,0.45,0.47,0.48,0.47,0.47,0.46,0.45,0.49,0.46,0.46,0.45,0.50,0.45,11.67,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
417,2019 Nivel depósito ,0.8514285714285713,﻿Fecha_hora,0.8356713426853707,0.46,0.48,0.48,0.48,0.48,0.46,0.48,0.49,0.48,0.49,0.48,0.47,0.47,0.47,0.47,0.47,0.48,0.48,0.47,0.48,0.47,0.49,0.49,0.50,0.47,11.94,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
418,2019 Nivel depósito ,0.8228571428571427,﻿Fecha_hora,0.8376753507014028,0.45,0.45,0.45,0.45,0.46,0.44,0.44,0.47,0.45,0.46,0.45,0.45,0.46,0.45,0.45,0.46,0.46,0.44,0.44,0.45,0.45,0.45,0.47,0.47,0.46,11.33,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
419,2019 Nivel depósito ,0.7885714285714286,﻿Fecha_hora,0.8396793587174348,0.47,0.46,0.48,0.49,0.47,0.46,0.46,0.48,0.48,0.50,0.48,0.48,0.47,0.48,0.49,0.48,0.51,0.48,0.46,0.48,0.49,0.48,0.50,0.50,0.47,12.00,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04,true
420,2019 Nivel depósito ,0.7542857142857142,﻿Fecha_hora,0.8416833667334669,0.51,0.48,0.49,0.49,0.48,0.50,0.49,0.49,0.50,0.50,0.49,0.52,0.49,0.49,0.50,0.49,0.49,0.49,0.50,0.51,0.48,0.48,0.50,0.50,0.50,12.36,0.49,false,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12,true
421,2019 Nivel depósito ,0.6971428571428571,﻿Fecha_hora,0.843687374749499,0.50,0.47,0.50,0.50,0.50,0.49,0.51,0.49,0.51,0.51,0.52,0.49,0.50,0.51,0.50,0.51,0.50,0.52,0.50,0.51,0.49,0.48,0.53,0.51,0.49,12.54,0.50,false,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0.40,true
422,2019 Nivel depósito ,0.6285714285714286,﻿Fecha_hora,0.845691382765531,0.47,0.44,0.48,0.47,0.47,0.46,0.48,0.47,0.48,0.48,0.48,0.45,0.46,0.47,0.48,0.47,0.47,0.47,0.46,0.48,0.46,0.46,0.48,0.47,0.47,11.73,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
423,2019 Nivel depósito ,0.5542857142857143,﻿Fecha_hora,0.8476953907815631,0.47,0.47,0.47,0.50,0.45,0.46,0.46,0.47,0.47,0.46,0.47,0.47,0.49,0.47,0.46,0.48,0.48,0.47,0.46,0.48,0.47,0.46,0.47,0.45,0.45,11.71,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
424,2019 Nivel depósito ,0.4857142857142857,﻿Fecha_hora,0.8496993987975952,0.48,0.48,0.48,0.48,0.46,0.47,0.45,0.48,0.48,0.47,0.47,0.47,0.48,0.46,0.49,0.46,0.47,0.46,0.46,0.47,0.47,0.47,0.47,0.47,0.47,11.77,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
425,2019 Nivel depósito ,0.4171428571428572,﻿Fecha_hora,0.8517034068136272,0.47,0.49,0.48,0.48,0.47,0.47,0.45,0.46,0.47,0.49,0.46,0.48,0.48,0.47,0.48,0.47,0.48,0.46,0.48,0.47,0.46,0.49,0.49,0.47,0.46,11.83,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
426,2019 Nivel depósito ,0.3885714285714286,﻿Fecha_hora,0.8537074148296593,0.50,0.50,0.49,0.48,0.48,0.47,0.49,0.49,0.49,0.50,0.48,0.48,0.49,0.49,0.50,0.49,0.49,0.50,0.47,0.50,0.48,0.49,0.49,0.48,0.48,12.20,0.49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
427,2019 Nivel depósito ,0.377142857142857,﻿Fecha_hora,0.8557114228456913,0.50,0.48,0.50,0.50,0.49,0.50,0.48,0.50,0.49,0.49,0.50,0.50,0.52,0.50,0.51,0.49,0.50,0.49,0.47,0.49,0.49,0.50,0.50,0.49,0.52,12.40,0.50,false,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.12,true
428,2019 Nivel depósito ,0.36571428571428566,﻿Fecha_hora,0.8577154308617234,0.56,0.56,0.54,0.57,0.55,0.55,0.53,0.54,0.56,0.55,0.55,0.57,0.56,0.54,0.53,0.57,0.55,0.54,0.51,0.55,0.56,0.58,0.54,0.53,0.54,13.73,0.55,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00,true
429,2019 Nivel depósito ,0.36000000000000004,﻿Fecha_hora,0.8597194388777555,0.49,0.46,0.50,0.48,0.48,0.48,0.48,0.48,0.46,0.47,0.47,0.47,0.48,0.48,0.49,0.48,0.49,0.48,0.46,0.49,0.47,0.48,0.49,0.47,0.49,11.97,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
430,2019 Nivel depósito ,0.35428571428571426,﻿Fecha_hora,0.8617234468937875,0.47,0.45,0.47,0.46,0.46,0.45,0.46,0.48,0.46,0.46,0.44,0.44,0.47,0.47,0.46,0.47,0.46,0.47,0.45,0.47,0.47,0.46,0.47,0.47,0.46,11.55,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
431,2019 Nivel depósito ,0.35428571428571426,﻿Fecha_hora,0.8637274549098196,0.48,0.46,0.47,0.48,0.47,0.45,0.44,0.48,0.48,0.46,0.46,0.49,0.47,0.49,0.48,0.47,0.47,0.46,0.47,0.48,0.46,0.46,0.46,0.47,0.48,11.74,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
432,2019 Nivel depósito ,0.34857142857142853,﻿Fecha_hora,0.8657314629258517,0.50,0.48,0.49,0.49,0.47,0.47,0.47,0.50,0.49,0.48,0.47,0.47,0.49,0.51,0.48,0.49,0.48,0.48,0.48,0.49,0.48,0.47,0.49,0.49,0.48,12.09,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04,true
433,2019 Nivel depósito ,0.34285714285714286,﻿Fecha_hora,0.8677354709418837,0.48,0.48,0.48,0.46,0.48,0.47,0.47,0.48,0.46,0.48,0.46,0.46,0.47,0.50,0.48,0.50,0.48,0.47,0.47,0.48,0.47,0.47,0.47,0.47,0.48,11.87,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
434,2019 Nivel depósito ,0.3371428571428571,﻿Fecha_hora,0.8697394789579158,0.49,0.49,0.50,0.48,0.49,0.51,0.52,0.51,0.51,0.50,0.51,0.48,0.53,0.53,0.50,0.52,0.51,0.52,0.50,0.51,0.53,0.51,0.52,0.50,0.51,12.68,0.51,true,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0.60,true
435,2019 Nivel depósito ,0.3371428571428571,﻿Fecha_hora,0.8717434869739479,0.49,0.51,0.51,0.50,0.49,0.51,0.51,0.53,0.51,0.52,0.49,0.52,0.54,0.52,0.51,0.51,0.51,0.54,0.51,0.49,0.53,0.52,0.51,0.49,0.54,12.81,0.51,true,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0.76,true
436,2019 Nivel depósito ,0.33142857142857135,﻿Fecha_hora,0.87374749498998,0.51,0.51,0.52,0.50,0.52,0.50,0.52,0.54,0.53,0.53,0.53,0.52,0.52,0.53,0.52,0.52,0.51,0.53,0.51,0.54,0.51,0.52,0.52,0.50,0.53,12.99,0.52,true,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.88,true
437,2019 Nivel depósito ,0.33142857142857135,﻿Fecha_hora,0.875751503006012,0.46,0.45,0.46,0.45,0.46,0.45,0.45,0.46,0.46,0.47,0.46,0.45,0.46,0.48,0.47,0.45,0.46,0.45,0.46,0.47,0.45,0.45,0.47,0.45,0.47,11.47,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
438,2019 Nivel depósito ,0.3257142857142857,﻿Fecha_hora,0.8777555110220441,0.44,0.45,0.44,0.47,0.44,0.43,0.43,0.45,0.46,0.45,0.44,0.43,0.45,0.47,0.46,0.45,0.45,0.45,0.45,0.45,0.45,0.44,0.46,0.45,0.45,11.21,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
439,2019 Nivel depósito ,0.33142857142857135,﻿Fecha_hora,0.8797595190380761,0.46,0.44,0.46,0.46,0.44,0.45,0.43,0.44,0.46,0.45,0.44,0.44,0.43,0.46,0.47,0.46,0.46,0.46,0.46,0.45,0.46,0.46,0.45,0.45,0.45,11.29,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
440,2019 Nivel depósito ,0.33142857142857135,﻿Fecha_hora,0.8817635270541082,0.43,0.43,0.44,0.44,0.45,0.43,0.43,0.45,0.44,0.43,0.44,0.42,0.44,0.44,0.46,0.45,0.44,0.44,0.44,0.45,0.45,0.44,0.45,0.45,0.44,11.02,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
441,2019 Nivel depósito ,0.33142857142857135,﻿Fecha_hora,0.8837675350701403,0.44,0.41,0.43,0.45,0.43,0.43,0.43,0.44,0.44,0.46,0.43,0.42,0.44,0.44,0.44,0.45,0.44,0.45,0.45,0.44,0.44,0.43,0.46,0.44,0.45,10.98,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
442,2019 Nivel depósito ,0.36000000000000004,﻿Fecha_hora,0.8857715430861723,0.43,0.43,0.43,0.44,0.42,0.43,0.44,0.42,0.42,0.42,0.44,0.41,0.42,0.45,0.45,0.42,0.42,0.43,0.43,0.43,0.43,0.44,0.45,0.44,0.42,10.76,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
443,2019 Nivel depósito ,0.38285714285714284,﻿Fecha_hora,0.8877755511022044,0.45,0.46,0.46,0.46,0.45,0.46,0.46,0.47,0.47,0.46,0.46,0.45,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.45,0.46,0.47,0.47,0.46,0.47,11.53,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
444,2019 Nivel depósito ,0.4,﻿Fecha_hora,0.8897795591182365,0.43,0.42,0.42,0.44,0.43,0.42,0.42,0.44,0.44,0.42,0.42,0.41,0.43,0.45,0.43,0.42,0.45,0.44,0.42,0.42,0.43,0.42,0.44,0.44,0.42,10.72,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
445,2019 Nivel depósito ,0.42285714285714276,﻿Fecha_hora,0.8917835671342685,0.46,0.46,0.47,0.46,0.47,0.45,0.45,0.48,0.47,0.46,0.44,0.45,0.47,0.46,0.45,0.45,0.47,0.46,0.44,0.44,0.45,0.45,0.48,0.47,0.44,11.45,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
446,2019 Nivel depósito ,0.45142857142857135,﻿Fecha_hora,0.8937875751503006,0.46,0.46,0.47,0.47,0.47,0.46,0.47,0.48,0.47,0.46,0.46,0.45,0.46,0.49,0.47,0.47,0.46,0.45,0.45,0.47,0.48,0.45,0.47,0.46,0.45,11.61,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
447,2019 Nivel depósito ,0.4799999999999999,﻿Fecha_hora,0.8957915831663327,0.50,0.51,0.48,0.50,0.46,0.50,0.48,0.50,0.51,0.48,0.46,0.47,0.46,0.49,0.50,0.49,0.48,0.48,0.47,0.50,0.48,0.48,0.49,0.48,0.47,12.12,0.48,false,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,true
448,2019 Nivel depósito ,0.5085714285714285,﻿Fecha_hora,0.8977955911823647,0.43,0.43,0.44,0.44,0.44,0.43,0.43,0.43,0.45,0.41,0.43,0.42,0.43,0.44,0.45,0.45,0.44,0.44,0.42,0.43,0.44,0.43,0.44,0.45,0.42,10.86,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
449,2019 Nivel depósito ,0.5428571428571428,﻿Fecha_hora,0.8997995991983968,0.41,0.42,0.43,0.43,0.42,0.42,0.42,0.43,0.42,0.41,0.43,0.41,0.43,0.44,0.41,0.45,0.42,0.42,0.41,0.42,0.42,0.43,0.42,0.44,0.42,10.58,0.42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
450,2019 Nivel depósito ,0.5771428571428571,﻿Fecha_hora,0.9018036072144289,0.43,0.43,0.45,0.46,0.44,0.44,0.44,0.46,0.45,0.44,0.43,0.44,0.45,0.45,0.45,0.46,0.46,0.44,0.44,0.44,0.46,0.44,0.45,0.46,0.43,11.14,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
451,2019 Nivel depósito ,0.6114285714285714,﻿Fecha_hora,0.9038076152304609,0.45,0.44,0.45,0.44,0.43,0.43,0.42,0.44,0.45,0.43,0.43,0.43,0.44,0.43,0.43,0.43,0.44,0.45,0.43,0.44,0.45,0.44,0.45,0.44,0.42,10.93,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
452,2019 Nivel depósito ,0.6514285714285714,﻿Fecha_hora,0.905811623246493,0.43,0.42,0.43,0.44,0.44,0.44,0.42,0.44,0.43,0.44,0.43,0.44,0.43,0.43,0.42,0.44,0.43,0.44,0.43,0.43,0.43,0.43,0.44,0.42,0.43,10.80,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
453,2019 Nivel depósito ,0.6857142857142857,﻿Fecha_hora,0.9078156312625251,0.46,0.46,0.45,0.46,0.45,0.46,0.44,0.46,0.46,0.44,0.44,0.46,0.48,0.47,0.44,0.46,0.47,0.46,0.47,0.44,0.46,0.46,0.48,0.44,0.45,11.42,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
454,2019 Nivel depósito ,0.7199999999999999,﻿Fecha_hora,0.9098196392785571,0.44,0.42,0.42,0.43,0.44,0.43,0.42,0.43,0.43,0.42,0.43,0.45,0.44,0.43,0.43,0.42,0.44,0.45,0.43,0.43,0.44,0.43,0.46,0.44,0.41,10.81,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
455,2019 Nivel depósito ,0.7542857142857142,﻿Fecha_hora,0.9118236472945892,0.47,0.43,0.44,0.45,0.46,0.45,0.45,0.45,0.46,0.47,0.46,0.47,0.49,0.45,0.46,0.45,0.48,0.48,0.45,0.45,0.46,0.47,0.47,0.46,0.45,11.48,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
456,2019 Nivel depósito ,0.7942857142857142,﻿Fecha_hora,0.9138276553106213,0.43,0.41,0.41,0.43,0.45,0.42,0.43,0.43,0.44,0.43,0.43,0.44,0.43,0.42,0.43,0.43,0.45,0.46,0.42,0.43,0.43,0.44,0.42,0.44,0.41,10.76,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
457,2019 Nivel depósito ,0.8228571428571427,﻿Fecha_hora,0.9158316633266533,0.41,0.40,0.41,0.42,0.42,0.41,0.42,0.41,0.42,0.43,0.42,0.44,0.44,0.41,0.40,0.42,0.42,0.44,0.41,0.41,0.40,0.42,0.43,0.43,0.41,10.45,0.42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
458,2019 Nivel depósito ,0.8571428571428571,﻿Fecha_hora,0.9178356713426854,0.42,0.42,0.42,0.43,0.44,0.41,0.42,0.43,0.41,0.42,0.42,0.44,0.43,0.40,0.42,0.43,0.43,0.44,0.42,0.41,0.42,0.43,0.42,0.43,0.42,10.58,0.42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
459,2019 Nivel depósito ,0.8914285714285713,﻿Fecha_hora,0.9198396793587175,0.44,0.42,0.44,0.43,0.45,0.41,0.43,0.44,0.43,0.42,0.43,0.44,0.43,0.42,0.42,0.44,0.44,0.45,0.44,0.42,0.41,0.44,0.44,0.43,0.42,10.78,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
460,2019 Nivel depósito ,0.9314285714285715,﻿Fecha_hora,0.9218436873747495,0.43,0.43,0.43,0.44,0.44,0.42,0.44,0.45,0.43,0.43,0.42,0.45,0.44,0.42,0.43,0.44,0.45,0.46,0.44,0.43,0.42,0.43,0.44,0.45,0.42,10.88,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
461,2019 Nivel depósito ,0.9600000000000001,﻿Fecha_hora,0.9238476953907816,0.42,0.40,0.41,0.42,0.43,0.40,0.41,0.42,0.41,0.41,0.41,0.42,0.42,0.40,0.40,0.42,0.42,0.43,0.41,0.42,0.40,0.40,0.42,0.42,0.40,10.32,0.41,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
462,2019 Nivel depósito ,0.9485714285714284,﻿Fecha_hora,0.9258517034068137,0.42,0.41,0.42,0.44,0.45,0.42,0.42,0.44,0.45,0.43,0.43,0.43,0.43,0.42,0.42,0.45,0.44,0.44,0.43,0.44,0.42,0.44,0.44,0.44,0.42,10.79,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
463,2019 Nivel depósito ,0.9314285714285715,﻿Fecha_hora,0.9278557114228457,0.41,0.39,0.40,0.41,0.42,0.40,0.41,0.43,0.43,0.41,0.40,0.41,0.41,0.41,0.41,0.43,0.42,0.42,0.41,0.41,0.40,0.41,0.41,0.41,0.40,10.27,0.41,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
464,2019 Nivel depósito ,0.9142857142857143,﻿Fecha_hora,0.9298597194388778,0.42,0.40,0.40,0.41,0.42,0.40,0.41,0.41,0.41,0.41,0.42,0.41,0.41,0.41,0.41,0.43,0.43,0.42,0.41,0.42,0.40,0.41,0.42,0.41,0.41,10.31,0.41,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
465,2019 Nivel depósito ,0.8971428571428571,﻿Fecha_hora,0.9318637274549099,0.43,0.41,0.43,0.41,0.43,0.41,0.43,0.43,0.43,0.42,0.43,0.43,0.42,0.42,0.42,0.44,0.42,0.43,0.42,0.42,0.41,0.42,0.42,0.42,0.42,10.57,0.42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
466,2019 Nivel depósito ,0.8799999999999999,﻿Fecha_hora,0.9338677354709419,0.42,0.41,0.42,0.41,0.44,0.41,0.42,0.42,0.41,0.42,0.43,0.43,0.44,0.41,0.41,0.42,0.42,0.43,0.40,0.42,0.41,0.42,0.42,0.41,0.40,10.45,0.42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
467,2019 Nivel depósito ,0.8628571428571428,﻿Fecha_hora,0.935871743486974,0.41,0.41,0.41,0.42,0.44,0.42,0.42,0.43,0.43,0.43,0.43,0.43,0.43,0.44,0.41,0.42,0.43,0.45,0.42,0.44,0.42,0.43,0.42,0.42,0.41,10.62,0.42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
468,2019 Nivel depósito ,0.84,﻿Fecha_hora,0.9378757515030061,0.46,0.44,0.44,0.45,0.46,0.42,0.44,0.46,0.45,0.45,0.45,0.46,0.45,0.45,0.45,0.46,0.46,0.47,0.43,0.46,0.44,0.46,0.44,0.45,0.43,11.23,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
469,2019 Nivel depósito ,0.8171428571428572,﻿Fecha_hora,0.9398797595190381,0.44,0.41,0.43,0.42,0.43,0.45,0.41,0.45,0.44,0.45,0.44,0.44,0.44,0.45,0.42,0.43,0.46,0.43,0.43,0.43,0.43,0.44,0.44,0.44,0.43,10.88,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
470,2019 Nivel depósito ,0.8,﻿Fecha_hora,0.9418837675350702,0.42,0.40,0.43,0.41,0.43,0.43,0.41,0.43,0.42,0.43,0.43,0.43,0.42,0.43,0.41,0.42,0.44,0.42,0.41,0.42,0.41,0.43,0.43,0.42,0.42,10.55,0.42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
471,2019 Nivel depósito ,0.7828571428571428,﻿Fecha_hora,0.9438877755511023,0.44,0.41,0.44,0.43,0.44,0.43,0.44,0.44,0.45,0.44,0.43,0.46,0.45,0.45,0.43,0.44,0.45,0.43,0.44,0.44,0.43,0.44,0.45,0.43,0.44,10.97,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
472,2019 Nivel depósito ,0.7657142857142857,﻿Fecha_hora,0.9458917835671342,0.42,0.42,0.44,0.43,0.43,0.43,0.42,0.43,0.43,0.45,0.43,0.43,0.43,0.44,0.43,0.45,0.45,0.43,0.42,0.42,0.44,0.44,0.44,0.44,0.43,10.82,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
473,2019 Nivel depósito ,0.7428571428571429,﻿Fecha_hora,0.9478957915831663,0.42,0.44,0.45,0.44,0.44,0.44,0.44,0.45,0.44,0.47,0.45,0.45,0.45,0.45,0.43,0.46,0.43,0.43,0.42,0.44,0.43,0.44,0.47,0.44,0.44,11.06,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
474,2019 Nivel depósito ,0.7257142857142856,﻿Fecha_hora,0.9498997995991983,0.43,0.41,0.41,0.41,0.43,0.42,0.41,0.41,0.43,0.42,0.43,0.43,0.43,0.43,0.42,0.42,0.43,0.41,0.41,0.42,0.41,0.42,0.43,0.44,0.42,10.53,0.42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
