id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly,anomaly_1,anomaly_2,anomaly_3,anomaly_4,anomaly_5,anomaly_6,anomaly_7,anomaly_8,anomaly_9,anomaly_10,anomaly_11,anomaly_12,anomaly_13,anomaly_14,anomaly_15,anomaly_16,anomaly_17,anomaly_18,anomaly_19,anomaly_20,anomaly_21,anomaly_22,anomaly_23,anomaly_24,anomaly_25,anomaly_average,anomaly_probability
405,end_device_ids.dev_eui,0.21428571428571427,received_at,0.791015625,0.49,0.48,0.49,0.47,0.48,0.48,0.48,0.49,0.48,0.48,0.47,0.49,0.47,0.48,0.48,0.47,0.49,0.47,0.48,0.47,0.47,0.49,0.49,0.48,0.49,12.01,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
406,end_device_ids.dev_eui,0.8571428571428571,received_at,0.79296875,0.43,0.42,0.42,0.42,0.42,0.42,0.43,0.42,0.43,0.44,0.43,0.43,0.42,0.41,0.43,0.42,0.44,0.43,0.44,0.43,0.44,0.43,0.43,0.44,0.43,10.70,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
407,end_device_ids.dev_eui,0.9285714285714286,received_at,0.794921875,0.47,0.45,0.46,0.47,0.48,0.46,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.46,0.48,0.47,0.49,0.47,0.48,0.48,0.48,0.47,0.48,0.48,0.47,11.85,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
408,end_device_ids.dev_eui,1,received_at,0.796875,0.53,0.53,0.52,0.52,0.51,0.52,0.53,0.55,0.53,0.51,0.54,0.53,0.53,0.52,0.53,0.54,0.54,0.53,0.51,0.52,0.54,0.52,0.52,0.55,0.53,13.20,0.53,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00,true
409,end_device_ids.dev_eui,0.42857142857142855,received_at,0.798828125,0.50,0.48,0.51,0.49,0.50,0.50,0.50,0.51,0.50,0.50,0.49,0.51,0.48,0.50,0.49,0.48,0.49,0.49,0.49,0.48,0.48,0.50,0.50,0.50,0.49,12.36,0.49,false,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,true
410,end_device_ids.dev_eui,0,received_at,0.80078125,0.54,0.52,0.53,0.52,0.54,0.52,0.53,0.52,0.52,0.52,0.52,0.53,0.52,0.52,0.53,0.54,0.53,0.54,0.52,0.51,0.55,0.52,0.51,0.53,0.51,13.14,0.53,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00,true
411,end_device_ids.dev_eui,0.07142857142857142,received_at,0.802734375,0.51,0.49,0.50,0.47,0.50,0.48,0.51,0.49,0.49,0.48,0.48,0.50,0.48,0.48,0.48,0.50,0.49,0.50,0.48,0.50,0.49,0.50,0.51,0.50,0.50,12.31,0.49,false,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.12,true
412,end_device_ids.dev_eui,0.14285714285714285,received_at,0.8046875,0.48,0.47,0.48,0.47,0.47,0.49,0.49,0.49,0.48,0.48,0.47,0.48,0.47,0.47,0.48,0.46,0.48,0.47,0.48,0.46,0.46,0.48,0.49,0.49,0.47,11.91,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
413,end_device_ids.dev_eui,0.21428571428571427,received_at,0.806640625,0.48,0.50,0.50,0.48,0.48,0.49,0.48,0.49,0.47,0.48,0.47,0.49,0.47,0.48,0.49,0.48,0.49,0.49,0.49,0.48,0.48,0.49,0.48,0.49,0.48,12.10,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
414,end_device_ids.dev_eui,0.2857142857142857,received_at,0.80859375,0.51,0.51,0.52,0.51,0.51,0.50,0.50,0.51,0.49,0.53,0.52,0.51,0.49,0.51,0.51,0.52,0.52,0.51,0.52,0.52,0.51,0.51,0.52,0.50,0.51,12.77,0.51,true,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0.80,true
