id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly,anomaly_1,anomaly_2,anomaly_3,anomaly_4,anomaly_5,anomaly_6,anomaly_7,anomaly_8,anomaly_9,anomaly_10,anomaly_11,anomaly_12,anomaly_13,anomaly_14,anomaly_15,anomaly_16,anomaly_17,anomaly_18,anomaly_19,anomaly_20,anomaly_21,anomaly_22,anomaly_23,anomaly_24,anomaly_25,anomaly_average,anomaly_probability
344,n_p,0.108,month_day_hour_min,344,0.54,0.59,0.57,0.53,0.52,0.54,0.48,0.56,0.58,0.55,0.57,0.52,0.50,0.53,0.54,0.57,0.53,0.55,0.53,0.56,0.54,0.56,0.49,0.53,0.55,13.53,0.54,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
345,n_p,0.105,month_day_hour_min,345,0.44,0.47,0.45,0.46,0.43,0.46,0.42,0.47,0.47,0.44,0.45,0.44,0.48,0.44,0.46,0.45,0.47,0.50,0.47,0.45,0.45,0.47,0.45,0.42,0.46,11.37,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
346,n_p,0.101,month_day_hour_min,346,0.39,0.37,0.41,0.41,0.41,0.39,0.40,0.41,0.38,0.40,0.39,0.40,0.41,0.38,0.40,0.40,0.38,0.38,0.38,0.42,0.45,0.42,0.40,0.39,0.38,9.95,0.40,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
347,n_p,0.103,month_day_hour_min,347,0.43,0.41,0.43,0.43,0.42,0.43,0.40,0.44,0.44,0.44,0.42,0.46,0.44,0.43,0.44,0.45,0.44,0.42,0.42,0.46,0.43,0.45,0.43,0.43,0.45,10.84,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
348,n_p,0.101,month_day_hour_min,348,0.39,0.38,0.40,0.42,0.42,0.39,0.40,0.41,0.38,0.42,0.40,0.40,0.41,0.38,0.41,0.41,0.38,0.39,0.39,0.43,0.45,0.41,0.40,0.39,0.39,10.05,0.40,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
349,n_p,0.103,month_day_hour_min,349,0.43,0.45,0.42,0.45,0.44,0.43,0.40,0.44,0.46,0.47,0.43,0.44,0.44,0.45,0.45,0.45,0.44,0.43,0.43,0.45,0.45,0.48,0.46,0.44,0.45,11.08,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
350,n_p,0.103,month_day_hour_min,350,0.43,0.43,0.41,0.44,0.43,0.42,0.40,0.47,0.45,0.45,0.42,0.45,0.45,0.44,0.45,0.45,0.44,0.41,0.43,0.45,0.44,0.45,0.43,0.42,0.45,10.91,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
351,n_p,0.101,month_day_hour_min,351,0.42,0.39,0.44,0.47,0.46,0.40,0.42,0.42,0.41,0.43,0.42,0.40,0.41,0.41,0.43,0.47,0.45,0.43,0.41,0.42,0.45,0.43,0.40,0.40,0.36,10.55,0.42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
352,n_p,0.103,month_day_hour_min,352,0.47,0.42,0.45,0.48,0.47,0.44,0.45,0.47,0.46,0.46,0.47,0.50,0.47,0.48,0.48,0.47,0.50,0.50,0.43,0.45,0.45,0.48,0.42,0.46,0.44,11.57,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
353,n_p,0.105,month_day_hour_min,353,0.49,0.45,0.45,0.45,0.46,0.46,0.41,0.45,0.48,0.44,0.44,0.43,0.45,0.45,0.46,0.46,0.48,0.48,0.44,0.46,0.45,0.50,0.43,0.43,0.45,11.35,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
