id,num,scores_files,scores_sum,num_files,received_at
6276,6,0.44;0.63;0.53;0.39;0.41;0.36,2.7600000000000002,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6914178693400903
8030,6,0.44;0.45;0.5;0.43;0.49;0.45,2.7600000000000002,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8846535198854247
8330,6,0.44;0.47;0.48;0.4;0.53;0.44,2.7600000000000002,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9177040872534978
2275,6,0.43;0.63;0.48;0.37;0.44;0.41,2.7600000000000002,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.2506334692078881
6357,6,0.43;0.46;0.53;0.46;0.45;0.43,2.7600000000000002,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7003415225294701
6632,6,0.43;0.44;0.47;0.49;0.5;0.43,2.7600000000000002,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7306378759502038
6819,6,0.43;0.44;0.45;0.39;0.49;0.56,2.7600000000000002,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7512393962763028
7905,6,0.43;0.46;0.49;0.45;0.5;0.43,2.7600000000000002,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8708824501487276
8186,6,0.43;0.45;0.51;0.4;0.49;0.48,2.7600000000000002,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9018398149168227
516,6,0.42;0.46;0.55;0.39;0.52;0.42,2.7600000000000002,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.05684697587308582
1189,6,0.41;0.65;0.49;0.38;0.44;0.39,2.7600000000000002,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.13099041533546327
7037,6,0.41;0.43;0.49;0.5;0.45;0.48,2.7600000000000002,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7752561418971026
378,6,0.4;0.47;0.56;0.4;0.5;0.43,2.7600000000000002,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.04164371488377217
6036,6,0.58;0.42;0.49;0.39;0.42;0.46,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6649774154456318
4496,6,0.56;0.44;0.49;0.39;0.41;0.47,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.495317836289523
1498,6,0.54;0.44;0.49;0.39;0.41;0.49,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.16503249972457862
2291,6,0.54;0.43;0.49;0.38;0.44;0.48,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.2523961661341853
3778,6,0.54;0.47;0.45;0.42;0.42;0.46,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.4162168117219346
1972,6,0.53;0.42;0.49;0.4;0.44;0.48,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.21725239616613418
1536,6,0.52;0.43;0.48;0.4;0.42;0.51,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.16921890492453454
1681,6,0.52;0.43;0.46;0.37;0.41;0.57,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.18519334581910324
2199,6,0.52;0.43;0.45;0.36;0.42;0.58,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.2422606588079762
2293,6,0.52;0.44;0.48;0.37;0.46;0.49,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.2526165032499725
4219,6,0.52;0.42;0.46;0.42;0.43;0.51,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.4648011457530021
8673,6,0.52;0.48;0.52;0.4;0.44;0.4,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9554919026109948
2751,6,0.51;0.44;0.49;0.39;0.47;0.46,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.3030737027652308
2785,6,0.51;0.46;0.5;0.44;0.41;0.44,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.3068194337336124
3012,6,0.51;0.43;0.46;0.38;0.51;0.47,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.33182769637545445
736,6,0.5;0.46;0.56;0.4;0.46;0.38,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.0810840586096728
2334,6,0.5;0.43;0.51;0.41;0.42;0.49,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.2571334141236091
5640,6,0.5;0.42;0.47;0.36;0.52;0.49,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6213506665197752
6107,6,0.5;0.42;0.47;0.37;0.52;0.48,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6727993830560758
6507,6,0.5;0.44;0.49;0.36;0.46;0.51,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7168668062135066
3138,6,0.49;0.46;0.48;0.39;0.47;0.47,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.34570893467004515
3881,6,0.49;0.45;0.48;0.37;0.48;0.49,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.42756417318497303
6305,6,0.49;0.43;0.46;0.4;0.43;0.55,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6946127575190041
6962,6,0.49;0.43;0.46;0.38;0.52;0.48,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7669935000550843
305,6,0.48;0.47;0.58;0.4;0.44;0.39,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.03360141015754104
359,6,0.48;0.46;0.56;0.4;0.44;0.42,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.039550512283794206
360,6,0.48;0.45;0.57;0.4;0.44;0.42,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.039660680841687786
377,6,0.48;0.46;0.56;0.4;0.44;0.42,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.04153354632587859
609,6,0.48;0.44;0.52;0.4;0.45;0.47,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.0670926517571885
757,6,0.48;0.46;0.48;0.38;0.49;0.47,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.08339759832543792
1308,6,0.48;0.44;0.48;0.39;0.51;0.46,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.14410047372479895
1597,6,0.48;0.43;0.48;0.37;0.47;0.53,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.17593918695604274
1650,6,0.48;0.42;0.51;0.39;0.41;0.55,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.18177812052440234
6267,6,0.48;0.44;0.45;0.36;0.48;0.55,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6904263523190481
6693,6,0.48;0.44;0.44;0.41;0.44;0.55,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.737358157981712
8547,6,0.48;0.48;0.5;0.46;0.47;0.37,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9416106643164041
430,6,0.47;0.47;0.57;0.4;0.45;0.4,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.047372479894238186
535,6,0.47;0.47;0.51;0.42;0.48;0.41,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.058940178473063785
933,6,0.47;0.48;0.54;0.46;0.43;0.38,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.1027872645147075
1941,6,0.47;0.44;0.5;0.4;0.46;0.49,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.21383717087143328
2974,6,0.47;0.43;0.48;0.41;0.44;0.53,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.3276412911754985
3707,6,0.47;0.44;0.48;0.36;0.44;0.57,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.4083948441114906
4738,6,0.47;0.42;0.46;0.36;0.54;0.51,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5219786272997686
5215,6,0.47;0.42;0.45;0.36;0.55;0.51,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5745290294150049
7014,6,0.47;0.43;0.46;0.4;0.47;0.53,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7727222650655503
7452,6,0.47;0.42;0.47;0.37;0.54;0.49,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8209760934229371
7553,6,0.47;0.44;0.45;0.44;0.43;0.53,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8321031177701884
236,6,0.46;0.49;0.53;0.4;0.46;0.42,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.025999779662884213
248,6,0.46;0.46;0.53;0.4;0.49;0.42,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.027321802357607138
338,6,0.46;0.49;0.53;0.4;0.46;0.42,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.03723697256802908
878,6,0.46;0.46;0.52;0.41;0.4;0.51,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.09672799383056076
909,6,0.46;0.45;0.48;0.4;0.48;0.49,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.10014321912526165
945,6,0.46;0.47;0.49;0.4;0.46;0.48,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.10410928720943043
1305,6,0.46;0.43;0.48;0.41;0.49;0.49,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.14376996805111822
1315,6,0.46;0.43;0.47;0.42;0.51;0.47,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.14487165363005397
1323,6,0.46;0.44;0.48;0.4;0.49;0.49,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.1457530020932026
1417,6,0.46;0.44;0.46;0.37;0.54;0.49,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.15610884653519885
3480,6,0.46;0.43;0.49;0.41;0.45;0.52,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.38338658146964855
4890,6,0.46;0.43;0.46;0.36;0.55;0.5,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5387242480995924
4954,6,0.46;0.42;0.48;0.36;0.54;0.5,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5457750358047813
5394,6,0.46;0.43;0.46;0.36;0.54;0.51,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5942492012779552
5591,6,0.46;0.41;0.47;0.36;0.56;0.5,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6159524071829899
6856,6,0.46;0.43;0.47;0.36;0.54;0.5,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7553156329183651
6915,6,0.46;0.42;0.46;0.37;0.56;0.49,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7618155778340862
82,6,0.45;0.48;0.54;0.4;0.47;0.42,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.009033821747273327
459,6,0.45;0.46;0.51;0.4;0.46;0.48,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.05056736807315192
772,6,0.45;0.46;0.55;0.48;0.44;0.38,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.08505012669384157
1535,6,0.45;0.6;0.47;0.36;0.46;0.42,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.16910873636664095
3832,6,0.45;0.47;0.47;0.35;0.52;0.5,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.42216591384818775
6219,6,0.45;0.43;0.46;0.35;0.56;0.51,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6851382615401564
6444,6,0.45;0.43;0.47;0.36;0.54;0.51,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7099261870662114
8522,6,0.45;0.47;0.45;0.38;0.5;0.51,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9388564503690646
8525,6,0.45;0.47;0.47;0.39;0.54;0.44,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9391869560427454
149,6,0.44;0.45;0.53;0.46;0.44;0.44,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.016415115126143
256,6,0.44;0.46;0.53;0.42;0.49;0.42,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.028203150820755755
668,6,0.44;0.47;0.51;0.41;0.49;0.44,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.07359259667290956
1003,6,0.44;0.47;0.53;0.41;0.4;0.51,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.1104990635672579
1043,6,0.44;0.45;0.49;0.39;0.44;0.55,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.11490580588300099
3588,6,0.44;0.44;0.48;0.35;0.52;0.53,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.3952847857221549
5536,6,0.44;0.44;0.52;0.39;0.44;0.53,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6098931364988432
6867,6,0.44;0.67;0.48;0.39;0.42;0.36,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7565274870551945
7488,6,0.44;0.43;0.48;0.36;0.54;0.51,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8249421615071059
7633,6,0.44;0.43;0.47;0.37;0.56;0.49,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8409166024016745
7743,6,0.44;0.43;0.51;0.51;0.43;0.44,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.853035143769968
8465,6,0.44;0.46;0.48;0.41;0.52;0.45,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9325768425691308
8914,6,0.44;0.5;0.48;0.43;0.49;0.42,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9820425250633469
461,6,0.43;0.47;0.58;0.4;0.47;0.41,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.050787705188939075
855,6,0.43;0.45;0.5;0.47;0.47;0.44,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.09419411699900848
5518,6,0.43;0.45;0.52;0.4;0.48;0.48,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6079101024567588
5749,6,0.43;0.44;0.51;0.46;0.45;0.47,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6333590393301751
7256,6,0.43;0.42;0.47;0.37;0.56;0.51,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.799383056075796
290,6,0.42;0.49;0.54;0.39;0.47;0.45,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.03194888178913738
3177,6,0.42;0.45;0.47;0.37;0.54;0.51,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.3500055084278947
7952,6,0.42;0.46;0.5;0.41;0.49;0.48,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8760603723697257
8892,6,0.42;0.5;0.5;0.44;0.48;0.42,2.76,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9796188167896882
7144,6,0.51;0.42;0.49;0.39;0.51;0.43,2.7500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7870441775917153
8506,6,0.48;0.47;0.49;0.37;0.51;0.43,2.7500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9370937534427675
682,6,0.46;0.46;0.55;0.48;0.43;0.37,2.7500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.07513495648341963
3693,6,0.46;0.45;0.5;0.37;0.45;0.52,2.7500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.4068524843009805
8016,6,0.43;0.43;0.47;0.55;0.48;0.39,2.7500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8831111600749146
189,6,0.42;0.46;0.53;0.47;0.46;0.41,2.7500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.020821857441886086
4475,6,0.57;0.46;0.5;0.38;0.44;0.4,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.4930042965737578
589,6,0.54;0.44;0.5;0.41;0.45;0.41,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.06488928059931695
1437,6,0.54;0.43;0.51;0.39;0.41;0.47,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.15831221769307038
1890,6,0.53;0.43;0.52;0.44;0.43;0.4,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.20821857441886085
5130,6,0.53;0.46;0.5;0.38;0.42;0.46,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5651647019940509
5237,6,0.53;0.44;0.48;0.38;0.46;0.46,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5769527376886636
5567,6,0.53;0.44;0.47;0.38;0.48;0.45,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6133083617935441
6759,6,0.53;0.45;0.5;0.36;0.5;0.41,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7446292828026881
3430,6,0.52;0.43;0.51;0.42;0.45;0.42,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.3778781535749697
3541,6,0.52;0.44;0.46;0.35;0.42;0.56,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.39010686350115675
4264,6,0.52;0.43;0.5;0.39;0.48;0.43,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.46975873085821307
8619,6,0.52;0.49;0.5;0.4;0.44;0.4,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9495428004847416
887,6,0.51;0.44;0.48;0.41;0.44;0.47,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.09771951085160295
1407,6,0.51;0.45;0.47;0.43;0.41;0.48,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.15500716095626307
5195,6,0.51;0.42;0.44;0.37;0.47;0.54,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5723256582571334
7019,6,0.51;0.43;0.5;0.39;0.52;0.4,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7732731078550181
479,6,0.5;0.46;0.56;0.4;0.44;0.39,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.05277073923102347
2359,6,0.5;0.42;0.48;0.36;0.45;0.54,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.25988762807094856
2401,6,0.5;0.45;0.47;0.37;0.5;0.46,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.2645147075024788
2830,6,0.5;0.43;0.46;0.37;0.43;0.56,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.3117770188388234
3926,6,0.5;0.45;0.49;0.37;0.45;0.49,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.43252175829018397
6125,6,0.5;0.43;0.47;0.37;0.52;0.46,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6747824170981602
6849,6,0.5;0.44;0.48;0.4;0.43;0.5,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.75454445301311
8332,6,0.5;0.46;0.5;0.39;0.5;0.4,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.917924424369285
3263,6,0.49;0.46;0.48;0.39;0.47;0.46,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.3594800044067423
3440,6,0.49;0.43;0.46;0.38;0.45;0.54,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.3789798391539055
3641,6,0.49;0.43;0.48;0.35;0.44;0.56,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.4011237192905145
6580,6,0.49;0.45;0.48;0.43;0.46;0.44,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7249091109397378
7109,6,0.49;0.4;0.48;0.39;0.44;0.55,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7831882780654401
7208,6,0.49;0.44;0.46;0.39;0.45;0.52,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7940949652969043
8209,6,0.49;0.46;0.51;0.47;0.45;0.37,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.904373691748375
627,6,0.48;0.45;0.51;0.42;0.43;0.46,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.06907568579927288
819,6,0.48;0.45;0.49;0.41;0.45;0.47,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.09022804891483971
1059,6,0.48;0.47;0.52;0.47;0.43;0.38,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.11666850280929823
1187,6,0.48;0.47;0.51;0.47;0.43;0.39,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.1307700782196761
1397,6,0.48;0.44;0.49;0.4;0.47;0.47,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.15390547537732732
1651,6,0.48;0.44;0.48;0.37;0.43;0.55,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.1818882890822959
1865,6,0.48;0.43;0.52;0.39;0.47;0.46,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.20546436047152142
2164,6,0.48;0.44;0.48;0.39;0.42;0.54,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.238404759281701
2612,6,0.48;0.44;0.47;0.37;0.46;0.53,2.75,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.28776027321802355
